#    L    TT             EE             BB             TE             PP             TP             EP          
   115    0.31409E+04    0.10196E+01    0.50544E-01   -0.33641E+02    0.70382E-07   -0.26249E-03   -0.92371E-06
   116    0.31724E+04    0.10287E+01    0.49908E-01   -0.34171E+02    0.69848E-07   -0.25880E-03   -0.91719E-06
   117    0.32043E+04    0.10373E+01    0.49261E-01   -0.34691E+02    0.69318E-07   -0.25515E-03   -0.91000E-06
   118    0.32365E+04    0.10456E+01    0.48604E-01   -0.35203E+02    0.68794E-07   -0.25153E-03   -0.90221E-06
   119    0.32686E+04    0.10536E+01    0.47939E-01   -0.35704E+02    0.68275E-07   -0.24795E-03   -0.89389E-06
   120    0.33010E+04    0.10610E+01    0.47265E-01   -0.36195E+02    0.67760E-07   -0.24441E-03   -0.88511E-06
   121    0.33335E+04    0.10681E+01    0.46584E-01   -0.36674E+02    0.67251E-07   -0.24090E-03   -0.87594E-06
   122    0.33661E+04    0.10746E+01    0.45896E-01   -0.37142E+02    0.66746E-07   -0.23744E-03   -0.86647E-06
   123    0.33988E+04    0.10807E+01    0.45202E-01   -0.37599E+02    0.66245E-07   -0.23401E-03   -0.85676E-06
   124    0.34316E+04    0.10863E+01    0.44503E-01   -0.38041E+02    0.65750E-07   -0.23063E-03   -0.84688E-06
   125    0.34645E+04    0.10915E+01    0.43800E-01   -0.38471E+02    0.65259E-07   -0.22728E-03   -0.83690E-06
   126    0.34975E+04    0.10962E+01    0.43094E-01   -0.38888E+02    0.64773E-07   -0.22398E-03   -0.82691E-06
   127    0.35305E+04    0.11004E+01    0.42385E-01   -0.39292E+02    0.64291E-07   -0.22072E-03   -0.81696E-06
   128    0.35636E+04    0.11042E+01    0.41674E-01   -0.39680E+02    0.63814E-07   -0.21750E-03   -0.80715E-06
   129    0.35968E+04    0.11074E+01    0.40962E-01   -0.40054E+02    0.63342E-07   -0.21433E-03   -0.79752E-06
   130    0.36300E+04    0.11101E+01    0.40251E-01   -0.40412E+02    0.62874E-07   -0.21120E-03   -0.78817E-06
   131    0.36633E+04    0.11124E+01    0.39539E-01   -0.40755E+02    0.62411E-07   -0.20811E-03   -0.77914E-06
   132    0.36967E+04    0.11141E+01    0.38829E-01   -0.41081E+02    0.61952E-07   -0.20507E-03   -0.77046E-06
   133    0.37300E+04    0.11154E+01    0.38121E-01   -0.41392E+02    0.61498E-07   -0.20207E-03   -0.76212E-06
