#    L    TT             EE             TE             PP             TP          
   260    0.50009E+04    0.36917E+01    0.84336E+02    0.14136E+07    0.12215E+04
   261    0.49764E+04    0.38056E+01    0.85704E+02    0.14066E+07    0.12118E+04
   262    0.49515E+04    0.39218E+01    0.87062E+02    0.13996E+07    0.12022E+04
   263    0.49264E+04    0.40402E+01    0.88402E+02    0.13927E+07    0.11927E+04
   264    0.49007E+04    0.41607E+01    0.89716E+02    0.13858E+07    0.11833E+04
   265    0.48745E+04    0.42834E+01    0.90997E+02    0.13790E+07    0.11739E+04
   266    0.48481E+04    0.44085E+01    0.92268E+02    0.13723E+07    0.11646E+04
   267    0.48211E+04    0.45354E+01    0.93506E+02    0.13656E+07    0.11553E+04
   268    0.47938E+04    0.46647E+01    0.94726E+02    0.13589E+07    0.11462E+04
   269    0.47660E+04    0.47961E+01    0.95921E+02    0.13523E+07    0.11370E+04
   270    0.47380E+04    0.49295E+01    0.97090E+02    0.13457E+07    0.11279E+04
   271    0.47096E+04    0.50649E+01    0.98234E+02    0.13392E+07    0.11189E+04
   272    0.46810E+04    0.52026E+01    0.99346E+02    0.13328E+07    0.11100E+04
   273    0.46519E+04    0.53419E+01    0.10044E+03    0.13264E+07    0.11011E+04
   274    0.46226E+04    0.54836E+01    0.10149E+03    0.13200E+07    0.10922E+04
   275    0.45930E+04    0.56270E+01    0.10253E+03    0.13137E+07    0.10835E+04
   276    0.45631E+04    0.57724E+01    0.10353E+03    0.13074E+07    0.10747E+04
   277    0.45328E+04    0.59197E+01    0.10450E+03    0.13012E+07    0.10661E+04
   278    0.45024E+04    0.60689E+01    0.10544E+03    0.12950E+07    0.10574E+04
   279    0.44716E+04    0.62199E+01    0.10635E+03    0.12889E+07    0.10489E+04
   280    0.44406E+04    0.63727E+01    0.10724E+03    0.12828E+07    0.10404E+04
   281    0.44095E+04    0.65273E+01    0.10809E+03    0.12768E+07    0.10319E+04
   282    0.43780E+04    0.66835E+01    0.10890E+03    0.12708E+07    0.10235E+04
   283    0.43464E+04    0.68414E+01    0.10969E+03    0.12648E+07    0.10152E+04
