#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    69    0.17737E+04   -0.57523E+01    0.93497E-05   -0.57523E+01    0.32389E+00   -0.13439E-07    0.93497E-05   -0.13439E-07    0.21328E-10
    70    0.17979E+04   -0.61961E+01    0.90648E-05   -0.61961E+01    0.33695E+00   -0.13261E-07    0.90648E-05   -0.13261E-07    0.20578E-10
    71    0.18222E+04   -0.66525E+01    0.87908E-05   -0.66525E+01    0.35024E+00   -0.12322E-07    0.87908E-05   -0.12322E-07    0.19861E-10
    72    0.18468E+04   -0.71226E+01    0.85268E-05   -0.71226E+01    0.36373E+00   -0.10850E-07    0.85268E-05   -0.10850E-07    0.19176E-10
    73    0.18715E+04   -0.76070E+01    0.82724E-05   -0.76070E+01    0.37738E+00   -0.91564E-08    0.82724E-05   -0.91564E-08    0.18520E-10
    74    0.18965E+04   -0.81045E+01    0.80272E-05   -0.81045E+01    0.39117E+00   -0.75553E-08    0.80272E-05   -0.75553E-08    0.17894E-10
    75    0.19217E+04   -0.86134E+01    0.77906E-05   -0.86134E+01    0.40511E+00   -0.63592E-08    0.77906E-05   -0.63592E-08    0.17294E-10
    76    0.19473E+04   -0.91329E+01    0.75622E-05   -0.91329E+01    0.41921E+00   -0.58085E-08    0.75622E-05   -0.58085E-08    0.16719E-10
    77    0.19733E+04   -0.96625E+01    0.73421E-05   -0.96625E+01    0.43345E+00   -0.58548E-08    0.73421E-05   -0.58548E-08    0.16168E-10
    78    0.19996E+04   -0.10204E+02    0.71304E-05   -0.10204E+02    0.44785E+00   -0.63775E-08    0.71304E-05   -0.63775E-08    0.15640E-10
    79    0.20261E+04   -0.10752E+02    0.69271E-05   -0.10752E+02    0.46238E+00   -0.72556E-08    0.69271E-05   -0.72556E-08    0.15134E-10
    80    0.20530E+04   -0.11310E+02    0.67323E-05   -0.11310E+02    0.47702E+00   -0.83686E-08    0.67323E-05   -0.83686E-08    0.14648E-10
    81    0.20802E+04   -0.11876E+02    0.65461E-05   -0.11876E+02    0.49173E+00   -0.95946E-08    0.65461E-05   -0.95946E-08    0.14182E-10
    82    0.21076E+04   -0.12451E+02    0.63680E-05   -0.12451E+02    0.50653E+00   -0.10807E-07    0.63680E-05   -0.10807E-07    0.13734E-10
    83    0.21353E+04   -0.13033E+02    0.61974E-05   -0.13033E+02    0.52139E+00   -0.11879E-07    0.61974E-05   -0.11879E-07    0.13305E-10
    84    0.21633E+04   -0.13622E+02    0.60339E-05   -0.13622E+02    0.53630E+00   -0.12683E-07    0.60339E-05   -0.12683E-07    0.12892E-10
    85    0.21914E+04   -0.14218E+02    0.58768E-05   -0.14218E+02    0.55123E+00   -0.13091E-07    0.58768E-05   -0.13091E-07    0.12496E-10
    86    0.22198E+04   -0.14821E+02    0.57257E-05   -0.14821E+02    0.56620E+00   -0.13019E-07    0.57257E-05   -0.13019E-07    0.12115E-10
    87    0.22486E+04   -0.15429E+02    0.55801E-05   -0.15429E+02    0.58118E+00   -0.12556E-07    0.55801E-05   -0.12556E-07    0.11748E-10
    88    0.22774E+04   -0.16043E+02    0.54396E-05   -0.16043E+02    0.59616E+00   -0.11835E-07    0.54396E-05   -0.11835E-07    0.11396E-10
    89    0.23065E+04   -0.16664E+02    0.53040E-05   -0.16664E+02    0.61115E+00   -0.10988E-07    0.53040E-05   -0.10988E-07    0.11057E-10
    90    0.23360E+04   -0.17288E+02    0.51726E-05   -0.17288E+02    0.62610E+00   -0.10146E-07    0.51726E-05   -0.10146E-07    0.10729E-10
    91    0.23656E+04   -0.17917E+02    0.50453E-05   -0.17917E+02    0.64101E+00   -0.94191E-08    0.50453E-05   -0.94191E-08    0.10414E-10
    92    0.23955E+04   -0.18551E+02    0.49219E-05   -0.18551E+02    0.65585E+00   -0.88209E-08    0.49219E-05   -0.88209E-08    0.10110E-10
    93    0.24257E+04   -0.19187E+02    0.48022E-05   -0.19187E+02    0.67061E+00   -0.83420E-08    0.48022E-05   -0.83420E-08    0.98161E-11
    94    0.24560E+04   -0.19827E+02    0.46863E-05   -0.19827E+02    0.68528E+00   -0.79732E-08    0.46863E-05   -0.79732E-08    0.95331E-11
    95    0.24867E+04   -0.20469E+02    0.45739E-05   -0.20469E+02    0.69983E+00   -0.77050E-08    0.45739E-05   -0.77050E-08    0.92603E-11
    96    0.25173E+04   -0.21113E+02    0.44651E-05   -0.21113E+02    0.71426E+00   -0.75280E-08    0.44651E-05   -0.75280E-08    0.89974E-11
    97    0.25484E+04   -0.21759E+02    0.43596E-05   -0.21759E+02    0.72855E+00   -0.74329E-08    0.43596E-05   -0.74329E-08    0.87439E-11
    98    0.25798E+04   -0.22405E+02    0.42575E-05   -0.22405E+02    0.74269E+00   -0.74103E-08    0.42575E-05   -0.74103E-08    0.84996E-11
    99    0.26112E+04   -0.23052E+02    0.41585E-05   -0.23052E+02    0.75665E+00   -0.74507E-08    0.41585E-05   -0.74507E-08    0.82641E-11
   100    0.26430E+04   -0.23697E+02    0.40627E-05   -0.23697E+02    0.77043E+00   -0.75449E-08    0.40627E-05   -0.75449E-08    0.80371E-11
   101    0.26749E+04   -0.24343E+02    0.39699E-05   -0.24343E+02    0.78408E+00   -0.76833E-08    0.39699E-05   -0.76833E-08    0.78183E-11
   102    0.27073E+04   -0.24987E+02    0.38801E-05   -0.24987E+02    0.79745E+00   -0.78567E-08    0.38801E-05   -0.78567E-08    0.76073E-11
   103    0.27397E+04   -0.25630E+02    0.37930E-05   -0.25630E+02    0.81063E+00   -0.80556E-08    0.37930E-05   -0.80556E-08    0.74037E-11
   104    0.27723E+04   -0.26270E+02    0.37088E-05   -0.26270E+02    0.82360E+00   -0.82707E-08    0.37088E-05   -0.82707E-08    0.72073E-11
   105    0.28051E+04   -0.26907E+02    0.36271E-05   -0.26907E+02    0.83630E+00   -0.84925E-08    0.36271E-05   -0.84925E-08    0.70177E-11
   106    0.28381E+04   -0.27540E+02    0.35480E-05   -0.27540E+02    0.84880E+00   -0.87118E-08    0.35480E-05   -0.87118E-08    0.68346E-11
   107    0.28710E+04   -0.28169E+02    0.34714E-05   -0.28169E+02    0.86095E+00   -0.89190E-08    0.34714E-05   -0.89190E-08    0.66575E-11
