#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   126    0.34676E+04   -0.37776E+02    0.49619E-05   -0.37776E+02    0.10142E+01   -0.55134E-08    0.49619E-05   -0.55134E-08    0.34590E-11
   127    0.35020E+04   -0.38221E+02    0.48604E-05   -0.38221E+02    0.10192E+01   -0.54096E-08    0.48604E-05   -0.54096E-08    0.33814E-11
   128    0.35365E+04   -0.38652E+02    0.47615E-05   -0.38652E+02    0.10238E+01   -0.53081E-08    0.47615E-05   -0.53081E-08    0.33061E-11
   129    0.35709E+04   -0.39067E+02    0.46653E-05   -0.39067E+02    0.10278E+01   -0.52096E-08    0.46653E-05   -0.52096E-08    0.32328E-11
   130    0.36054E+04   -0.39465E+02    0.45716E-05   -0.39465E+02    0.10313E+01   -0.51146E-08    0.45716E-05   -0.51146E-08    0.31615E-11
   131    0.36399E+04   -0.39849E+02    0.44803E-05   -0.39849E+02    0.10345E+01   -0.50238E-08    0.44803E-05   -0.50238E-08    0.30921E-11
   132    0.36744E+04   -0.40214E+02    0.43913E-05   -0.40214E+02    0.10371E+01   -0.49373E-08    0.43913E-05   -0.49373E-08    0.30245E-11
   133    0.37088E+04   -0.40564E+02    0.43046E-05   -0.40564E+02    0.10392E+01   -0.48547E-08    0.43046E-05   -0.48547E-08    0.29588E-11
   134    0.37432E+04   -0.40894E+02    0.42200E-05   -0.40894E+02    0.10410E+01   -0.47762E-08    0.42200E-05   -0.47762E-08    0.28948E-11
   135    0.37776E+04   -0.41207E+02    0.41376E-05   -0.41207E+02    0.10422E+01   -0.47015E-08    0.41376E-05   -0.47015E-08    0.28326E-11
   136    0.38118E+04   -0.41499E+02    0.40573E-05   -0.41499E+02    0.10428E+01   -0.46305E-08    0.40573E-05   -0.46305E-08    0.27720E-11
   137    0.38460E+04   -0.41773E+02    0.39791E-05   -0.41773E+02    0.10431E+01   -0.45632E-08    0.39791E-05   -0.45632E-08    0.27130E-11
   138    0.38801E+04   -0.42027E+02    0.39028E-05   -0.42027E+02    0.10428E+01   -0.44993E-08    0.39028E-05   -0.44993E-08    0.26557E-11
   139    0.39139E+04   -0.42261E+02    0.38284E-05   -0.42261E+02    0.10422E+01   -0.44389E-08    0.38284E-05   -0.44389E-08    0.25998E-11
   140    0.39479E+04   -0.42474E+02    0.37559E-05   -0.42474E+02    0.10410E+01   -0.43817E-08    0.37559E-05   -0.43817E-08    0.25455E-11
   141    0.39816E+04   -0.42666E+02    0.36852E-05   -0.42666E+02    0.10392E+01   -0.43277E-08    0.36852E-05   -0.43277E-08    0.24926E-11
   142    0.40153E+04   -0.42836E+02    0.36163E-05   -0.42836E+02    0.10371E+01   -0.42767E-08    0.36163E-05   -0.42767E-08    0.24411E-11
   143    0.40488E+04   -0.42985E+02    0.35491E-05   -0.42985E+02    0.10345E+01   -0.42287E-08    0.35491E-05   -0.42287E-08    0.23910E-11
   144    0.40822E+04   -0.43113E+02    0.34835E-05   -0.43113E+02    0.10314E+01   -0.41835E-08    0.34835E-05   -0.41835E-08    0.23422E-11
   145    0.41154E+04   -0.43217E+02    0.34195E-05   -0.43217E+02    0.10280E+01   -0.41410E-08    0.34195E-05   -0.41410E-08    0.22946E-11
   146    0.41487E+04   -0.43300E+02    0.33570E-05   -0.43300E+02    0.10240E+01   -0.41011E-08    0.33570E-05   -0.41011E-08    0.22483E-11
