#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   114    0.30519E+04   -0.31473E+02    0.25430E-05   -0.31473E+02    0.92075E+00   -0.78737E-08    0.25430E-05   -0.78737E-08    0.58782E-11
   115    0.30856E+04   -0.32054E+02    0.24942E-05   -0.32054E+02    0.93072E+00   -0.77596E-08    0.24942E-05   -0.77596E-08    0.57326E-11
   116    0.31193E+04   -0.32627E+02    0.24467E-05   -0.32627E+02    0.94023E+00   -0.76405E-08    0.24467E-05   -0.76405E-08    0.55914E-11
   117    0.31533E+04   -0.33190E+02    0.24006E-05   -0.33190E+02    0.94934E+00   -0.75171E-08    0.24006E-05   -0.75171E-08    0.54545E-11
   118    0.31875E+04   -0.33745E+02    0.23559E-05   -0.33745E+02    0.95821E+00   -0.73903E-08    0.23559E-05   -0.73903E-08    0.53217E-11
   119    0.32216E+04   -0.34290E+02    0.23124E-05   -0.34290E+02    0.96669E+00   -0.72606E-08    0.23124E-05   -0.72606E-08    0.51930E-11
   120    0.32560E+04   -0.34823E+02    0.22701E-05   -0.34823E+02    0.97464E+00   -0.71287E-08    0.22701E-05   -0.71287E-08    0.50682E-11
   121    0.32903E+04   -0.35346E+02    0.22290E-05   -0.35346E+02    0.98235E+00   -0.69953E-08    0.22290E-05   -0.69953E-08    0.49472E-11
   122    0.33246E+04   -0.35857E+02    0.21890E-05   -0.35857E+02    0.98952E+00   -0.68612E-08    0.21890E-05   -0.68612E-08    0.48299E-11
   123    0.33591E+04   -0.36356E+02    0.21500E-05   -0.36356E+02    0.99623E+00   -0.67268E-08    0.21500E-05   -0.67268E-08    0.47161E-11
   124    0.33936E+04   -0.36841E+02    0.21122E-05   -0.36841E+02    0.10026E+01   -0.65931E-08    0.21122E-05   -0.65931E-08    0.46057E-11
   125    0.34281E+04   -0.37313E+02    0.20753E-05   -0.37313E+02    0.10084E+01   -0.64605E-08    0.20753E-05   -0.64605E-08    0.44986E-11
   126    0.34626E+04   -0.37772E+02    0.20393E-05   -0.37772E+02    0.10139E+01   -0.63299E-08    0.20393E-05   -0.63299E-08    0.43946E-11
   127    0.34972E+04   -0.38217E+02    0.20043E-05   -0.38217E+02    0.10189E+01   -0.62018E-08    0.20043E-05   -0.62018E-08    0.42937E-11
   128    0.35317E+04   -0.38647E+02    0.19701E-05   -0.38647E+02    0.10234E+01   -0.60770E-08    0.19701E-05   -0.60770E-08    0.41957E-11
   129    0.35662E+04   -0.39062E+02    0.19367E-05   -0.39062E+02    0.10275E+01   -0.59562E-08    0.19367E-05   -0.59562E-08    0.41004E-11
   130    0.36008E+04   -0.39460E+02    0.19041E-05   -0.39460E+02    0.10310E+01   -0.58400E-08    0.19041E-05   -0.58400E-08    0.40079E-11
   131    0.36353E+04   -0.39843E+02    0.18722E-05   -0.39843E+02    0.10341E+01   -0.57289E-08    0.18722E-05   -0.57289E-08    0.39178E-11
   132    0.36699E+04   -0.40209E+02    0.18410E-05   -0.40209E+02    0.10367E+01   -0.56231E-08    0.18410E-05   -0.56231E-08    0.38303E-11
   133    0.37044E+04   -0.40559E+02    0.18105E-05   -0.40559E+02    0.10389E+01   -0.55222E-08    0.18105E-05   -0.55222E-08    0.37451E-11
   134    0.37389E+04   -0.40888E+02    0.17806E-05   -0.40888E+02    0.10406E+01   -0.54261E-08    0.17806E-05   -0.54261E-08    0.36623E-11
   135    0.37733E+04   -0.41201E+02    0.17515E-05   -0.41201E+02    0.10418E+01   -0.53347E-08    0.17515E-05   -0.53347E-08    0.35818E-11
   136    0.38076E+04   -0.41493E+02    0.17229E-05   -0.41493E+02    0.10425E+01   -0.52478E-08    0.17229E-05   -0.52478E-08    0.35035E-11
   137    0.38419E+04   -0.41767E+02    0.16950E-05   -0.41767E+02    0.10427E+01   -0.51653E-08    0.16950E-05   -0.51653E-08    0.34274E-11
   138    0.38760E+04   -0.42020E+02    0.16677E-05   -0.42020E+02    0.10425E+01   -0.50869E-08    0.16677E-05   -0.50869E-08    0.33533E-11
   139    0.39100E+04   -0.42254E+02    0.16409E-05   -0.42254E+02    0.10418E+01   -0.50126E-08    0.16409E-05   -0.50126E-08    0.32813E-11
   140    0.39440E+04   -0.42467E+02    0.16147E-05   -0.42467E+02    0.10406E+01   -0.49422E-08    0.16147E-05   -0.49422E-08    0.32113E-11
   141    0.39777E+04   -0.42658E+02    0.15891E-05   -0.42658E+02    0.10389E+01   -0.48755E-08    0.15891E-05   -0.48755E-08    0.31432E-11
   142    0.40115E+04   -0.42828E+02    0.15641E-05   -0.42828E+02    0.10367E+01   -0.48123E-08    0.15641E-05   -0.48123E-08    0.30770E-11
   143    0.40451E+04   -0.42977E+02    0.15395E-05   -0.42977E+02    0.10341E+01   -0.47525E-08    0.15395E-05   -0.47525E-08    0.30125E-11
   144    0.40785E+04   -0.43104E+02    0.15155E-05   -0.43104E+02    0.10311E+01   -0.46960E-08    0.15155E-05   -0.46960E-08    0.29497E-11
   145    0.41118E+04   -0.43209E+02    0.14919E-05   -0.43209E+02    0.10276E+01   -0.46425E-08    0.14919E-05   -0.46425E-08    0.28887E-11
   146    0.41451E+04   -0.43291E+02    0.14688E-05   -0.43291E+02    0.10236E+01   -0.45919E-08    0.14688E-05   -0.45919E-08    0.28292E-11
   147    0.41780E+04   -0.43349E+02    0.14462E-05   -0.43349E+02    0.10193E+01   -0.45441E-08    0.14462E-05   -0.45441E-08    0.27713E-11
   148    0.42108E+04   -0.43384E+02    0.14240E-05   -0.43384E+02    0.10144E+01   -0.44989E-08    0.14240E-05   -0.44989E-08    0.27148E-11
   149    0.42435E+04   -0.43395E+02    0.14023E-05   -0.43395E+02    0.10092E+01   -0.44561E-08    0.14023E-05   -0.44561E-08    0.26598E-11
   150    0.42759E+04   -0.43381E+02    0.13809E-05   -0.43381E+02    0.10036E+01   -0.44155E-08    0.13809E-05   -0.44155E-08    0.26061E-11
   151    0.43081E+04   -0.43343E+02    0.13599E-05   -0.43343E+02    0.99759E+00   -0.43771E-08    0.13599E-05   -0.43771E-08    0.25537E-11
   152    0.43400E+04   -0.43281E+02    0.13394E-05   -0.43281E+02    0.99110E+00   -0.43406E-08    0.13394E-05   -0.43406E-08    0.25026E-11
   153    0.43718E+04   -0.43192E+02    0.13192E-05   -0.43192E+02    0.98428E+00   -0.43057E-08    0.13192E-05   -0.43057E-08    0.24527E-11
   154    0.44033E+04   -0.43078E+02    0.12993E-05   -0.43078E+02    0.97713E+00   -0.42723E-08    0.12993E-05   -0.42723E-08    0.24041E-11
   155    0.44346E+04   -0.42939E+02    0.12799E-05   -0.42939E+02    0.96966E+00   -0.42401E-08    0.12799E-05   -0.42401E-08    0.23566E-11
   156    0.44655E+04   -0.42775E+02    0.12608E-05   -0.42775E+02    0.96186E+00   -0.42090E-08    0.12608E-05   -0.42090E-08    0.23103E-11
   157    0.44963E+04   -0.42584E+02    0.12420E-05   -0.42584E+02    0.95374E+00   -0.41786E-08    0.12420E-05   -0.41786E-08    0.22652E-11
   158    0.45268E+04   -0.42367E+02    0.12236E-05   -0.42367E+02    0.94538E+00   -0.41487E-08    0.12236E-05   -0.41487E-08    0.22211E-11
   159    0.45569E+04   -0.42124E+02    0.12056E-05   -0.42124E+02    0.93663E+00   -0.41192E-08    0.12056E-05   -0.41192E-08    0.21782E-11
   160    0.45869E+04   -0.41854E+02    0.11879E-05   -0.41854E+02    0.92763E+00   -0.40898E-08    0.11879E-05   -0.40898E-08    0.21362E-11
   161    0.46165E+04   -0.41557E+02    0.11705E-05   -0.41557E+02    0.91848E+00   -0.40603E-08    0.11705E-05   -0.40603E-08    0.20954E-11
   162    0.46459E+04   -0.41235E+02    0.11534E-05   -0.41235E+02    0.90901E+00   -0.40305E-08    0.11534E-05   -0.40305E-08    0.20555E-11
   163    0.46751E+04   -0.40885E+02    0.11367E-05   -0.40885E+02    0.89932E+00   -0.40002E-08    0.11367E-05   -0.40002E-08    0.20166E-11
   164    0.47038E+04   -0.40510E+02    0.11203E-05   -0.40510E+02    0.88947E+00   -0.39690E-08    0.11203E-05   -0.39690E-08    0.19786E-11
   165    0.47323E+04   -0.40106E+02    0.11042E-05   -0.40106E+02    0.87939E+00   -0.39369E-08    0.11042E-05   -0.39369E-08    0.19416E-11
   166    0.47605E+04   -0.39676E+02    0.10884E-05   -0.39676E+02    0.86923E+00   -0.39036E-08    0.10884E-05   -0.39036E-08    0.19055E-11
   167    0.47884E+04   -0.39220E+02    0.10729E-05   -0.39220E+02    0.85878E+00   -0.38688E-08    0.10729E-05   -0.38688E-08    0.18702E-11
   168    0.48158E+04   -0.38736E+02    0.10576E-05   -0.38736E+02    0.84841E+00   -0.38324E-08    0.10576E-05   -0.38324E-08    0.18358E-11
   169    0.48429E+04   -0.38224E+02    0.10427E-05   -0.38224E+02    0.83782E+00   -0.37941E-08    0.10427E-05   -0.37941E-08    0.18022E-11
   170    0.48697E+04   -0.37685E+02    0.10281E-05   -0.37685E+02    0.82724E+00   -0.37537E-08    0.10281E-05   -0.37537E-08    0.17694E-11
   171    0.48960E+04   -0.37118E+02    0.10137E-05   -0.37118E+02    0.81667E+00   -0.37110E-08    0.10137E-05   -0.37110E-08    0.17373E-11
   172    0.49219E+04   -0.36523E+02    0.99955E-06   -0.36523E+02    0.80604E+00   -0.36657E-08    0.99955E-06   -0.36657E-08    0.17060E-11
   173    0.49473E+04   -0.35901E+02    0.98569E-06   -0.35901E+02    0.79536E+00   -0.36177E-08    0.98569E-06   -0.36177E-08    0.16755E-11
   174    0.49723E+04   -0.35252E+02    0.97209E-06   -0.35252E+02    0.78491E+00   -0.35667E-08    0.97209E-06   -0.35667E-08    0.16456E-11
   175    0.49969E+04   -0.34575E+02    0.95874E-06   -0.34575E+02    0.77441E+00   -0.35125E-08    0.95874E-06   -0.35125E-08    0.16163E-11
   176    0.50210E+04   -0.33870E+02    0.94563E-06   -0.33870E+02    0.76409E+00   -0.34549E-08    0.94563E-06   -0.34549E-08    0.15877E-11
   177    0.50446E+04   -0.33138E+02    0.93276E-06   -0.33138E+02    0.75386E+00   -0.33941E-08    0.93276E-06   -0.33941E-08    0.15597E-11
