#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   131    0.37532E+04   -0.40873E+02   -0.64936E-05   -0.40873E+02    0.10407E+01   -0.98717E-08   -0.64936E-05   -0.98717E-08    0.79864E-11
   132    0.37883E+04   -0.41193E+02   -0.63755E-05   -0.41193E+02    0.10419E+01   -0.95340E-08   -0.63755E-05   -0.95340E-08    0.78161E-11
   133    0.38233E+04   -0.41494E+02   -0.62600E-05   -0.41494E+02    0.10427E+01   -0.92229E-08   -0.62600E-05   -0.92229E-08    0.76504E-11
   134    0.38582E+04   -0.41773E+02   -0.61472E-05   -0.41773E+02    0.10429E+01   -0.89373E-08   -0.61472E-05   -0.89373E-08    0.74891E-11
   135    0.38930E+04   -0.42033E+02   -0.60371E-05   -0.42033E+02    0.10426E+01   -0.86756E-08   -0.60371E-05   -0.86756E-08    0.73322E-11
   136    0.39277E+04   -0.42270E+02   -0.59294E-05   -0.42270E+02    0.10418E+01   -0.84364E-08   -0.59294E-05   -0.84364E-08    0.71794E-11
   137    0.39623E+04   -0.42486E+02   -0.58242E-05   -0.42486E+02    0.10405E+01   -0.82185E-08   -0.58242E-05   -0.82185E-08    0.70308E-11
   138    0.39968E+04   -0.42680E+02   -0.57214E-05   -0.42680E+02    0.10387E+01   -0.80205E-08   -0.57214E-05   -0.80205E-08    0.68862E-11
   139    0.40310E+04   -0.42851E+02   -0.56210E-05   -0.42851E+02    0.10366E+01   -0.78409E-08   -0.56210E-05   -0.78409E-08    0.67454E-11
   140    0.40652E+04   -0.43000E+02   -0.55229E-05   -0.43000E+02    0.10338E+01   -0.76784E-08   -0.55229E-05   -0.76784E-08    0.66084E-11
   141    0.40992E+04   -0.43124E+02   -0.54270E-05   -0.43124E+02    0.10305E+01   -0.75316E-08   -0.54270E-05   -0.75316E-08    0.64750E-11
   142    0.41331E+04   -0.43225E+02   -0.53333E-05   -0.43225E+02    0.10268E+01   -0.73992E-08   -0.53333E-05   -0.73992E-08    0.63452E-11
   143    0.41669E+04   -0.43303E+02   -0.52416E-05   -0.43303E+02    0.10227E+01   -0.72798E-08   -0.52416E-05   -0.72798E-08    0.62187E-11
   144    0.42004E+04   -0.43356E+02   -0.51520E-05   -0.43356E+02    0.10181E+01   -0.71720E-08   -0.51520E-05   -0.71720E-08    0.60955E-11
   145    0.42337E+04   -0.43385E+02   -0.50644E-05   -0.43385E+02    0.10131E+01   -0.70744E-08   -0.50644E-05   -0.70744E-08    0.59756E-11
   146    0.42671E+04   -0.43389E+02   -0.49788E-05   -0.43389E+02    0.10076E+01   -0.69857E-08   -0.49788E-05   -0.69857E-08    0.58586E-11
   147    0.43000E+04   -0.43366E+02   -0.48949E-05   -0.43366E+02    0.10017E+01   -0.69045E-08   -0.48949E-05   -0.69045E-08    0.57446E-11
   148    0.43327E+04   -0.43319E+02   -0.48129E-05   -0.43319E+02    0.99541E+00   -0.68295E-08   -0.48129E-05   -0.68295E-08    0.56335E-11
