#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   103    0.26918E+04   -0.24703E+02    0.28287E-05   -0.24703E+02    0.79142E+00   -0.86523E-08    0.28287E-05   -0.86523E-08    0.74362E-11
   104    0.27237E+04   -0.25337E+02    0.27700E-05   -0.25337E+02    0.80455E+00   -0.85732E-08    0.27700E-05   -0.85732E-08    0.72398E-11
   105    0.27558E+04   -0.25969E+02    0.27131E-05   -0.25969E+02    0.81744E+00   -0.85012E-08    0.27131E-05   -0.85012E-08    0.70501E-11
   106    0.27880E+04   -0.26600E+02    0.26578E-05   -0.26600E+02    0.83015E+00   -0.84337E-08    0.26578E-05   -0.84337E-08    0.68670E-11
   107    0.28203E+04   -0.27226E+02    0.26043E-05   -0.27226E+02    0.84253E+00   -0.83680E-08    0.26043E-05   -0.83680E-08    0.66899E-11
   108    0.28529E+04   -0.27850E+02    0.25523E-05   -0.27850E+02    0.85468E+00   -0.83017E-08    0.25523E-05   -0.83017E-08    0.65185E-11
   109    0.28857E+04   -0.28469E+02    0.25019E-05   -0.28469E+02    0.86650E+00   -0.82320E-08    0.25019E-05   -0.82320E-08    0.63527E-11
   110    0.29185E+04   -0.29082E+02    0.24529E-05   -0.29082E+02    0.87799E+00   -0.81565E-08    0.24529E-05   -0.81565E-08    0.61919E-11
   111    0.29516E+04   -0.29690E+02    0.24053E-05   -0.29690E+02    0.88924E+00   -0.80731E-08    0.24053E-05   -0.80731E-08    0.60359E-11
   112    0.29847E+04   -0.30293E+02    0.23591E-05   -0.30293E+02    0.90018E+00   -0.79819E-08    0.23591E-05   -0.79819E-08    0.58846E-11
   113    0.30182E+04   -0.30890E+02    0.23142E-05   -0.30890E+02    0.91079E+00   -0.78836E-08    0.23142E-05   -0.78836E-08    0.57377E-11
   114    0.30517E+04   -0.31479E+02    0.22706E-05   -0.31479E+02    0.92100E+00   -0.77789E-08    0.22706E-05   -0.77789E-08    0.55953E-11
   115    0.30854E+04   -0.32060E+02    0.22283E-05   -0.32060E+02    0.93098E+00   -0.76685E-08    0.22283E-05   -0.76685E-08    0.54572E-11
   116    0.31191E+04   -0.32633E+02    0.21871E-05   -0.32633E+02    0.94049E+00   -0.75531E-08    0.21871E-05   -0.75531E-08    0.53233E-11
   117    0.31532E+04   -0.33197E+02    0.21471E-05   -0.33197E+02    0.94960E+00   -0.74333E-08    0.21471E-05   -0.74333E-08    0.51934E-11
   118    0.31873E+04   -0.33752E+02    0.21083E-05   -0.33752E+02    0.95848E+00   -0.73098E-08    0.21083E-05   -0.73098E-08    0.50674E-11
   119    0.32215E+04   -0.34296E+02    0.20705E-05   -0.34296E+02    0.96697E+00   -0.71833E-08    0.20705E-05   -0.71833E-08    0.49453E-11
   120    0.32558E+04   -0.34830E+02    0.20338E-05   -0.34830E+02    0.97492E+00   -0.70545E-08    0.20338E-05   -0.70545E-08    0.48269E-11
   121    0.32902E+04   -0.35353E+02    0.19981E-05   -0.35353E+02    0.98263E+00   -0.69240E-08    0.19981E-05   -0.69240E-08    0.47120E-11
   122    0.33246E+04   -0.35864E+02    0.19634E-05   -0.35864E+02    0.98980E+00   -0.67926E-08    0.19634E-05   -0.67926E-08    0.46006E-11
   123    0.33590E+04   -0.36364E+02    0.19295E-05   -0.36364E+02    0.99652E+00   -0.66609E-08    0.19295E-05   -0.66609E-08    0.44926E-11
   124    0.33935E+04   -0.36849E+02    0.18966E-05   -0.36849E+02    0.10029E+01   -0.65297E-08    0.18966E-05   -0.65297E-08    0.43878E-11
   125    0.34281E+04   -0.37321E+02    0.18645E-05   -0.37321E+02    0.10087E+01   -0.63995E-08    0.18645E-05   -0.63995E-08    0.42860E-11
   126    0.34626E+04   -0.37780E+02    0.18333E-05   -0.37780E+02    0.10142E+01   -0.62711E-08    0.18333E-05   -0.62711E-08    0.41873E-11
   127    0.34972E+04   -0.38226E+02    0.18028E-05   -0.38226E+02    0.10192E+01   -0.61451E-08    0.18028E-05   -0.61451E-08    0.40915E-11
   128    0.35317E+04   -0.38656E+02    0.17730E-05   -0.38656E+02    0.10237E+01   -0.60222E-08    0.17730E-05   -0.60222E-08    0.39984E-11
   129    0.35663E+04   -0.39071E+02    0.17439E-05   -0.39071E+02    0.10278E+01   -0.59032E-08    0.17439E-05   -0.59032E-08    0.39079E-11
   130    0.36009E+04   -0.39469E+02    0.17155E-05   -0.39469E+02    0.10313E+01   -0.57887E-08    0.17155E-05   -0.57887E-08    0.38199E-11
   131    0.36354E+04   -0.39853E+02    0.16876E-05   -0.39853E+02    0.10345E+01   -0.56791E-08    0.16876E-05   -0.56791E-08    0.37344E-11
   132    0.36700E+04   -0.40218E+02    0.16604E-05   -0.40218E+02    0.10371E+01   -0.55746E-08    0.16604E-05   -0.55746E-08    0.36512E-11
   133    0.37046E+04   -0.40568E+02    0.16337E-05   -0.40568E+02    0.10392E+01   -0.54750E-08    0.16337E-05   -0.54750E-08    0.35703E-11
   134    0.37390E+04   -0.40898E+02    0.16076E-05   -0.40898E+02    0.10410E+01   -0.53801E-08    0.16076E-05   -0.53801E-08    0.34916E-11
   135    0.37735E+04   -0.41211E+02    0.15821E-05   -0.41211E+02    0.10421E+01   -0.52897E-08    0.15821E-05   -0.52897E-08    0.34150E-11
   136    0.38078E+04   -0.41503E+02    0.15571E-05   -0.41503E+02    0.10428E+01   -0.52038E-08    0.15571E-05   -0.52038E-08    0.33406E-11
   137    0.38421E+04   -0.41777E+02    0.15327E-05   -0.41777E+02    0.10431E+01   -0.51221E-08    0.15327E-05   -0.51221E-08    0.32682E-11
   138    0.38763E+04   -0.42031E+02    0.15087E-05   -0.42031E+02    0.10428E+01   -0.50445E-08    0.15087E-05   -0.50445E-08    0.31978E-11
   139    0.39102E+04   -0.42264E+02    0.14852E-05   -0.42264E+02    0.10422E+01   -0.49709E-08    0.14852E-05   -0.49709E-08    0.31294E-11
   140    0.39442E+04   -0.42478E+02    0.14623E-05   -0.42478E+02    0.10409E+01   -0.49011E-08    0.14623E-05   -0.49011E-08    0.30628E-11
   141    0.39780E+04   -0.42669E+02    0.14398E-05   -0.42669E+02    0.10392E+01   -0.48349E-08    0.14398E-05   -0.48349E-08    0.29980E-11
   142    0.40118E+04   -0.42839E+02    0.14177E-05   -0.42839E+02    0.10371E+01   -0.47722E-08    0.14177E-05   -0.47722E-08    0.29350E-11
   143    0.40454E+04   -0.42989E+02    0.13961E-05   -0.42989E+02    0.10345E+01   -0.47129E-08    0.13961E-05   -0.47129E-08    0.28736E-11
   144    0.40789E+04   -0.43116E+02    0.13749E-05   -0.43116E+02    0.10314E+01   -0.46567E-08    0.13749E-05   -0.46567E-08    0.28139E-11
   145    0.41121E+04   -0.43220E+02    0.13542E-05   -0.43220E+02    0.10280E+01   -0.46036E-08    0.13542E-05   -0.46036E-08    0.27558E-11
   146    0.41455E+04   -0.43302E+02    0.13338E-05   -0.43302E+02    0.10240E+01   -0.45534E-08    0.13338E-05   -0.45534E-08    0.26992E-11
   147    0.41784E+04   -0.43360E+02    0.13138E-05   -0.43360E+02    0.10196E+01   -0.45059E-08    0.13138E-05   -0.45059E-08    0.26441E-11
   148    0.42112E+04   -0.43396E+02    0.12942E-05   -0.43396E+02    0.10148E+01   -0.44610E-08    0.12942E-05   -0.44610E-08    0.25904E-11
   149    0.42439E+04   -0.43408E+02    0.12750E-05   -0.43408E+02    0.10095E+01   -0.44186E-08    0.12750E-05   -0.44186E-08    0.25380E-11
   150    0.42763E+04   -0.43393E+02    0.12561E-05   -0.43393E+02    0.10039E+01   -0.43784E-08    0.12561E-05   -0.43784E-08    0.24869E-11
   151    0.43086E+04   -0.43355E+02    0.12375E-05   -0.43355E+02    0.99794E+00   -0.43403E-08    0.12375E-05   -0.43403E-08    0.24371E-11
   152    0.43405E+04   -0.43293E+02    0.12193E-05   -0.43293E+02    0.99145E+00   -0.43041E-08    0.12193E-05   -0.43041E-08    0.23884E-11
   153    0.43723E+04   -0.43204E+02    0.12014E-05   -0.43204E+02    0.98463E+00   -0.42696E-08    0.12014E-05   -0.42696E-08    0.23409E-11
   154    0.44038E+04   -0.43091E+02    0.11838E-05   -0.43091E+02    0.97748E+00   -0.42366E-08    0.11838E-05   -0.42366E-08    0.22946E-11
   155    0.44351E+04   -0.42952E+02    0.11665E-05   -0.42952E+02    0.97001E+00   -0.42048E-08    0.11665E-05   -0.42048E-08    0.22494E-11
   156    0.44660E+04   -0.42788E+02    0.11496E-05   -0.42788E+02    0.96221E+00   -0.41740E-08    0.11496E-05   -0.41740E-08    0.22053E-11
   157    0.44969E+04   -0.42597E+02    0.11329E-05   -0.42597E+02    0.95409E+00   -0.41441E-08    0.11329E-05   -0.41441E-08    0.21623E-11
   158    0.45274E+04   -0.42380E+02    0.11165E-05   -0.42380E+02    0.94573E+00   -0.41147E-08    0.11165E-05   -0.41147E-08    0.21204E-11
   159    0.45576E+04   -0.42137E+02    0.11005E-05   -0.42137E+02    0.93697E+00   -0.40856E-08    0.11005E-05   -0.40856E-08    0.20795E-11
   160    0.45875E+04   -0.41867E+02    0.10847E-05   -0.41867E+02    0.92798E+00   -0.40567E-08    0.10847E-05   -0.40567E-08    0.20395E-11
   161    0.46172E+04   -0.41571E+02    0.10692E-05   -0.41571E+02    0.91882E+00   -0.40277E-08    0.10692E-05   -0.40277E-08    0.20006E-11
   162    0.46465E+04   -0.41249E+02    0.10540E-05   -0.41249E+02    0.90935E+00   -0.39983E-08    0.10540E-05   -0.39983E-08    0.19626E-11
   163    0.46757E+04   -0.40899E+02    0.10390E-05   -0.40899E+02    0.89966E+00   -0.39684E-08    0.10390E-05   -0.39684E-08    0.19256E-11
   164    0.47044E+04   -0.40524E+02    0.10244E-05   -0.40524E+02    0.88980E+00   -0.39378E-08    0.10244E-05   -0.39378E-08    0.18894E-11
   165    0.47330E+04   -0.40120E+02    0.10100E-05   -0.40120E+02    0.87972E+00   -0.39062E-08    0.10100E-05   -0.39062E-08    0.18541E-11
   166    0.47612E+04   -0.39690E+02    0.99583E-06   -0.39690E+02    0.86957E+00   -0.38734E-08    0.99583E-06   -0.38734E-08    0.18197E-11
   167    0.47891E+04   -0.39234E+02    0.98195E-06   -0.39234E+02    0.85911E+00   -0.38391E-08    0.98195E-06   -0.38391E-08    0.17861E-11
   168    0.48166E+04   -0.38750E+02    0.96832E-06   -0.38750E+02    0.84874E+00   -0.38032E-08    0.96832E-06   -0.38032E-08    0.17533E-11
   169    0.48437E+04   -0.38238E+02    0.95493E-06   -0.38238E+02    0.83815E+00   -0.37655E-08    0.95493E-06   -0.37655E-08    0.17213E-11
   170    0.48705E+04   -0.37699E+02    0.94179E-06   -0.37699E+02    0.82756E+00   -0.37256E-08    0.94179E-06   -0.37256E-08    0.16900E-11
   171    0.48968E+04   -0.37132E+02    0.92889E-06   -0.37132E+02    0.81699E+00   -0.36835E-08    0.92889E-06   -0.36835E-08    0.16595E-11
   172    0.49227E+04   -0.36537E+02    0.91622E-06   -0.36537E+02    0.80636E+00   -0.36388E-08    0.91622E-06   -0.36388E-08    0.16297E-11
   173    0.49481E+04   -0.35915E+02    0.90379E-06   -0.35915E+02    0.79566E+00   -0.35913E-08    0.90379E-06   -0.35913E-08    0.16005E-11
   174    0.49731E+04   -0.35266E+02    0.89157E-06   -0.35266E+02    0.78522E+00   -0.35409E-08    0.89157E-06   -0.35409E-08    0.15720E-11
   175    0.49978E+04   -0.34589E+02    0.87958E-06   -0.34589E+02    0.77471E+00   -0.34872E-08    0.87958E-06   -0.34872E-08    0.15441E-11
   176    0.50218E+04   -0.33884E+02    0.86779E-06   -0.33884E+02    0.76438E+00   -0.34302E-08    0.86779E-06   -0.34302E-08    0.15169E-11
   177    0.50455E+04   -0.33152E+02    0.85622E-06   -0.33152E+02    0.75415E+00   -0.33700E-08    0.85622E-06   -0.33700E-08    0.14902E-11
