#    L    TT             EE             BB             TE             PP             TP             EP          
   162    0.47006E+04    0.93811E+00    0.19848E-01   -0.40644E+02    0.85759E-07   -0.31712E-03   -0.80074E-06
   163    0.47295E+04    0.92700E+00    0.19420E-01   -0.40232E+02    0.85211E-07   -0.31350E-03   -0.79880E-06
   164    0.47579E+04    0.91578E+00    0.19005E-01   -0.39795E+02    0.84669E-07   -0.30994E-03   -0.79657E-06
   165    0.47861E+04    0.90437E+00    0.18603E-01   -0.39329E+02    0.84133E-07   -0.30643E-03   -0.79401E-06
   166    0.48139E+04    0.89293E+00    0.18215E-01   -0.38838E+02    0.83601E-07   -0.30299E-03   -0.79109E-06
   167    0.48415E+04    0.88125E+00    0.17839E-01   -0.38320E+02    0.83074E-07   -0.29959E-03   -0.78776E-06
   168    0.48686E+04    0.86970E+00    0.17478E-01   -0.37775E+02    0.82553E-07   -0.29625E-03   -0.78398E-06
   169    0.48954E+04    0.85798E+00    0.17129E-01   -0.37201E+02    0.82037E-07   -0.29296E-03   -0.77970E-06
   170    0.49218E+04    0.84633E+00    0.16794E-01   -0.36602E+02    0.81525E-07   -0.28973E-03   -0.77489E-06
   171    0.49477E+04    0.83475E+00    0.16473E-01   -0.35974E+02    0.81019E-07   -0.28654E-03   -0.76950E-06
   172    0.49732E+04    0.82317E+00    0.16166E-01   -0.35319E+02    0.80517E-07   -0.28340E-03   -0.76349E-06
   173    0.49982E+04    0.81160E+00    0.15872E-01   -0.34636E+02    0.80020E-07   -0.28031E-03   -0.75682E-06
   174    0.50228E+04    0.80033E+00    0.15593E-01   -0.33927E+02    0.79528E-07   -0.27726E-03   -0.74944E-06
   175    0.50470E+04    0.78908E+00    0.15327E-01   -0.33191E+02    0.79040E-07   -0.27426E-03   -0.74131E-06
   176    0.50705E+04    0.77807E+00    0.15076E-01   -0.32426E+02    0.78557E-07   -0.27131E-03   -0.73241E-06
   177    0.50937E+04    0.76724E+00    0.14838E-01   -0.31636E+02    0.78079E-07   -0.26840E-03   -0.72275E-06
   178    0.51163E+04    0.75681E+00    0.14614E-01   -0.30818E+02    0.77605E-07   -0.26553E-03   -0.71238E-06
   179    0.51384E+04    0.74650E+00    0.14403E-01   -0.29972E+02    0.77136E-07   -0.26270E-03   -0.70131E-06
   180    0.51601E+04    0.73652E+00    0.14204E-01   -0.29101E+02    0.76671E-07   -0.25991E-03   -0.68960E-06
   181    0.51813E+04    0.72688E+00    0.14018E-01   -0.28204E+02    0.76210E-07   -0.25717E-03   -0.67726E-06
   182    0.52019E+04    0.71767E+00    0.13844E-01   -0.27280E+02    0.75754E-07   -0.25447E-03   -0.66435E-06
   183    0.52220E+04    0.70882E+00    0.13682E-01   -0.26330E+02    0.75302E-07   -0.25180E-03   -0.65089E-06
   184    0.52416E+04    0.70040E+00    0.13532E-01   -0.25354E+02    0.74854E-07   -0.24918E-03   -0.63691E-06
   185    0.52607E+04    0.69256E+00    0.13392E-01   -0.24354E+02    0.74410E-07   -0.24660E-03   -0.62246E-06
   186    0.52789E+04    0.68518E+00    0.13263E-01   -0.23327E+02    0.73971E-07   -0.24405E-03   -0.60756E-06
   187    0.52969E+04    0.67840E+00    0.13144E-01   -0.22274E+02    0.73535E-07   -0.24155E-03   -0.59225E-06
   188    0.53143E+04    0.67221E+00    0.13035E-01   -0.21198E+02    0.73104E-07   -0.23908E-03   -0.57657E-06
   189    0.53310E+04    0.66665E+00    0.12936E-01   -0.20097E+02    0.72676E-07   -0.23665E-03   -0.56054E-06
   190    0.53476E+04    0.66177E+00    0.12846E-01   -0.18973E+02    0.72252E-07   -0.23425E-03   -0.54421E-06
   191    0.53631E+04    0.65762E+00    0.12765E-01   -0.17823E+02    0.71832E-07   -0.23190E-03   -0.52761E-06
   192    0.53783E+04    0.65421E+00    0.12693E-01   -0.16650E+02    0.71416E-07   -0.22958E-03   -0.51077E-06
   193    0.53927E+04    0.65159E+00    0.12629E-01   -0.15455E+02    0.71004E-07   -0.22729E-03   -0.49373E-06
   194    0.54068E+04    0.64980E+00    0.12573E-01   -0.14236E+02    0.70595E-07   -0.22504E-03   -0.47652E-06
   195    0.54201E+04    0.64888E+00    0.12524E-01   -0.12995E+02    0.70190E-07   -0.22283E-03   -0.45917E-06
   196    0.54328E+04    0.64887E+00    0.12483E-01   -0.11732E+02    0.69789E-07   -0.22064E-03   -0.44173E-06
   197    0.54450E+04    0.64983E+00    0.12449E-01   -0.10448E+02    0.69391E-07   -0.21850E-03   -0.42421E-06
   198    0.54566E+04    0.65178E+00    0.12421E-01   -0.91425E+01    0.68997E-07   -0.21638E-03   -0.40667E-06
   199    0.54677E+04    0.65476E+00    0.12399E-01   -0.78164E+01    0.68606E-07   -0.21430E-03   -0.38913E-06
   200    0.54781E+04    0.65882E+00    0.12383E-01   -0.64704E+01    0.68218E-07   -0.21225E-03   -0.37163E-06
   201    0.54879E+04    0.66400E+00    0.12373E-01   -0.51040E+01    0.67834E-07   -0.21023E-03   -0.35420E-06
   202    0.54971E+04    0.67032E+00    0.12368E-01   -0.37187E+01    0.67453E-07   -0.20825E-03   -0.33684E-06
   203    0.55056E+04    0.67783E+00    0.12368E-01   -0.23137E+01    0.67075E-07   -0.20629E-03   -0.31955E-06
   204    0.55134E+04    0.68656E+00    0.12373E-01   -0.89223E+00    0.66701E-07   -0.20437E-03   -0.30234E-06
   205    0.55207E+04    0.69653E+00    0.12382E-01    0.54796E+00    0.66330E-07   -0.20247E-03   -0.28519E-06
   206    0.55272E+04    0.70780E+00    0.12396E-01    0.20055E+01    0.65962E-07   -0.20061E-03   -0.26813E-06
   207    0.55331E+04    0.72037E+00    0.12414E-01    0.34799E+01    0.65597E-07   -0.19877E-03   -0.25114E-06
   208    0.55382E+04    0.73430E+00    0.12436E-01    0.49705E+01    0.65235E-07   -0.19697E-03   -0.23422E-06
   209    0.55427E+04    0.74960E+00    0.12462E-01    0.64768E+01    0.64876E-07   -0.19519E-03   -0.21737E-06
   210    0.55465E+04    0.76633E+00    0.12491E-01    0.79980E+01    0.64521E-07   -0.19344E-03   -0.20061E-06
   211    0.55497E+04    0.78450E+00    0.12524E-01    0.95339E+01    0.64168E-07   -0.19172E-03   -0.18392E-06
   212    0.55521E+04    0.80415E+00    0.12560E-01    0.11083E+02    0.63818E-07   -0.19002E-03   -0.16730E-06
   213    0.55540E+04    0.82532E+00    0.12599E-01    0.12647E+02    0.63472E-07   -0.18835E-03   -0.15076E-06
   214    0.55551E+04    0.84799E+00    0.12640E-01    0.14222E+02    0.63128E-07   -0.18671E-03   -0.13430E-06
   215    0.55556E+04    0.87236E+00    0.12684E-01    0.15809E+02    0.62787E-07   -0.18510E-03   -0.11791E-06
   216    0.55554E+04    0.89823E+00    0.12731E-01    0.17408E+02    0.62449E-07   -0.18351E-03   -0.10161E-06
   217    0.55546E+04    0.92577E+00    0.12779E-01    0.19017E+02    0.62114E-07   -0.18194E-03   -0.85377E-07
   218    0.55531E+04    0.95496E+00    0.12829E-01    0.20636E+02    0.61782E-07   -0.18040E-03   -0.69225E-07
   219    0.55509E+04    0.98581E+00    0.12881E-01    0.22266E+02    0.61453E-07   -0.17889E-03   -0.53152E-07
   220    0.55482E+04    0.10185E+01    0.12934E-01    0.23902E+02    0.61126E-07   -0.17740E-03   -0.37158E-07
   221    0.55448E+04    0.10528E+01    0.12988E-01    0.25546E+02    0.60802E-07   -0.17593E-03   -0.21243E-07
   222    0.55408E+04    0.10890E+01    0.13044E-01    0.27198E+02    0.60481E-07   -0.17449E-03   -0.54075E-08
   223    0.55360E+04    0.11271E+01    0.13100E-01    0.28857E+02    0.60163E-07   -0.17306E-03    0.10348E-07
   224    0.55308E+04    0.11669E+01    0.13157E-01    0.30520E+02    0.59847E-07   -0.17167E-03    0.26023E-07
   225    0.55248E+04    0.12086E+01    0.13214E-01    0.32190E+02    0.59534E-07   -0.17029E-03    0.41618E-07
