#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   134    0.38808E+04   -0.31711E+02   -0.11990E-05   -0.31711E+02    0.74411E+00   -0.83381E-08   -0.11990E-05   -0.83381E-08    0.57673E-11
   135    0.38949E+04   -0.31859E+02   -0.11640E-05   -0.31859E+02    0.74311E+00   -0.81080E-08   -0.11640E-05   -0.81080E-08    0.56355E-11
   136    0.39089E+04   -0.31989E+02   -0.11287E-05   -0.31989E+02    0.74171E+00   -0.78921E-08   -0.11287E-05   -0.78921E-08    0.55074E-11
   137    0.39230E+04   -0.32103E+02   -0.10934E-05   -0.32103E+02    0.74001E+00   -0.76899E-08   -0.10934E-05   -0.76899E-08    0.53830E-11
   138    0.39371E+04   -0.32200E+02   -0.10580E-05   -0.32200E+02    0.73792E+00   -0.75008E-08   -0.10580E-05   -0.75008E-08    0.52620E-11
   139    0.39511E+04   -0.32279E+02   -0.10228E-05   -0.32279E+02    0.73561E+00   -0.73242E-08   -0.10228E-05   -0.73242E-08    0.51445E-11
   140    0.39653E+04   -0.32342E+02   -0.98793E-06   -0.32342E+02    0.73285E+00   -0.71595E-08   -0.98793E-06   -0.71595E-08    0.50302E-11
   141    0.39793E+04   -0.32386E+02   -0.95342E-06   -0.32386E+02    0.72974E+00   -0.70061E-08   -0.95342E-06   -0.70061E-08    0.49192E-11
   142    0.39934E+04   -0.32411E+02   -0.91944E-06   -0.32411E+02    0.72633E+00   -0.68634E-08   -0.91944E-06   -0.68634E-08    0.48112E-11
   143    0.40076E+04   -0.32419E+02   -0.88613E-06   -0.32419E+02    0.72265E+00   -0.67308E-08   -0.88613E-06   -0.67308E-08    0.47063E-11
   144    0.40216E+04   -0.32408E+02   -0.85359E-06   -0.32408E+02    0.71863E+00   -0.66078E-08   -0.85359E-06   -0.66078E-08    0.46042E-11
   145    0.40356E+04   -0.32379E+02   -0.82197E-06   -0.32379E+02    0.71441E+00   -0.64937E-08   -0.82197E-06   -0.64937E-08    0.45049E-11
   146    0.40498E+04   -0.32330E+02   -0.79139E-06   -0.32330E+02    0.70978E+00   -0.63880E-08   -0.79139E-06   -0.63880E-08    0.44083E-11
   147    0.40637E+04   -0.32261E+02   -0.76198E-06   -0.32261E+02    0.70498E+00   -0.62901E-08   -0.76198E-06   -0.62901E-08    0.43143E-11
   148    0.40776E+04   -0.32173E+02   -0.73386E-06   -0.32173E+02    0.69985E+00   -0.61993E-08   -0.73386E-06   -0.61993E-08    0.42228E-11
   149    0.40914E+04   -0.32065E+02   -0.70717E-06   -0.32065E+02    0.69448E+00   -0.61151E-08   -0.70717E-06   -0.61151E-08    0.41336E-11
   150    0.41051E+04   -0.31935E+02   -0.68202E-06   -0.31935E+02    0.68895E+00   -0.60370E-08   -0.68202E-06   -0.60370E-08    0.40467E-11
   151    0.41188E+04   -0.31786E+02   -0.65852E-06   -0.31786E+02    0.68319E+00   -0.59642E-08   -0.65852E-06   -0.59642E-08    0.39620E-11
   152    0.41322E+04   -0.31617E+02   -0.63662E-06   -0.31617E+02    0.67712E+00   -0.58965E-08   -0.63662E-06   -0.58965E-08    0.38794E-11
   153    0.41456E+04   -0.31425E+02   -0.61626E-06   -0.31425E+02    0.67091E+00   -0.58333E-08   -0.61626E-06   -0.58333E-08    0.37988E-11
   154    0.41589E+04   -0.31212E+02   -0.59735E-06   -0.31212E+02    0.66455E+00   -0.57742E-08   -0.59735E-06   -0.57742E-08    0.37203E-11
   155    0.41721E+04   -0.30979E+02   -0.57983E-06   -0.30979E+02    0.65805E+00   -0.57189E-08   -0.57983E-06   -0.57189E-08    0.36438E-11
   156    0.41851E+04   -0.30725E+02   -0.56363E-06   -0.30725E+02    0.65141E+00   -0.56669E-08   -0.56363E-06   -0.56669E-08    0.35693E-11
   157    0.41981E+04   -0.30449E+02   -0.54866E-06   -0.30449E+02    0.64464E+00   -0.56177E-08   -0.54866E-06   -0.56177E-08    0.34966E-11
   158    0.42109E+04   -0.30152E+02   -0.53486E-06   -0.30152E+02    0.63781E+00   -0.55709E-08   -0.53486E-06   -0.55709E-08    0.34258E-11
   159    0.42235E+04   -0.29833E+02   -0.52216E-06   -0.29833E+02    0.63077E+00   -0.55262E-08   -0.52216E-06   -0.55262E-08    0.33567E-11
   160    0.42360E+04   -0.29492E+02   -0.51048E-06   -0.29492E+02    0.62369E+00   -0.54831E-08   -0.51048E-06   -0.54831E-08    0.32895E-11
   161    0.42484E+04   -0.29129E+02   -0.49975E-06   -0.29129E+02    0.61663E+00   -0.54411E-08   -0.49975E-06   -0.54411E-08    0.32239E-11
   162    0.42607E+04   -0.28746E+02   -0.48989E-06   -0.28746E+02    0.60946E+00   -0.53999E-08   -0.48989E-06   -0.53999E-08    0.31601E-11
   163    0.42729E+04   -0.28341E+02   -0.48084E-06   -0.28341E+02    0.60225E+00   -0.53591E-08   -0.48084E-06   -0.53591E-08    0.30978E-11
   164    0.42849E+04   -0.27914E+02   -0.47253E-06   -0.27914E+02    0.59507E+00   -0.53181E-08   -0.47253E-06   -0.53181E-08    0.30371E-11
   165    0.42968E+04   -0.27465E+02   -0.46487E-06   -0.27465E+02    0.58786E+00   -0.52766E-08   -0.46487E-06   -0.52766E-08    0.29780E-11
   166    0.43085E+04   -0.26995E+02   -0.45779E-06   -0.26995E+02    0.58077E+00   -0.52341E-08   -0.45779E-06   -0.52341E-08    0.29203E-11
   167    0.43202E+04   -0.26504E+02   -0.45123E-06   -0.26504E+02    0.57358E+00   -0.51903E-08   -0.45123E-06   -0.51903E-08    0.28641E-11
   168    0.43315E+04   -0.25991E+02   -0.44511E-06   -0.25991E+02    0.56667E+00   -0.51446E-08   -0.44511E-06   -0.51446E-08    0.28093E-11
   169    0.43427E+04   -0.25455E+02   -0.43936E-06   -0.25455E+02    0.55973E+00   -0.50968E-08   -0.43936E-06   -0.50968E-08    0.27558E-11
   170    0.43538E+04   -0.24898E+02   -0.43390E-06   -0.24898E+02    0.55301E+00   -0.50463E-08   -0.43390E-06   -0.50463E-08    0.27037E-11
   171    0.43645E+04   -0.24318E+02   -0.42867E-06   -0.24318E+02    0.54649E+00   -0.49927E-08   -0.42867E-06   -0.49927E-08    0.26528E-11
   172    0.43750E+04   -0.23717E+02   -0.42358E-06   -0.23717E+02    0.54011E+00   -0.49356E-08   -0.42358E-06   -0.49356E-08    0.26031E-11
   173    0.43852E+04   -0.23095E+02   -0.41857E-06   -0.23095E+02    0.53388E+00   -0.48746E-08   -0.41857E-06   -0.48746E-08    0.25545E-11
