#    L    TT             EE             TE             PP             TP          
   161    0.47784E+04    0.86526E+00   -0.39467E+02    0.44543E+07   -0.82501E+04
   162    0.48067E+04    0.85457E+00   -0.38981E+02    0.44267E+07   -0.81618E+04
   163    0.48348E+04    0.84376E+00   -0.38465E+02    0.43994E+07   -0.80747E+04
   164    0.48623E+04    0.83292E+00   -0.37922E+02    0.43723E+07   -0.79889E+04
   165    0.48896E+04    0.82198E+00   -0.37348E+02    0.43455E+07   -0.79045E+04
   166    0.49164E+04    0.81109E+00   -0.36745E+02    0.43190E+07   -0.78212E+04
   167    0.49430E+04    0.80005E+00   -0.36115E+02    0.42927E+07   -0.77392E+04
   168    0.49689E+04    0.78922E+00   -0.35455E+02    0.42666E+07   -0.76584E+04
   169    0.49945E+04    0.77833E+00   -0.34765E+02    0.42408E+07   -0.75787E+04
   170    0.50196E+04    0.76760E+00   -0.34046E+02    0.42152E+07   -0.75003E+04
   171    0.50442E+04    0.75705E+00   -0.33298E+02    0.41899E+07   -0.74229E+04
   172    0.50683E+04    0.74661E+00   -0.32520E+02    0.41648E+07   -0.73467E+04
   173    0.50918E+04    0.73628E+00   -0.31714E+02    0.41400E+07   -0.72715E+04
   174    0.51149E+04    0.72637E+00   -0.30879E+02    0.41153E+07   -0.71975E+04
   175    0.51374E+04    0.71659E+00   -0.30015E+02    0.40909E+07   -0.71244E+04
   176    0.51594E+04    0.70719E+00   -0.29122E+02    0.40668E+07   -0.70524E+04
   177    0.51808E+04    0.69808E+00   -0.28201E+02    0.40428E+07   -0.69814E+04
   178    0.52017E+04    0.68950E+00   -0.27252E+02    0.40191E+07   -0.69114E+04
   179    0.52220E+04    0.68117E+00   -0.26274E+02    0.39956E+07   -0.68424E+04
   180    0.52419E+04    0.67333E+00   -0.25269E+02    0.39723E+07   -0.67743E+04
   181    0.52611E+04    0.66597E+00   -0.24237E+02    0.39492E+07   -0.67072E+04
   182    0.52797E+04    0.65918E+00   -0.23178E+02    0.39263E+07   -0.66411E+04
   183    0.52978E+04    0.65291E+00   -0.22092E+02    0.39037E+07   -0.65759E+04
   184    0.53153E+04    0.64724E+00   -0.20980E+02    0.38812E+07   -0.65116E+04
   185    0.53322E+04    0.64231E+00   -0.19843E+02    0.38590E+07   -0.64482E+04
   186    0.53482E+04    0.63801E+00   -0.18679E+02    0.38369E+07   -0.63858E+04
   187    0.53640E+04    0.63449E+00   -0.17490E+02    0.38151E+07   -0.63242E+04
   188    0.53791E+04    0.63174E+00   -0.16277E+02    0.37934E+07   -0.62634E+04
   189    0.53935E+04    0.62980E+00   -0.15039E+02    0.37719E+07   -0.62036E+04
   190    0.54076E+04    0.62874E+00   -0.13778E+02    0.37507E+07   -0.61446E+04
   191    0.54207E+04    0.62860E+00   -0.12492E+02    0.37296E+07   -0.60864E+04
   192    0.54334E+04    0.62940E+00   -0.11184E+02    0.37087E+07   -0.60291E+04
   193    0.54453E+04    0.63120E+00   -0.98537E+01    0.36880E+07   -0.59726E+04
   194    0.54567E+04    0.63404E+00   -0.85007E+01    0.36674E+07   -0.59168E+04
   195    0.54674E+04    0.63797E+00   -0.71268E+01    0.36471E+07   -0.58619E+04
   196    0.54775E+04    0.64303E+00   -0.57317E+01    0.36269E+07   -0.58077E+04
   197    0.54869E+04    0.64928E+00   -0.43170E+01    0.36069E+07   -0.57543E+04
   198    0.54958E+04    0.65675E+00   -0.28821E+01    0.35870E+07   -0.57017E+04
   199    0.55040E+04    0.66549E+00   -0.14281E+01    0.35674E+07   -0.56498E+04
