#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   134    0.38490E+04   -0.41791E+02   -0.30103E-05   -0.41791E+02    0.10429E+01   -0.67725E-08   -0.30103E-05   -0.67725E-08    0.54209E-11
   135    0.38839E+04   -0.42049E+02   -0.29472E-05   -0.42049E+02    0.10426E+01   -0.65692E-08   -0.29472E-05   -0.65692E-08    0.53029E-11
   136    0.39187E+04   -0.42285E+02   -0.28858E-05   -0.42285E+02    0.10418E+01   -0.63854E-08   -0.28858E-05   -0.63854E-08    0.51881E-11
   137    0.39535E+04   -0.42499E+02   -0.28261E-05   -0.42499E+02    0.10405E+01   -0.62199E-08   -0.28261E-05   -0.62199E-08    0.50765E-11
   138    0.39881E+04   -0.42691E+02   -0.27679E-05   -0.42691E+02    0.10386E+01   -0.60714E-08   -0.27679E-05   -0.60714E-08    0.49679E-11
   139    0.40224E+04   -0.42861E+02   -0.27112E-05   -0.42861E+02    0.10364E+01   -0.59386E-08   -0.27112E-05   -0.59386E-08    0.48624E-11
   140    0.40568E+04   -0.43008E+02   -0.26561E-05   -0.43008E+02    0.10337E+01   -0.58204E-08   -0.26561E-05   -0.58204E-08    0.47597E-11
   141    0.40908E+04   -0.43131E+02   -0.26024E-05   -0.43131E+02    0.10303E+01   -0.57155E-08   -0.26024E-05   -0.57155E-08    0.46599E-11
   142    0.41249E+04   -0.43230E+02   -0.25501E-05   -0.43230E+02    0.10266E+01   -0.56227E-08   -0.25501E-05   -0.56227E-08    0.45628E-11
   143    0.41588E+04   -0.43306E+02   -0.24992E-05   -0.43306E+02    0.10225E+01   -0.55408E-08   -0.24992E-05   -0.55408E-08    0.44682E-11
   144    0.41924E+04   -0.43358E+02   -0.24496E-05   -0.43358E+02    0.10178E+01   -0.54685E-08   -0.24496E-05   -0.54685E-08    0.43763E-11
   145    0.42258E+04   -0.43385E+02   -0.24013E-05   -0.43385E+02    0.10128E+01   -0.54046E-08   -0.24013E-05   -0.54046E-08    0.42867E-11
   146    0.42593E+04   -0.43387E+02   -0.23542E-05   -0.43387E+02    0.10073E+01   -0.53478E-08   -0.23542E-05   -0.53478E-08    0.41995E-11
   147    0.42923E+04   -0.43363E+02   -0.23083E-05   -0.43363E+02    0.10014E+01   -0.52970E-08   -0.23083E-05   -0.52970E-08    0.41146E-11
   148    0.43251E+04   -0.43314E+02   -0.22635E-05   -0.43314E+02    0.99501E+00   -0.52508E-08   -0.22635E-05   -0.52508E-08    0.40318E-11
   149    0.43578E+04   -0.43239E+02   -0.22198E-05   -0.43239E+02    0.98825E+00   -0.52082E-08   -0.22198E-05   -0.52082E-08    0.39511E-11
   150    0.43901E+04   -0.43136E+02   -0.21771E-05   -0.43136E+02    0.98118E+00   -0.51677E-08   -0.21771E-05   -0.51677E-08    0.38724E-11
   151    0.44222E+04   -0.43007E+02   -0.21355E-05   -0.43007E+02    0.97372E+00   -0.51285E-08   -0.21355E-05   -0.51285E-08    0.37956E-11
   152    0.44540E+04   -0.42852E+02   -0.20948E-05   -0.42852E+02    0.96581E+00   -0.50900E-08   -0.20948E-05   -0.50900E-08    0.37206E-11
   153    0.44856E+04   -0.42668E+02   -0.20551E-05   -0.42668E+02    0.95760E+00   -0.50522E-08   -0.20551E-05   -0.50522E-08    0.36475E-11
   154    0.45169E+04   -0.42457E+02   -0.20163E-05   -0.42457E+02    0.94909E+00   -0.50149E-08   -0.20163E-05   -0.50149E-08    0.35761E-11
   155    0.45479E+04   -0.42219E+02   -0.19784E-05   -0.42219E+02    0.94030E+00   -0.49779E-08   -0.19784E-05   -0.49779E-08    0.35065E-11
   156    0.45784E+04   -0.41953E+02   -0.19415E-05   -0.41953E+02    0.93124E+00   -0.49410E-08   -0.19415E-05   -0.49410E-08    0.34386E-11
   157    0.46088E+04   -0.41659E+02   -0.19054E-05   -0.41659E+02    0.92190E+00   -0.49041E-08   -0.19054E-05   -0.49041E-08    0.33723E-11
   158    0.46389E+04   -0.41338E+02   -0.18701E-05   -0.41338E+02    0.91237E+00   -0.48669E-08   -0.18701E-05   -0.48669E-08    0.33076E-11
   159    0.46686E+04   -0.40988E+02   -0.18357E-05   -0.40988E+02    0.90251E+00   -0.48294E-08   -0.18357E-05   -0.48294E-08    0.32445E-11
   160    0.46980E+04   -0.40609E+02   -0.18022E-05   -0.40609E+02    0.89247E+00   -0.47912E-08   -0.18022E-05   -0.47912E-08    0.31830E-11
   161    0.47270E+04   -0.40203E+02   -0.17694E-05   -0.40203E+02    0.88233E+00   -0.47523E-08   -0.17694E-05   -0.47523E-08    0.31230E-11
   162    0.47558E+04   -0.39769E+02   -0.17374E-05   -0.39769E+02    0.87195E+00   -0.47125E-08   -0.17374E-05   -0.47125E-08    0.30644E-11
   163    0.47843E+04   -0.39306E+02   -0.17062E-05   -0.39306E+02    0.86142E+00   -0.46716E-08   -0.17062E-05   -0.46716E-08    0.30072E-11
   164    0.48122E+04   -0.38816E+02   -0.16757E-05   -0.38816E+02    0.85081E+00   -0.46294E-08   -0.16757E-05   -0.46294E-08    0.29515E-11
   165    0.48399E+04   -0.38296E+02   -0.16459E-05   -0.38296E+02    0.84006E+00   -0.45857E-08   -0.16459E-05   -0.45857E-08    0.28971E-11
   166    0.48673E+04   -0.37748E+02   -0.16168E-05   -0.37748E+02    0.82931E+00   -0.45404E-08   -0.16168E-05   -0.45404E-08    0.28440E-11
   167    0.48943E+04   -0.37173E+02   -0.15884E-05   -0.37173E+02    0.81837E+00   -0.44933E-08   -0.15884E-05   -0.44933E-08    0.27922E-11
   168    0.49208E+04   -0.36568E+02   -0.15606E-05   -0.36568E+02    0.80759E+00   -0.44442E-08   -0.15606E-05   -0.44442E-08    0.27416E-11
   169    0.49469E+04   -0.35935E+02   -0.15335E-05   -0.35935E+02    0.79670E+00   -0.43930E-08   -0.15335E-05   -0.43930E-08    0.26922E-11
   170    0.49727E+04   -0.35273E+02   -0.15070E-05   -0.35273E+02    0.78592E+00   -0.43394E-08   -0.15070E-05   -0.43394E-08    0.26439E-11
   171    0.49978E+04   -0.34581E+02   -0.14811E-05   -0.34581E+02    0.77525E+00   -0.42833E-08   -0.14811E-05   -0.42833E-08    0.25968E-11
   172    0.50226E+04   -0.33861E+02   -0.14557E-05   -0.33861E+02    0.76464E+00   -0.42246E-08   -0.14557E-05   -0.42246E-08    0.25507E-11
