#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   117    0.67139E+04   -0.33244E+02   -0.35939E-04   -0.33244E+02    0.94964E+00   -0.86594E-08   -0.35939E-04   -0.86594E-08    0.17758E-11
   118    0.66893E+04   -0.33800E+02   -0.35211E-04   -0.33800E+02    0.95851E+00   -0.85384E-08   -0.35211E-04   -0.85384E-08    0.17333E-11
   119    0.66657E+04   -0.34345E+02   -0.34502E-04   -0.34345E+02    0.96700E+00   -0.84227E-08   -0.34502E-04   -0.84227E-08    0.16921E-11
   120    0.66435E+04   -0.34879E+02   -0.33809E-04   -0.34879E+02    0.97495E+00   -0.83120E-08   -0.33809E-04   -0.83120E-08    0.16520E-11
   121    0.66224E+04   -0.35403E+02   -0.33134E-04   -0.35403E+02    0.98266E+00   -0.82058E-08   -0.33134E-04   -0.82058E-08    0.16132E-11
   122    0.66024E+04   -0.35914E+02   -0.32476E-04   -0.35914E+02    0.98983E+00   -0.81037E-08   -0.32476E-04   -0.81037E-08    0.15756E-11
   123    0.65836E+04   -0.36414E+02   -0.31834E-04   -0.36414E+02    0.99655E+00   -0.80054E-08   -0.31834E-04   -0.80054E-08    0.15390E-11
   124    0.65660E+04   -0.36899E+02   -0.31207E-04   -0.36899E+02    0.10029E+01   -0.79104E-08   -0.31207E-04   -0.79104E-08    0.15035E-11
   125    0.65493E+04   -0.37371E+02   -0.30596E-04   -0.37371E+02    0.10087E+01   -0.78183E-08   -0.30596E-04   -0.78183E-08    0.14691E-11
   126    0.65337E+04   -0.37830E+02   -0.30000E-04   -0.37830E+02    0.10142E+01   -0.77288E-08   -0.30000E-04   -0.77288E-08    0.14356E-11
   127    0.65190E+04   -0.38276E+02   -0.29417E-04   -0.38276E+02    0.10192E+01   -0.76415E-08   -0.29417E-04   -0.76415E-08    0.14032E-11
   128    0.65053E+04   -0.38706E+02   -0.28849E-04   -0.38706E+02    0.10238E+01   -0.75559E-08   -0.28849E-04   -0.75559E-08    0.13716E-11
   129    0.64925E+04   -0.39120E+02   -0.28294E-04   -0.39120E+02    0.10278E+01   -0.74716E-08   -0.28294E-04   -0.74716E-08    0.13409E-11
   130    0.64806E+04   -0.39519E+02   -0.27752E-04   -0.39519E+02    0.10313E+01   -0.73883E-08   -0.27752E-04   -0.73883E-08    0.13111E-11
   131    0.64696E+04   -0.39902E+02   -0.27222E-04   -0.39902E+02    0.10345E+01   -0.73056E-08   -0.27222E-04   -0.73056E-08    0.12821E-11
   132    0.64595E+04   -0.40268E+02   -0.26704E-04   -0.40268E+02    0.10371E+01   -0.72234E-08   -0.26704E-04   -0.72234E-08    0.12538E-11
   133    0.64502E+04   -0.40618E+02   -0.26198E-04   -0.40618E+02    0.10392E+01   -0.71419E-08   -0.26198E-04   -0.71419E-08    0.12263E-11
   134    0.64416E+04   -0.40948E+02   -0.25704E-04   -0.40948E+02    0.10410E+01   -0.70608E-08   -0.25704E-04   -0.70608E-08    0.11996E-11
   135    0.64338E+04   -0.41261E+02   -0.25221E-04   -0.41261E+02    0.10422E+01   -0.69804E-08   -0.25221E-04   -0.69804E-08    0.11736E-11
   136    0.64267E+04   -0.41554E+02   -0.24749E-04   -0.41554E+02    0.10428E+01   -0.69006E-08   -0.24749E-04   -0.69006E-08    0.11483E-11
   137    0.64203E+04   -0.41828E+02   -0.24288E-04   -0.41828E+02    0.10431E+01   -0.68213E-08   -0.24288E-04   -0.68213E-08    0.11237E-11
   138    0.64146E+04   -0.42082E+02   -0.23837E-04   -0.42082E+02    0.10428E+01   -0.67427E-08   -0.23837E-04   -0.67427E-08    0.10997E-11
   139    0.64094E+04   -0.42316E+02   -0.23397E-04   -0.42316E+02    0.10422E+01   -0.66647E-08   -0.23397E-04   -0.66647E-08    0.10764E-11
   140    0.64049E+04   -0.42530E+02   -0.22966E-04   -0.42530E+02    0.10410E+01   -0.65873E-08   -0.22966E-04   -0.65873E-08    0.10538E-11
   141    0.64010E+04   -0.42721E+02   -0.22546E-04   -0.42721E+02    0.10392E+01   -0.65106E-08   -0.22546E-04   -0.65106E-08    0.10317E-11
   142    0.63977E+04   -0.42892E+02   -0.22135E-04   -0.42892E+02    0.10371E+01   -0.64345E-08   -0.22135E-04   -0.64345E-08    0.10102E-11
   143    0.63950E+04   -0.43041E+02   -0.21733E-04   -0.43041E+02    0.10345E+01   -0.63590E-08   -0.21733E-04   -0.63590E-08    0.98934E-12
   144    0.63927E+04   -0.43168E+02   -0.21340E-04   -0.43168E+02    0.10314E+01   -0.62842E-08   -0.21340E-04   -0.62842E-08    0.96899E-12
   145    0.63910E+04   -0.43273E+02   -0.20956E-04   -0.43273E+02    0.10280E+01   -0.62101E-08   -0.20956E-04   -0.62101E-08    0.94918E-12
   146    0.63899E+04   -0.43355E+02   -0.20580E-04   -0.43355E+02    0.10240E+01   -0.61367E-08   -0.20580E-04   -0.61367E-08    0.92988E-12
   147    0.63890E+04   -0.43412E+02   -0.20213E-04   -0.43412E+02    0.10196E+01   -0.60639E-08   -0.20213E-04   -0.60639E-08    0.91107E-12
   148    0.63886E+04   -0.43448E+02   -0.19853E-04   -0.43448E+02    0.10148E+01   -0.59918E-08   -0.19853E-04   -0.59918E-08    0.89273E-12
   149    0.63886E+04   -0.43459E+02   -0.19501E-04   -0.43459E+02    0.10095E+01   -0.59205E-08   -0.19501E-04   -0.59205E-08    0.87485E-12
   150    0.63890E+04   -0.43444E+02   -0.19156E-04   -0.43444E+02    0.10040E+01   -0.58498E-08   -0.19156E-04   -0.58498E-08    0.85741E-12
   151    0.63897E+04   -0.43405E+02   -0.18819E-04   -0.43405E+02    0.99795E+00   -0.57799E-08   -0.18819E-04   -0.57799E-08    0.84038E-12
   152    0.63906E+04   -0.43342E+02   -0.18488E-04   -0.43342E+02    0.99147E+00   -0.57106E-08   -0.18488E-04   -0.57106E-08    0.82376E-12
   153    0.63919E+04   -0.43252E+02   -0.18164E-04   -0.43252E+02    0.98465E+00   -0.56418E-08   -0.18164E-04   -0.56418E-08    0.80754E-12
   154    0.63935E+04   -0.43137E+02   -0.17848E-04   -0.43137E+02    0.97751E+00   -0.55733E-08   -0.17848E-04   -0.55733E-08    0.79171E-12
   155    0.63954E+04   -0.42997E+02   -0.17537E-04   -0.42997E+02    0.97003E+00   -0.55052E-08   -0.17537E-04   -0.55052E-08    0.77626E-12
   156    0.63973E+04   -0.42831E+02   -0.17233E-04   -0.42831E+02    0.96224E+00   -0.54373E-08   -0.17233E-04   -0.54373E-08    0.76118E-12
   157    0.63997E+04   -0.42639E+02   -0.16936E-04   -0.42639E+02    0.95412E+00   -0.53694E-08   -0.16936E-04   -0.53694E-08    0.74647E-12
   158    0.64023E+04   -0.42421E+02   -0.16645E-04   -0.42421E+02    0.94575E+00   -0.53015E-08   -0.16645E-04   -0.53015E-08    0.73212E-12
