#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   117    0.36563E+04   -0.27128E+02   -0.17020E-05   -0.27128E+02    0.70543E+00   -0.13571E-07   -0.17020E-05   -0.13571E-07    0.87217E-11
   118    0.36687E+04   -0.27489E+02   -0.16758E-05   -0.27489E+02    0.71058E+00   -0.13314E-07   -0.16758E-05   -0.13314E-07    0.85014E-11
   119    0.36811E+04   -0.27839E+02   -0.16496E-05   -0.27839E+02    0.71540E+00   -0.13035E-07   -0.16496E-05   -0.13035E-07    0.82881E-11
   120    0.36937E+04   -0.28180E+02   -0.16231E-05   -0.28180E+02    0.71975E+00   -0.12736E-07   -0.16231E-05   -0.12736E-07    0.80815E-11
   121    0.37064E+04   -0.28511E+02   -0.15964E-05   -0.28511E+02    0.72393E+00   -0.12421E-07   -0.15964E-05   -0.12421E-07    0.78813E-11
   122    0.37191E+04   -0.28831E+02   -0.15693E-05   -0.28831E+02    0.72764E+00   -0.12093E-07   -0.15693E-05   -0.12093E-07    0.76874E-11
   123    0.37320E+04   -0.29142E+02   -0.15418E-05   -0.29142E+02    0.73097E+00   -0.11756E-07   -0.15418E-05   -0.11756E-07    0.74996E-11
   124    0.37451E+04   -0.29439E+02   -0.15139E-05   -0.29439E+02    0.73398E+00   -0.11413E-07   -0.15139E-05   -0.11413E-07    0.73175E-11
   125    0.37582E+04   -0.29725E+02   -0.14855E-05   -0.29725E+02    0.73663E+00   -0.11068E-07   -0.14855E-05   -0.11068E-07    0.71410E-11
   126    0.37714E+04   -0.29999E+02   -0.14565E-05   -0.29999E+02    0.73897E+00   -0.10722E-07   -0.14565E-05   -0.10722E-07    0.69699E-11
   127    0.37847E+04   -0.30261E+02   -0.14269E-05   -0.30261E+02    0.74087E+00   -0.10381E-07   -0.14269E-05   -0.10381E-07    0.68040E-11
   128    0.37981E+04   -0.30511E+02   -0.13966E-05   -0.30511E+02    0.74249E+00   -0.10047E-07   -0.13966E-05   -0.10047E-07    0.66429E-11
   129    0.38116E+04   -0.30746E+02   -0.13655E-05   -0.30746E+02    0.74367E+00   -0.97236E-08   -0.13655E-05   -0.97236E-08    0.64865E-11
   130    0.38252E+04   -0.30968E+02   -0.13336E-05   -0.30968E+02    0.74443E+00   -0.94140E-08   -0.13336E-05   -0.94140E-08    0.63345E-11
   131    0.38389E+04   -0.31176E+02   -0.13009E-05   -0.31176E+02    0.74491E+00   -0.91209E-08   -0.13009E-05   -0.91209E-08    0.61869E-11
   132    0.38528E+04   -0.31369E+02   -0.12674E-05   -0.31369E+02    0.74498E+00   -0.88445E-08   -0.12674E-05   -0.88445E-08    0.60433E-11
   133    0.38667E+04   -0.31549E+02   -0.12333E-05   -0.31549E+02    0.74471E+00   -0.85841E-08   -0.12333E-05   -0.85841E-08    0.59038E-11
   134    0.38807E+04   -0.31711E+02   -0.11988E-05   -0.31711E+02    0.74411E+00   -0.83391E-08   -0.11988E-05   -0.83391E-08    0.57681E-11
   135    0.38947E+04   -0.31859E+02   -0.11638E-05   -0.31859E+02    0.74311E+00   -0.81090E-08   -0.11638E-05   -0.81090E-08    0.56363E-11
   136    0.39088E+04   -0.31989E+02   -0.11286E-05   -0.31989E+02    0.74171E+00   -0.78931E-08   -0.11286E-05   -0.78931E-08    0.55083E-11
   137    0.39229E+04   -0.32103E+02   -0.10933E-05   -0.32103E+02    0.74001E+00   -0.76909E-08   -0.10933E-05   -0.76909E-08    0.53838E-11
   138    0.39370E+04   -0.32200E+02   -0.10581E-05   -0.32200E+02    0.73792E+00   -0.75018E-08   -0.10581E-05   -0.75018E-08    0.52628E-11
   139    0.39510E+04   -0.32279E+02   -0.10230E-05   -0.32279E+02    0.73561E+00   -0.73251E-08   -0.10230E-05   -0.73251E-08    0.51453E-11
   140    0.39652E+04   -0.32342E+02   -0.98810E-06   -0.32342E+02    0.73285E+00   -0.71604E-08   -0.98810E-06   -0.71604E-08    0.50310E-11
   141    0.39792E+04   -0.32385E+02   -0.95365E-06   -0.32385E+02    0.72974E+00   -0.70069E-08   -0.95365E-06   -0.70069E-08    0.49199E-11
   142    0.39933E+04   -0.32411E+02   -0.91973E-06   -0.32411E+02    0.72633E+00   -0.68642E-08   -0.91973E-06   -0.68642E-08    0.48120E-11
   143    0.40075E+04   -0.32419E+02   -0.88646E-06   -0.32419E+02    0.72265E+00   -0.67316E-08   -0.88646E-06   -0.67316E-08    0.47070E-11
   144    0.40215E+04   -0.32408E+02   -0.85397E-06   -0.32408E+02    0.71863E+00   -0.66086E-08   -0.85397E-06   -0.66086E-08    0.46049E-11
   145    0.40355E+04   -0.32378E+02   -0.82240E-06   -0.32378E+02    0.71441E+00   -0.64945E-08   -0.82240E-06   -0.64945E-08    0.45056E-11
   146    0.40497E+04   -0.32330E+02   -0.79186E-06   -0.32330E+02    0.70978E+00   -0.63888E-08   -0.79186E-06   -0.63888E-08    0.44090E-11
   147    0.40636E+04   -0.32261E+02   -0.76249E-06   -0.32261E+02    0.70498E+00   -0.62908E-08   -0.76249E-06   -0.62908E-08    0.43150E-11
   148    0.40775E+04   -0.32173E+02   -0.73440E-06   -0.32173E+02    0.69985E+00   -0.62000E-08   -0.73440E-06   -0.62000E-08    0.42234E-11
   149    0.40913E+04   -0.32065E+02   -0.70774E-06   -0.32065E+02    0.69448E+00   -0.61158E-08   -0.70774E-06   -0.61158E-08    0.41342E-11
   150    0.41050E+04   -0.31935E+02   -0.68262E-06   -0.31935E+02    0.68895E+00   -0.60376E-08   -0.68262E-06   -0.60376E-08    0.40473E-11
   151    0.41187E+04   -0.31786E+02   -0.65915E-06   -0.31786E+02    0.68319E+00   -0.59649E-08   -0.65915E-06   -0.59649E-08    0.39626E-11
   152    0.41321E+04   -0.31617E+02   -0.63727E-06   -0.31617E+02    0.67712E+00   -0.58971E-08   -0.63727E-06   -0.58971E-08    0.38800E-11
   153    0.41456E+04   -0.31425E+02   -0.61693E-06   -0.31425E+02    0.67091E+00   -0.58340E-08   -0.61693E-06   -0.58340E-08    0.37994E-11
   154    0.41589E+04   -0.31212E+02   -0.59804E-06   -0.31212E+02    0.66455E+00   -0.57749E-08   -0.59804E-06   -0.57749E-08    0.37209E-11
   155    0.41721E+04   -0.30979E+02   -0.58053E-06   -0.30979E+02    0.65805E+00   -0.57196E-08   -0.58053E-06   -0.57196E-08    0.36444E-11
   156    0.41850E+04   -0.30725E+02   -0.56434E-06   -0.30725E+02    0.65141E+00   -0.56676E-08   -0.56434E-06   -0.56676E-08    0.35698E-11
   157    0.41980E+04   -0.30449E+02   -0.54938E-06   -0.30449E+02    0.64464E+00   -0.56184E-08   -0.54938E-06   -0.56184E-08    0.34972E-11
   158    0.42108E+04   -0.30152E+02   -0.53559E-06   -0.30152E+02    0.63781E+00   -0.55717E-08   -0.53559E-06   -0.55717E-08    0.34263E-11
   159    0.42234E+04   -0.29833E+02   -0.52290E-06   -0.29833E+02    0.63077E+00   -0.55270E-08   -0.52290E-06   -0.55270E-08    0.33573E-11
   160    0.42359E+04   -0.29492E+02   -0.51122E-06   -0.29492E+02    0.62369E+00   -0.54839E-08   -0.51122E-06   -0.54839E-08    0.32900E-11
   161    0.42484E+04   -0.29129E+02   -0.50049E-06   -0.29129E+02    0.61663E+00   -0.54419E-08   -0.50049E-06   -0.54419E-08    0.32245E-11
   162    0.42606E+04   -0.28746E+02   -0.49064E-06   -0.28746E+02    0.60946E+00   -0.54008E-08   -0.49064E-06   -0.54008E-08    0.31606E-11
   163    0.42729E+04   -0.28341E+02   -0.48159E-06   -0.28341E+02    0.60225E+00   -0.53599E-08   -0.48159E-06   -0.53599E-08    0.30983E-11
   164    0.42848E+04   -0.27914E+02   -0.47327E-06   -0.27914E+02    0.59507E+00   -0.53189E-08   -0.47327E-06   -0.53189E-08    0.30376E-11
   165    0.42967E+04   -0.27465E+02   -0.46561E-06   -0.27465E+02    0.58786E+00   -0.52774E-08   -0.46561E-06   -0.52774E-08    0.29785E-11
   166    0.43084E+04   -0.26995E+02   -0.45853E-06   -0.26995E+02    0.58077E+00   -0.52350E-08   -0.45853E-06   -0.52350E-08    0.29208E-11
   167    0.43201E+04   -0.26504E+02   -0.45196E-06   -0.26504E+02    0.57358E+00   -0.51912E-08   -0.45196E-06   -0.51912E-08    0.28646E-11
   168    0.43314E+04   -0.25991E+02   -0.44584E-06   -0.25991E+02    0.56667E+00   -0.51456E-08   -0.44584E-06   -0.51456E-08    0.28098E-11
   169    0.43426E+04   -0.25455E+02   -0.44008E-06   -0.25455E+02    0.55973E+00   -0.50977E-08   -0.44008E-06   -0.50977E-08    0.27563E-11
   170    0.43537E+04   -0.24898E+02   -0.43462E-06   -0.24898E+02    0.55300E+00   -0.50472E-08   -0.43462E-06   -0.50472E-08    0.27041E-11
   171    0.43644E+04   -0.24318E+02   -0.42938E-06   -0.24318E+02    0.54649E+00   -0.49937E-08   -0.42938E-06   -0.49937E-08    0.26532E-11
   172    0.43749E+04   -0.23717E+02   -0.42429E-06   -0.23717E+02    0.54011E+00   -0.49366E-08   -0.42429E-06   -0.49366E-08    0.26035E-11
