#    L    TT             EE             BB             TE             PP             TP             EP          
   214    0.55536E+04    0.86935E+00    0.12679E-01    0.15593E+02    0.37458E-07    0.13152E-03   -0.61147E-07
   215    0.55535E+04    0.89528E+00    0.12724E-01    0.17196E+02    0.37243E-07    0.13046E-03   -0.45793E-07
   216    0.55527E+04    0.92275E+00    0.12771E-01    0.18810E+02    0.37030E-07    0.12942E-03   -0.30496E-07
   217    0.55513E+04    0.95191E+00    0.12820E-01    0.20434E+02    0.36819E-07    0.12837E-03   -0.15256E-07
   218    0.55493E+04    0.98278E+00    0.12871E-01    0.22068E+02    0.36610E-07    0.12734E-03   -0.75169E-10
   219    0.55466E+04    0.10153E+01    0.12923E-01    0.23711E+02    0.36402E-07    0.12632E-03    0.15046E-07
   220    0.55432E+04    0.10497E+01    0.12977E-01    0.25361E+02    0.36197E-07    0.12530E-03    0.30107E-07
   221    0.55393E+04    0.10859E+01    0.13031E-01    0.27018E+02    0.35993E-07    0.12429E-03    0.45106E-07
   222    0.55347E+04    0.11239E+01    0.13086E-01    0.28682E+02    0.35791E-07    0.12329E-03    0.60042E-07
   223    0.55293E+04    0.11638E+01    0.13142E-01    0.30353E+02    0.35591E-07    0.12229E-03    0.74915E-07
   224    0.55234E+04    0.12055E+01    0.13198E-01    0.32027E+02    0.35392E-07    0.12130E-03    0.89724E-07
   225    0.55169E+04    0.12492E+01    0.13254E-01    0.33708E+02    0.35196E-07    0.12032E-03    0.10447E-06
   226    0.55097E+04    0.12948E+01    0.13311E-01    0.35390E+02    0.35001E-07    0.11935E-03    0.11914E-06
   227    0.55018E+04    0.13424E+01    0.13367E-01    0.37077E+02    0.34808E-07    0.11839E-03    0.13375E-06
   228    0.54934E+04    0.13919E+01    0.13422E-01    0.38765E+02    0.34616E-07    0.11743E-03    0.14829E-06
   229    0.54844E+04    0.14435E+01    0.13477E-01    0.40454E+02    0.34426E-07    0.11648E-03    0.16276E-06
   230    0.54746E+04    0.14971E+01    0.13531E-01    0.42145E+02    0.34238E-07    0.11554E-03    0.17716E-06
