#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
  2181   0.257251E+03  -0.123230E+02   0.177922E-05   0.135193E-13   0.906999E-07  -0.123230E+02   0.669176E+01  -0.533268E-07   0.660105E-17   0.258864E-11   0.177922E-05  -0.533268E-07   0.123747E-07   0.139850E-04   0.286836E-06   0.135193E-13   0.660105E-17   0.139850E-04   0.222404E+00   0.270168E-02   0.906999E-07   0.258864E-11   0.286836E-06   0.270168E-02   0.966136E-04
  2182   0.257046E+03  -0.123456E+02   0.177470E-05   0.135468E-13   0.906646E-07  -0.123456E+02   0.673224E+01  -0.511191E-07   0.660018E-17   0.258808E-11   0.177470E-05  -0.511191E-07   0.123674E-07   0.139822E-04   0.286775E-06   0.135468E-13   0.660018E-17   0.139822E-04   0.222461E+00   0.270235E-02   0.906646E-07   0.258808E-11   0.286775E-06   0.270235E-02   0.966361E-04
  2183   0.256844E+03  -0.123706E+02   0.176980E-05   0.135743E-13   0.906293E-07  -0.123706E+02   0.677309E+01  -0.489086E-07   0.659484E-17   0.258580E-11   0.176980E-05  -0.489086E-07   0.123601E-07   0.139793E-04   0.286713E-06   0.135743E-13   0.659484E-17   0.139793E-04   0.222518E+00   0.270303E-02   0.906293E-07   0.258580E-11   0.286713E-06   0.270303E-02   0.966585E-04
  2184   0.256643E+03  -0.123979E+02   0.176452E-05   0.136015E-13   0.905940E-07  -0.123979E+02   0.681428E+01  -0.466972E-07   0.658510E-17   0.258180E-11   0.176452E-05  -0.466972E-07   0.123528E-07   0.139765E-04   0.286652E-06   0.136015E-13   0.658510E-17   0.139765E-04   0.222574E+00   0.270370E-02   0.905940E-07   0.258180E-11   0.286652E-06   0.270370E-02   0.966810E-04
  2185   0.256445E+03  -0.124277E+02   0.175886E-05   0.136286E-13   0.905585E-07  -0.124277E+02   0.685581E+01  -0.444872E-07   0.657102E-17   0.257612E-11   0.175886E-05  -0.444872E-07   0.123455E-07   0.139737E-04   0.286591E-06   0.136286E-13   0.657102E-17   0.139737E-04   0.222631E+00   0.270438E-02   0.905585E-07   0.257612E-11   0.286591E-06   0.270438E-02   0.967034E-04
  2186   0.256249E+03  -0.124599E+02   0.175282E-05   0.136552E-13   0.905229E-07  -0.124599E+02   0.689766E+01  -0.422805E-07   0.655266E-17   0.256877E-11   0.175282E-05  -0.422805E-07   0.123382E-07   0.139708E-04   0.286530E-06   0.136552E-13   0.655266E-17   0.139708E-04   0.222687E+00   0.270505E-02   0.905229E-07   0.256877E-11   0.286530E-06   0.270505E-02   0.967258E-04
  2187   0.256056E+03  -0.124945E+02   0.174641E-05   0.136814E-13   0.904871E-07  -0.124945E+02   0.693980E+01  -0.400793E-07   0.653009E-17   0.255978E-11   0.174641E-05  -0.400793E-07   0.123310E-07   0.139680E-04   0.286469E-06   0.136814E-13   0.653009E-17   0.139680E-04   0.222744E+00   0.270572E-02   0.904871E-07   0.255978E-11   0.286469E-06   0.270572E-02   0.967482E-04
  2188   0.255865E+03  -0.125314E+02   0.173963E-05   0.137070E-13   0.904510E-07  -0.125314E+02   0.698223E+01  -0.378855E-07   0.650336E-17   0.254916E-11   0.173963E-05  -0.378855E-07   0.123237E-07   0.139652E-04   0.286408E-06   0.137070E-13   0.650336E-17   0.139652E-04   0.222801E+00   0.270639E-02   0.904510E-07   0.254916E-11   0.286408E-06   0.270639E-02   0.967706E-04
  2189   0.255676E+03  -0.125708E+02   0.173248E-05   0.137320E-13   0.904147E-07  -0.125708E+02   0.702493E+01  -0.357013E-07   0.647254E-17   0.253693E-11   0.173248E-05  -0.357013E-07   0.123164E-07   0.139623E-04   0.286347E-06   0.137320E-13   0.647254E-17   0.139623E-04   0.222857E+00   0.270707E-02   0.904147E-07   0.253693E-11   0.286347E-06   0.270707E-02   0.967930E-04
  2190   0.255491E+03  -0.126125E+02   0.172497E-05   0.137562E-13   0.903780E-07  -0.126125E+02   0.706789E+01  -0.335287E-07   0.643768E-17   0.252312E-11   0.172497E-05  -0.335287E-07   0.123092E-07   0.139595E-04   0.286286E-06   0.137562E-13   0.643768E-17   0.139595E-04   0.222914E+00   0.270774E-02   0.903780E-07   0.252312E-11   0.286286E-06   0.270774E-02   0.968154E-04
  2191   0.255309E+03  -0.126566E+02   0.171709E-05   0.137795E-13   0.903410E-07  -0.126566E+02   0.711108E+01  -0.313697E-07   0.639886E-17   0.250774E-11   0.171709E-05  -0.313697E-07   0.123020E-07   0.139567E-04   0.286225E-06   0.137795E-13   0.639886E-17   0.139567E-04   0.222970E+00   0.270841E-02   0.903410E-07   0.250774E-11   0.286225E-06   0.270841E-02   0.968377E-04
  2192   0.255129E+03  -0.127031E+02   0.170886E-05   0.138018E-13   0.903036E-07  -0.127031E+02   0.715449E+01  -0.292266E-07   0.635612E-17   0.249082E-11   0.170886E-05  -0.292266E-07   0.122947E-07   0.139538E-04   0.286164E-06   0.138018E-13   0.635612E-17   0.139538E-04   0.223027E+00   0.270908E-02   0.903036E-07   0.249082E-11   0.286164E-06   0.270908E-02   0.968600E-04
  2193   0.254953E+03  -0.127519E+02   0.170028E-05   0.138231E-13   0.902657E-07  -0.127519E+02   0.719810E+01  -0.271012E-07   0.630954E-17   0.247237E-11   0.170028E-05  -0.271012E-07   0.122875E-07   0.139510E-04   0.286103E-06   0.138231E-13   0.630954E-17   0.139510E-04   0.223083E+00   0.270976E-02   0.902657E-07   0.247237E-11   0.286103E-06   0.270976E-02   0.968824E-04
  2194   0.254778E+03  -0.128031E+02   0.169134E-05   0.138432E-13   0.902274E-07  -0.128031E+02   0.724191E+01  -0.249957E-07   0.625918E-17   0.245242E-11   0.169134E-05  -0.249957E-07   0.122803E-07   0.139482E-04   0.286042E-06   0.138432E-13   0.625918E-17   0.139482E-04   0.223140E+00   0.271043E-02   0.902274E-07   0.245242E-11   0.286042E-06   0.271043E-02   0.969046E-04
  2195   0.254608E+03  -0.128566E+02   0.168205E-05   0.138620E-13   0.901885E-07  -0.128566E+02   0.728588E+01  -0.229121E-07   0.620509E-17   0.243099E-11   0.168205E-05  -0.229121E-07   0.122731E-07   0.139453E-04   0.285981E-06   0.138620E-13   0.620509E-17   0.139453E-04   0.223196E+00   0.271110E-02   0.901885E-07   0.243099E-11   0.285981E-06   0.271110E-02   0.969269E-04
  2196   0.254441E+03  -0.129125E+02   0.167242E-05   0.138794E-13   0.901490E-07  -0.129125E+02   0.733001E+01  -0.208526E-07   0.614735E-17   0.240809E-11   0.167242E-05  -0.208526E-07   0.122659E-07   0.139425E-04   0.285920E-06   0.138794E-13   0.614735E-17   0.139425E-04   0.223253E+00   0.271177E-02   0.901490E-07   0.240809E-11   0.285920E-06   0.271177E-02   0.969492E-04
  2197   0.254277E+03  -0.129707E+02   0.166244E-05   0.138953E-13   0.901089E-07  -0.129707E+02   0.737428E+01  -0.188191E-07   0.608600E-17   0.238375E-11   0.166244E-05  -0.188191E-07   0.122587E-07   0.139397E-04   0.285859E-06   0.138953E-13   0.608600E-17   0.139397E-04   0.223309E+00   0.271244E-02   0.901089E-07   0.238375E-11   0.285859E-06   0.271244E-02   0.969714E-04
  2198   0.254116E+03  -0.130312E+02   0.165212E-05   0.139097E-13   0.900682E-07  -0.130312E+02   0.741869E+01  -0.168138E-07   0.602112E-17   0.235799E-11   0.165212E-05  -0.168138E-07   0.122515E-07   0.139369E-04   0.285799E-06   0.139097E-13   0.602112E-17   0.139369E-04   0.223365E+00   0.271311E-02   0.900682E-07   0.235799E-11   0.285799E-06   0.271311E-02   0.969936E-04
  2199   0.253959E+03  -0.130940E+02   0.164147E-05   0.139223E-13   0.900268E-07  -0.130940E+02   0.746322E+01  -0.148386E-07   0.595276E-17   0.233083E-11   0.164147E-05  -0.148386E-07   0.122443E-07   0.139341E-04   0.285738E-06   0.139223E-13   0.595276E-17   0.139341E-04   0.223422E+00   0.271378E-02   0.900268E-07   0.233083E-11   0.285738E-06   0.271378E-02   0.970158E-04
  2200   0.253805E+03  -0.131591E+02   0.163048E-05   0.139332E-13   0.899846E-07  -0.131591E+02   0.750785E+01  -0.128957E-07   0.588098E-17   0.230229E-11   0.163048E-05  -0.128957E-07   0.122372E-07   0.139312E-04   0.285677E-06   0.139332E-13   0.588098E-17   0.139312E-04   0.223478E+00   0.271445E-02   0.899846E-07   0.230229E-11   0.285677E-06   0.271445E-02   0.970380E-04
  2201   0.253655E+03  -0.132264E+02   0.161917E-05   0.139422E-13   0.899417E-07  -0.132264E+02   0.755257E+01  -0.109870E-07   0.580587E-17   0.227239E-11   0.161917E-05  -0.109870E-07   0.122300E-07   0.139284E-04   0.285616E-06   0.139422E-13   0.580587E-17   0.139284E-04   0.223535E+00   0.271512E-02   0.899417E-07   0.227239E-11   0.285616E-06   0.271512E-02   0.970601E-04
  2202   0.253508E+03  -0.132960E+02   0.160753E-05   0.139493E-13   0.898980E-07  -0.132960E+02   0.759737E+01  -0.911319E-08   0.572750E-17   0.224117E-11   0.160753E-05  -0.911319E-08   0.122228E-07   0.139256E-04   0.285555E-06   0.139493E-13   0.572750E-17   0.139256E-04   0.223591E+00   0.271579E-02   0.898980E-07   0.224117E-11   0.285555E-06   0.271579E-02   0.970822E-04
  2203   0.253366E+03  -0.133678E+02   0.159559E-05   0.139546E-13   0.898535E-07  -0.133678E+02   0.764221E+01  -0.727512E-08   0.564598E-17   0.220867E-11   0.159559E-05  -0.727512E-08   0.122157E-07   0.139228E-04   0.285495E-06   0.139546E-13   0.564598E-17   0.139228E-04   0.223647E+00   0.271646E-02   0.898535E-07   0.220867E-11   0.285495E-06   0.271646E-02   0.971043E-04
  2204   0.253227E+03  -0.134418E+02   0.158336E-05   0.139582E-13   0.898083E-07  -0.134418E+02   0.768709E+01  -0.547346E-08   0.556141E-17   0.217493E-11   0.158336E-05  -0.547346E-08   0.122085E-07   0.139200E-04   0.285434E-06   0.139582E-13   0.556141E-17   0.139200E-04   0.223704E+00   0.271713E-02   0.898083E-07   0.217493E-11   0.285434E-06   0.271713E-02   0.971264E-04
  2205   0.253093E+03  -0.135179E+02   0.157084E-05   0.139599E-13   0.897624E-07  -0.135179E+02   0.773197E+01  -0.370887E-08   0.547390E-17   0.214000E-11   0.157084E-05  -0.370887E-08   0.122014E-07   0.139172E-04   0.285373E-06   0.139599E-13   0.547390E-17   0.139172E-04   0.223760E+00   0.271780E-02   0.897624E-07   0.214000E-11   0.285373E-06   0.271780E-02   0.971484E-04
  2206   0.252963E+03  -0.135961E+02   0.155805E-05   0.139599E-13   0.897158E-07  -0.135961E+02   0.777684E+01  -0.198206E-08   0.538354E-17   0.210391E-11   0.155805E-05  -0.198206E-08   0.121943E-07   0.139144E-04   0.285313E-06   0.139599E-13   0.538354E-17   0.139144E-04   0.223816E+00   0.271847E-02   0.897158E-07   0.210391E-11   0.285313E-06   0.271847E-02   0.971705E-04
  2207   0.252837E+03  -0.136764E+02   0.154501E-05   0.139582E-13   0.896685E-07  -0.136764E+02   0.782167E+01  -0.293715E-09   0.529045E-17   0.206670E-11   0.154501E-05  -0.293715E-09   0.121871E-07   0.139116E-04   0.285252E-06   0.139582E-13   0.529045E-17   0.139116E-04   0.223872E+00   0.271914E-02   0.896685E-07   0.206670E-11   0.285252E-06   0.271914E-02   0.971925E-04
  2208   0.252715E+03  -0.137587E+02   0.153172E-05   0.139548E-13   0.896205E-07  -0.137587E+02   0.786644E+01   0.135548E-08   0.519471E-17   0.202842E-11   0.153172E-05   0.135548E-08   0.121800E-07   0.139087E-04   0.285192E-06   0.139548E-13   0.519471E-17   0.139087E-04   0.223929E+00   0.271980E-02   0.896205E-07   0.202842E-11   0.285192E-06   0.271980E-02   0.972145E-04
  2209   0.252598E+03  -0.138431E+02   0.151820E-05   0.139498E-13   0.895718E-07  -0.138431E+02   0.791114E+01   0.296484E-08   0.509643E-17   0.198911E-11   0.151820E-05   0.296484E-08   0.121729E-07   0.139059E-04   0.285131E-06   0.139498E-13   0.509643E-17   0.139059E-04   0.223985E+00   0.272047E-02   0.895718E-07   0.198911E-11   0.285131E-06   0.272047E-02   0.972365E-04
  2210   0.252486E+03  -0.139295E+02   0.150446E-05   0.139432E-13   0.895225E-07  -0.139295E+02   0.795573E+01   0.453366E-08   0.499571E-17   0.194880E-11   0.150446E-05   0.453366E-08   0.121658E-07   0.139031E-04   0.285070E-06   0.139432E-13   0.499571E-17   0.139031E-04   0.224041E+00   0.272114E-02   0.895225E-07   0.194880E-11   0.285070E-06   0.272114E-02   0.972585E-04
  2211   0.252378E+03  -0.140178E+02   0.149051E-05   0.139350E-13   0.894725E-07  -0.140178E+02   0.800022E+01   0.606127E-08   0.489266E-17   0.190754E-11   0.149051E-05   0.606127E-08   0.121587E-07   0.139003E-04   0.285010E-06   0.139350E-13   0.489266E-17   0.139003E-04   0.224097E+00   0.272181E-02   0.894725E-07   0.190754E-11   0.285010E-06   0.272181E-02   0.972804E-04
  2212   0.252276E+03  -0.141080E+02   0.147637E-05   0.139252E-13   0.894220E-07  -0.141080E+02   0.804457E+01   0.754696E-08   0.478738E-17   0.186537E-11   0.147637E-05   0.754696E-08   0.121516E-07   0.138975E-04   0.284949E-06   0.139252E-13   0.478738E-17   0.138975E-04   0.224153E+00   0.272248E-02   0.894220E-07   0.186537E-11   0.284949E-06   0.272248E-02   0.973023E-04
  2213   0.252178E+03  -0.142001E+02   0.146204E-05   0.139140E-13   0.893708E-07  -0.142001E+02   0.808875E+01   0.899007E-08   0.467996E-17   0.182233E-11   0.146204E-05   0.899007E-08   0.121445E-07   0.138947E-04   0.284889E-06   0.139140E-13   0.467996E-17   0.138947E-04   0.224210E+00   0.272314E-02   0.893708E-07   0.182233E-11   0.284889E-06   0.272314E-02   0.973242E-04
  2214   0.252085E+03  -0.142940E+02   0.144755E-05   0.139012E-13   0.893190E-07  -0.142940E+02   0.813278E+01   0.103899E-07   0.457051E-17   0.177845E-11   0.144755E-05   0.103899E-07   0.121375E-07   0.138919E-04   0.284828E-06   0.139012E-13   0.457051E-17   0.138919E-04   0.224266E+00   0.272381E-02   0.893190E-07   0.177845E-11   0.284828E-06   0.272381E-02   0.973462E-04
  2215   0.251997E+03  -0.143897E+02   0.143289E-05   0.138871E-13   0.892666E-07  -0.143897E+02   0.817661E+01   0.117457E-07   0.445913E-17   0.173379E-11   0.143289E-05   0.117457E-07   0.121304E-07   0.138892E-04   0.284768E-06   0.138871E-13   0.445913E-17   0.138892E-04   0.224322E+00   0.272448E-02   0.892666E-07   0.173379E-11   0.284768E-06   0.272448E-02   0.973681E-04
  2216   0.251915E+03  -0.144872E+02   0.141809E-05   0.138714E-13   0.892137E-07  -0.144872E+02   0.822024E+01   0.130569E-07   0.434592E-17   0.168838E-11   0.141809E-05   0.130569E-07   0.121233E-07   0.138864E-04   0.284708E-06   0.138714E-13   0.434592E-17   0.138864E-04   0.224378E+00   0.272514E-02   0.892137E-07   0.168838E-11   0.284708E-06   0.272514E-02   0.973899E-04
  2217   0.251839E+03  -0.145864E+02   0.140315E-05   0.138544E-13   0.891602E-07  -0.145864E+02   0.826364E+01   0.143227E-07   0.423099E-17   0.164226E-11   0.140315E-05   0.143227E-07   0.121163E-07   0.138836E-04   0.284647E-06   0.138544E-13   0.423099E-17   0.138836E-04   0.224434E+00   0.272581E-02   0.891602E-07   0.164226E-11   0.284647E-06   0.272581E-02   0.974118E-04
  2218   0.251768E+03  -0.146873E+02   0.138809E-05   0.138361E-13   0.891061E-07  -0.146873E+02   0.830680E+01   0.155425E-07   0.411443E-17   0.159548E-11   0.138809E-05   0.155425E-07   0.121092E-07   0.138808E-04   0.284587E-06   0.138361E-13   0.411443E-17   0.138808E-04   0.224490E+00   0.272648E-02   0.891061E-07   0.159548E-11   0.284587E-06   0.272648E-02   0.974337E-04
  2219   0.251701E+03  -0.147899E+02   0.137292E-05   0.138164E-13   0.890516E-07  -0.147899E+02   0.834970E+01   0.167155E-07   0.399635E-17   0.154807E-11   0.137292E-05   0.167155E-07   0.121022E-07   0.138780E-04   0.284527E-06   0.138164E-13   0.399635E-17   0.138780E-04   0.224546E+00   0.272714E-02   0.890516E-07   0.154807E-11   0.284527E-06   0.272714E-02   0.974555E-04
  2220   0.251641E+03  -0.148941E+02   0.135766E-05   0.137954E-13   0.889965E-07  -0.148941E+02   0.839234E+01   0.178412E-07   0.387685E-17   0.150008E-11   0.135766E-05   0.178412E-07   0.120952E-07   0.138752E-04   0.284466E-06   0.137954E-13   0.387685E-17   0.138752E-04   0.224602E+00   0.272781E-02   0.889965E-07   0.150008E-11   0.284466E-06   0.272781E-02   0.974773E-04
  2221   0.251586E+03  -0.149999E+02   0.134231E-05   0.137732E-13   0.889409E-07  -0.149999E+02   0.843468E+01   0.189187E-07   0.375603E-17   0.145154E-11   0.134231E-05   0.189187E-07   0.120881E-07   0.138724E-04   0.284406E-06   0.137732E-13   0.375603E-17   0.138724E-04   0.224658E+00   0.272847E-02   0.889409E-07   0.145154E-11   0.284406E-06   0.272847E-02   0.974992E-04
  2222   0.251538E+03  -0.151072E+02   0.132689E-05   0.137497E-13   0.888849E-07  -0.151072E+02   0.847672E+01   0.199474E-07   0.363399E-17   0.140250E-11   0.132689E-05   0.199474E-07   0.120811E-07   0.138696E-04   0.284346E-06   0.137497E-13   0.363399E-17   0.138696E-04   0.224714E+00   0.272914E-02   0.888849E-07   0.140250E-11   0.284346E-06   0.272914E-02   0.975210E-04
  2223   0.251495E+03  -0.152160E+02   0.131141E-05   0.137250E-13   0.888284E-07  -0.152160E+02   0.851845E+01   0.209266E-07   0.351084E-17   0.135300E-11   0.131141E-05   0.209266E-07   0.120741E-07   0.138668E-04   0.284286E-06   0.137250E-13   0.351084E-17   0.138668E-04   0.224770E+00   0.272980E-02   0.888284E-07   0.135300E-11   0.284286E-06   0.272980E-02   0.975428E-04
  2224   0.251458E+03  -0.153263E+02   0.129588E-05   0.136992E-13   0.887714E-07  -0.153263E+02   0.855984E+01   0.218556E-07   0.338667E-17   0.130307E-11   0.129588E-05   0.218556E-07   0.120671E-07   0.138641E-04   0.284226E-06   0.136992E-13   0.338667E-17   0.138641E-04   0.224826E+00   0.273047E-02   0.887714E-07   0.130307E-11   0.284226E-06   0.273047E-02   0.975646E-04
  2225   0.251427E+03  -0.154380E+02   0.128031E-05   0.136722E-13   0.887140E-07  -0.154380E+02   0.860087E+01   0.227338E-07   0.326158E-17   0.125277E-11   0.128031E-05   0.227338E-07   0.120601E-07   0.138613E-04   0.284166E-06   0.136722E-13   0.326158E-17   0.138613E-04   0.224882E+00   0.273113E-02   0.887140E-07   0.125277E-11   0.284166E-06   0.273113E-02   0.975864E-04
  2226   0.251401E+03  -0.155512E+02   0.126472E-05   0.136442E-13   0.886562E-07  -0.155512E+02   0.864154E+01   0.235604E-07   0.313569E-17   0.120212E-11   0.126472E-05   0.235604E-07   0.120531E-07   0.138585E-04   0.284106E-06   0.136442E-13   0.313569E-17   0.138585E-04   0.224938E+00   0.273180E-02   0.886562E-07   0.120212E-11   0.284106E-06   0.273180E-02   0.976082E-04
  2227   0.251382E+03  -0.156657E+02   0.124912E-05   0.136150E-13   0.885979E-07  -0.156657E+02   0.868181E+01   0.243348E-07   0.300909E-17   0.115118E-11   0.124912E-05   0.243348E-07   0.120461E-07   0.138557E-04   0.284045E-06   0.136150E-13   0.300909E-17   0.138557E-04   0.224994E+00   0.273246E-02   0.885979E-07   0.115118E-11   0.284045E-06   0.273246E-02   0.976299E-04
  2228   0.251370E+03  -0.157815E+02   0.123352E-05   0.135848E-13   0.885392E-07  -0.157815E+02   0.872169E+01   0.250563E-07   0.288187E-17   0.109997E-11   0.123352E-05   0.250563E-07   0.120391E-07   0.138530E-04   0.283985E-06   0.135848E-13   0.288187E-17   0.138530E-04   0.225050E+00   0.273313E-02   0.885392E-07   0.109997E-11   0.283985E-06   0.273313E-02   0.976517E-04
  2229   0.251362E+03  -0.158986E+02   0.121794E-05   0.135536E-13   0.884802E-07  -0.158986E+02   0.876116E+01   0.257241E-07   0.275415E-17   0.104855E-11   0.121794E-05   0.257241E-07   0.120322E-07   0.138502E-04   0.283926E-06   0.135536E-13   0.275415E-17   0.138502E-04   0.225106E+00   0.273379E-02   0.884802E-07   0.104855E-11   0.283926E-06   0.273379E-02   0.976735E-04
  2230   0.251362E+03  -0.160170E+02   0.120238E-05   0.135214E-13   0.884208E-07  -0.160170E+02   0.880019E+01   0.263376E-07   0.262603E-17   0.996956E-12   0.120238E-05   0.263376E-07   0.120252E-07   0.138474E-04   0.283866E-06   0.135214E-13   0.262603E-17   0.138474E-04   0.225162E+00   0.273445E-02   0.884208E-07   0.996956E-12   0.283866E-06   0.273445E-02   0.976953E-04
  2231   0.251367E+03  -0.161365E+02   0.118686E-05   0.134883E-13   0.883610E-07  -0.161365E+02   0.883878E+01   0.268961E-07   0.249760E-17   0.945224E-12   0.118686E-05   0.268961E-07   0.120182E-07   0.138446E-04   0.283806E-06   0.134883E-13   0.249760E-17   0.138446E-04   0.225218E+00   0.273512E-02   0.883610E-07   0.945224E-12   0.283806E-06   0.273512E-02   0.977170E-04
  2232   0.251379E+03  -0.162573E+02   0.117139E-05   0.134543E-13   0.883009E-07  -0.162573E+02   0.887692E+01   0.273989E-07   0.236897E-17   0.893397E-12   0.117139E-05   0.273989E-07   0.120113E-07   0.138419E-04   0.283746E-06   0.134543E-13   0.236897E-17   0.138419E-04   0.225274E+00   0.273578E-02   0.883009E-07   0.893397E-12   0.283746E-06   0.273578E-02   0.977388E-04
  2233   0.251397E+03  -0.163792E+02   0.115599E-05   0.134194E-13   0.882405E-07  -0.163792E+02   0.891459E+01   0.278453E-07   0.224024E-17   0.841516E-12   0.115599E-05   0.278453E-07   0.120043E-07   0.138391E-04   0.283686E-06   0.134194E-13   0.224024E-17   0.138391E-04   0.225330E+00   0.273645E-02   0.882405E-07   0.841516E-12   0.283686E-06   0.273645E-02   0.977606E-04
  2234   0.251422E+03  -0.165022E+02   0.114066E-05   0.133836E-13   0.881798E-07  -0.165022E+02   0.895178E+01   0.282347E-07   0.211152E-17   0.789622E-12   0.114066E-05   0.282347E-07   0.119974E-07   0.138363E-04   0.283626E-06   0.133836E-13   0.211152E-17   0.138363E-04   0.225385E+00   0.273711E-02   0.881798E-07   0.789622E-12   0.283626E-06   0.273711E-02   0.977823E-04
  2235   0.251452E+03  -0.166263E+02   0.112541E-05   0.133470E-13   0.881187E-07  -0.166263E+02   0.898849E+01   0.285663E-07   0.198289E-17   0.737755E-12   0.112541E-05   0.285663E-07   0.119905E-07   0.138336E-04   0.283567E-06   0.133470E-13   0.198289E-17   0.138336E-04   0.225441E+00   0.273777E-02   0.881187E-07   0.737755E-12   0.283567E-06   0.273777E-02   0.978041E-04
  2236   0.251490E+03  -0.167514E+02   0.111027E-05   0.133096E-13   0.880574E-07  -0.167514E+02   0.902471E+01   0.288394E-07   0.185447E-17   0.685957E-12   0.111027E-05   0.288394E-07   0.119835E-07   0.138308E-04   0.283507E-06   0.133096E-13   0.185447E-17   0.138308E-04   0.225497E+00   0.273843E-02   0.880574E-07   0.685957E-12   0.283507E-06   0.273843E-02   0.978259E-04
  2237   0.251534E+03  -0.168774E+02   0.109524E-05   0.132715E-13   0.879958E-07  -0.168774E+02   0.906042E+01   0.290535E-07   0.172636E-17   0.634268E-12   0.109524E-05   0.290535E-07   0.119766E-07   0.138280E-04   0.283447E-06   0.132715E-13   0.172636E-17   0.138280E-04   0.225553E+00   0.273910E-02   0.879958E-07   0.634268E-12   0.283447E-06   0.273910E-02   0.978476E-04
  2238   0.251584E+03  -0.170045E+02   0.108033E-05   0.132326E-13   0.879339E-07  -0.170045E+02   0.909562E+01   0.292076E-07   0.159865E-17   0.582729E-12   0.108033E-05   0.292076E-07   0.119697E-07   0.138253E-04   0.283388E-06   0.132326E-13   0.159865E-17   0.138253E-04   0.225609E+00   0.273976E-02   0.879339E-07   0.582729E-12   0.283388E-06   0.273976E-02   0.978694E-04
  2239   0.251641E+03  -0.171325E+02   0.106556E-05   0.131930E-13   0.878718E-07  -0.171325E+02   0.913027E+01   0.293013E-07   0.147146E-17   0.531381E-12   0.106556E-05   0.293013E-07   0.119628E-07   0.138225E-04   0.283328E-06   0.131930E-13   0.147146E-17   0.138225E-04   0.225664E+00   0.274042E-02   0.878718E-07   0.531381E-12   0.283328E-06   0.274042E-02   0.978912E-04
  2240   0.251705E+03  -0.172613E+02   0.105094E-05   0.131528E-13   0.878095E-07  -0.172613E+02   0.916440E+01   0.293338E-07   0.134487E-17   0.480265E-12   0.105094E-05   0.293338E-07   0.119559E-07   0.138198E-04   0.283269E-06   0.131528E-13   0.134487E-17   0.138198E-04   0.225720E+00   0.274108E-02   0.878095E-07   0.480265E-12   0.283269E-06   0.274108E-02   0.979130E-04
  2241   0.251774E+03  -0.173910E+02   0.103648E-05   0.131120E-13   0.877470E-07  -0.173910E+02   0.919796E+01   0.293044E-07   0.121900E-17   0.429421E-12   0.103648E-05   0.293044E-07   0.119490E-07   0.138170E-04   0.283209E-06   0.131120E-13   0.121900E-17   0.138170E-04   0.225776E+00   0.274175E-02   0.877470E-07   0.429421E-12   0.283209E-06   0.274175E-02   0.979348E-04
  2242   0.251851E+03  -0.175216E+02   0.102219E-05   0.130705E-13   0.876842E-07  -0.175216E+02   0.923096E+01   0.292124E-07   0.109395E-17   0.378891E-12   0.102219E-05   0.292124E-07   0.119421E-07   0.138143E-04   0.283150E-06   0.130705E-13   0.109395E-17   0.138143E-04   0.225832E+00   0.274241E-02   0.876842E-07   0.378891E-12   0.283150E-06   0.274241E-02   0.979565E-04
  2243   0.251934E+03  -0.176529E+02   0.100809E-05   0.130285E-13   0.876213E-07  -0.176529E+02   0.926339E+01   0.290571E-07   0.969805E-18   0.328715E-12   0.100809E-05   0.290571E-07   0.119353E-07   0.138115E-04   0.283090E-06   0.130285E-13   0.969805E-18   0.138115E-04   0.225887E+00   0.274307E-02   0.876213E-07   0.328715E-12   0.283090E-06   0.274307E-02   0.979783E-04
  2244   0.252024E+03  -0.177850E+02   0.994193E-06   0.129860E-13   0.875582E-07  -0.177850E+02   0.929523E+01   0.288379E-07   0.846682E-18   0.278935E-12   0.994193E-06   0.288379E-07   0.119284E-07   0.138088E-04   0.283031E-06   0.129860E-13   0.846682E-18   0.138088E-04   0.225943E+00   0.274373E-02   0.875582E-07   0.278935E-12   0.283031E-06   0.274373E-02   0.980001E-04
  2245   0.252120E+03  -0.179178E+02   0.980503E-06   0.129429E-13   0.874949E-07  -0.179178E+02   0.932646E+01   0.285540E-07   0.724679E-18   0.229590E-12   0.980503E-06   0.285540E-07   0.119215E-07   0.138060E-04   0.282972E-06   0.129429E-13   0.724679E-18   0.138060E-04   0.225999E+00   0.274439E-02   0.874949E-07   0.229590E-12   0.282972E-06   0.274439E-02   0.980219E-04
  2246   0.252222E+03  -0.180513E+02   0.967035E-06   0.128994E-13   0.874315E-07  -0.180513E+02   0.935709E+01   0.282047E-07   0.603897E-18   0.180722E-12   0.967035E-06   0.282047E-07   0.119147E-07   0.138033E-04   0.282913E-06   0.128994E-13   0.603897E-18   0.138033E-04   0.226054E+00   0.274505E-02   0.874315E-07   0.180722E-12   0.282913E-06   0.274505E-02   0.980438E-04
  2247   0.252331E+03  -0.181854E+02   0.953803E-06   0.128554E-13   0.873680E-07  -0.181854E+02   0.938711E+01   0.277895E-07   0.484438E-18   0.132372E-12   0.953803E-06   0.277895E-07   0.119078E-07   0.138005E-04   0.282853E-06   0.128554E-13   0.484438E-18   0.138005E-04   0.226110E+00   0.274572E-02   0.873680E-07   0.132372E-12   0.282853E-06   0.274572E-02   0.980656E-04
