#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
  1398   0.762598E+03  -0.592703E+02   0.210454E-05  -0.577588E-16   0.188753E-08  -0.592703E+02   0.169248E+02  -0.192724E-06  -0.171925E-18  -0.174377E-11   0.210454E-05  -0.192724E-06   0.235544E-07   0.160767E-03   0.129528E-05  -0.577588E-16  -0.171925E-18   0.160767E-03   0.125672E+01   0.999053E-02   0.188753E-08  -0.174377E-11   0.129528E-05   0.999053E-02   0.806054E-04
  1399   0.763974E+03  -0.589220E+02   0.210380E-05  -0.280288E-16   0.188532E-08  -0.589220E+02   0.167312E+02  -0.190424E-06  -0.834312E-19  -0.174586E-11   0.210380E-05  -0.190424E-06   0.235636E-07   0.160050E-03   0.129323E-05  -0.280288E-16  -0.834312E-19   0.160050E-03   0.124530E+01   0.992621E-02   0.188532E-08  -0.174586E-11   0.129323E-05   0.992621E-02   0.803108E-04
  1400   0.765311E+03  -0.585610E+02   0.210295E-05   0.137710E-21   0.188310E-08  -0.585610E+02   0.165389E+02  -0.188112E-06  -0.917392E-24  -0.174780E-11   0.210295E-05  -0.188112E-06   0.235727E-07   0.159332E-03   0.129119E-05   0.137710E-21  -0.917392E-24   0.159332E-03   0.123393E+01   0.986203E-02   0.188310E-08  -0.174780E-11   0.129119E-05   0.986203E-02   0.800167E-04
  1401   0.766625E+03  -0.581873E+02   0.210198E-05   0.261878E-16   0.188087E-08  -0.581873E+02   0.163477E+02  -0.185790E-06   0.779486E-19  -0.174962E-11   0.210198E-05  -0.185790E-06   0.235819E-07   0.158613E-03   0.128914E-05   0.261878E-16   0.779486E-19   0.158613E-03   0.122261E+01   0.979799E-02   0.188087E-08  -0.174962E-11   0.128914E-05   0.979799E-02   0.797233E-04
  1402   0.767901E+03  -0.578010E+02   0.210090E-05   0.505442E-16   0.187863E-08  -0.578010E+02   0.161580E+02  -0.183457E-06   0.150447E-18  -0.175131E-11   0.210090E-05  -0.183457E-06   0.235910E-07   0.157894E-03   0.128709E-05   0.505442E-16   0.150447E-18   0.157894E-03   0.121133E+01   0.973409E-02   0.187863E-08  -0.175131E-11   0.128709E-05   0.973409E-02   0.794304E-04
  1403   0.769146E+03  -0.574025E+02   0.209971E-05   0.731171E-16   0.187638E-08  -0.574025E+02   0.159696E+02  -0.181114E-06   0.217637E-18  -0.175287E-11   0.209971E-05  -0.181114E-06   0.236002E-07   0.157173E-03   0.128504E-05   0.731171E-16   0.217637E-18   0.157173E-03   0.120011E+01   0.967034E-02   0.187638E-08  -0.175287E-11   0.128504E-05   0.967034E-02   0.791381E-04
  1404   0.770360E+03  -0.569918E+02   0.209841E-05   0.939540E-16   0.187413E-08  -0.569918E+02   0.157827E+02  -0.178761E-06   0.279660E-18  -0.175429E-11   0.209841E-05  -0.178761E-06   0.236094E-07   0.156452E-03   0.128299E-05   0.939540E-16   0.279660E-18   0.156452E-03   0.118893E+01   0.960674E-02   0.187413E-08  -0.175429E-11   0.128299E-05   0.960674E-02   0.788464E-04
  1405   0.771535E+03  -0.565691E+02   0.209700E-05   0.113103E-15   0.187187E-08  -0.565691E+02   0.155973E+02  -0.176399E-06   0.336657E-18  -0.175560E-11   0.209700E-05  -0.176399E-06   0.236185E-07   0.155730E-03   0.128093E-05   0.113103E-15   0.336657E-18   0.155730E-03   0.117780E+01   0.954329E-02   0.187187E-08  -0.175560E-11   0.128093E-05   0.954329E-02   0.785552E-04
  1406   0.772672E+03  -0.561346E+02   0.209548E-05   0.130611E-15   0.186960E-08  -0.561346E+02   0.154136E+02  -0.174027E-06   0.388771E-18  -0.175677E-11   0.209548E-05  -0.174027E-06   0.236277E-07   0.155007E-03   0.127888E-05   0.130611E-15   0.388771E-18   0.155007E-03   0.116672E+01   0.948000E-02   0.186960E-08  -0.175677E-11   0.127888E-05   0.948000E-02   0.782646E-04
  1407   0.773771E+03  -0.556886E+02   0.209386E-05   0.146526E-15   0.186733E-08  -0.556886E+02   0.152315E+02  -0.171646E-06   0.436143E-18  -0.175783E-11   0.209386E-05  -0.171646E-06   0.236368E-07   0.154284E-03   0.127682E-05   0.146526E-15   0.436143E-18   0.154284E-03   0.115569E+01   0.941685E-02   0.186733E-08  -0.175783E-11   0.127682E-05   0.941685E-02   0.779746E-04
  1408   0.774838E+03  -0.552311E+02   0.209212E-05   0.160895E-15   0.186504E-08  -0.552311E+02   0.150513E+02  -0.169256E-06   0.478916E-18  -0.175876E-11   0.209212E-05  -0.169256E-06   0.236460E-07   0.153560E-03   0.127476E-05   0.160895E-15   0.478916E-18   0.153560E-03   0.114471E+01   0.935387E-02   0.186504E-08  -0.175876E-11   0.127476E-05   0.935387E-02   0.776851E-04
  1409   0.775859E+03  -0.547623E+02   0.209028E-05   0.173767E-15   0.186275E-08  -0.547623E+02   0.148727E+02  -0.166858E-06   0.517230E-18  -0.175956E-11   0.209028E-05  -0.166858E-06   0.236552E-07   0.152835E-03   0.127270E-05   0.173767E-15   0.517230E-18   0.152835E-03   0.113378E+01   0.929104E-02   0.186275E-08  -0.175956E-11   0.127270E-05   0.929104E-02   0.773963E-04
  1410   0.776849E+03  -0.542825E+02   0.208833E-05   0.185189E-15   0.186045E-08  -0.542825E+02   0.146960E+02  -0.164451E-06   0.551228E-18  -0.176025E-11   0.208833E-05  -0.164451E-06   0.236643E-07   0.152110E-03   0.127064E-05   0.185189E-15   0.551228E-18   0.152110E-03   0.112290E+01   0.922838E-02   0.186045E-08  -0.176025E-11   0.127064E-05   0.922838E-02   0.771080E-04
  1411   0.777793E+03  -0.537919E+02   0.208627E-05   0.195209E-15   0.185815E-08  -0.537919E+02   0.145212E+02  -0.162037E-06   0.581052E-18  -0.176082E-11   0.208627E-05  -0.162037E-06   0.236735E-07   0.151384E-03   0.126858E-05   0.195209E-15   0.581052E-18   0.151384E-03   0.111207E+01   0.916588E-02   0.185815E-08  -0.176082E-11   0.126858E-05   0.916588E-02   0.768203E-04
  1412   0.778697E+03  -0.532906E+02   0.208410E-05   0.203873E-15   0.185584E-08  -0.532906E+02   0.143485E+02  -0.159615E-06   0.606843E-18  -0.176127E-11   0.208410E-05  -0.159615E-06   0.236826E-07   0.150658E-03   0.126651E-05   0.203873E-15   0.606843E-18   0.150658E-03   0.110129E+01   0.910354E-02   0.185584E-08  -0.176127E-11   0.126651E-05   0.910354E-02   0.765332E-04
  1413   0.779556E+03  -0.527789E+02   0.208184E-05   0.211231E-15   0.185352E-08  -0.527789E+02   0.141777E+02  -0.157186E-06   0.628744E-18  -0.176160E-11   0.208184E-05  -0.157186E-06   0.236918E-07   0.149931E-03   0.126445E-05   0.211231E-15   0.628744E-18   0.149931E-03   0.109056E+01   0.904137E-02   0.185352E-08  -0.176160E-11   0.126445E-05   0.904137E-02   0.762466E-04
  1414   0.780375E+03  -0.522571E+02   0.207946E-05   0.217329E-15   0.185119E-08  -0.522571E+02   0.140091E+02  -0.154750E-06   0.646896E-18  -0.176182E-11   0.207946E-05  -0.154750E-06   0.237010E-07   0.149204E-03   0.126238E-05   0.217329E-15   0.646896E-18   0.149204E-03   0.107989E+01   0.897936E-02   0.185119E-08  -0.176182E-11   0.126238E-05   0.897936E-02   0.759607E-04
  1415   0.781148E+03  -0.517253E+02   0.207698E-05   0.222215E-15   0.184886E-08  -0.517253E+02   0.138426E+02  -0.152307E-06   0.661440E-18  -0.176193E-11   0.207698E-05  -0.152307E-06   0.237101E-07   0.148476E-03   0.126031E-05   0.222215E-15   0.661440E-18   0.148476E-03   0.106927E+01   0.891753E-02   0.184886E-08  -0.176193E-11   0.126031E-05   0.891753E-02   0.756753E-04
  1416   0.781883E+03  -0.511840E+02   0.207440E-05   0.225938E-15   0.184652E-08  -0.511840E+02   0.136784E+02  -0.149857E-06   0.672519E-18  -0.176192E-11   0.207440E-05  -0.149857E-06   0.237193E-07   0.147748E-03   0.125825E-05   0.225938E-15   0.672519E-18   0.147748E-03   0.105870E+01   0.885587E-02   0.184652E-08  -0.176192E-11   0.125825E-05   0.885587E-02   0.753905E-04
  1417   0.782570E+03  -0.506331E+02   0.207172E-05   0.228543E-15   0.184418E-08  -0.506331E+02   0.135164E+02  -0.147401E-06   0.680275E-18  -0.176180E-11   0.207172E-05  -0.147401E-06   0.237285E-07   0.147019E-03   0.125617E-05   0.228543E-15   0.680275E-18   0.147019E-03   0.104819E+01   0.879438E-02   0.184418E-08  -0.176180E-11   0.125617E-05   0.879438E-02   0.751063E-04
  1418   0.783218E+03  -0.500733E+02   0.206893E-05   0.230080E-15   0.184183E-08  -0.500733E+02   0.133568E+02  -0.144940E-06   0.684850E-18  -0.176157E-11   0.206893E-05  -0.144940E-06   0.237376E-07   0.146291E-03   0.125410E-05   0.230080E-15   0.684850E-18   0.146291E-03   0.103772E+01   0.873307E-02   0.184183E-08  -0.176157E-11   0.125410E-05   0.873307E-02   0.748227E-04
  1419   0.783820E+03  -0.495043E+02   0.206604E-05   0.230596E-15   0.183947E-08  -0.495043E+02   0.131996E+02  -0.142472E-06   0.686384E-18  -0.176123E-11   0.206604E-05  -0.142472E-06   0.237468E-07   0.145562E-03   0.125203E-05   0.230596E-15   0.686384E-18   0.145562E-03   0.102732E+01   0.867194E-02   0.183947E-08  -0.176123E-11   0.125203E-05   0.867194E-02   0.745397E-04
  1420   0.784375E+03  -0.489268E+02   0.206305E-05   0.230137E-15   0.183711E-08  -0.489268E+02   0.130448E+02  -0.139999E-06   0.685020E-18  -0.176078E-11   0.206305E-05  -0.139999E-06   0.237560E-07   0.144833E-03   0.124995E-05   0.230137E-15   0.685020E-18   0.144833E-03   0.101696E+01   0.861099E-02   0.183711E-08  -0.176078E-11   0.124995E-05   0.861099E-02   0.742573E-04
  1421   0.784883E+03  -0.483408E+02   0.205996E-05   0.228753E-15   0.183474E-08  -0.483408E+02   0.128925E+02  -0.137522E-06   0.680901E-18  -0.176022E-11   0.205996E-05  -0.137522E-06   0.237651E-07   0.144103E-03   0.124788E-05   0.228753E-15   0.680901E-18   0.144103E-03   0.100666E+01   0.855022E-02   0.183474E-08  -0.176022E-11   0.124788E-05   0.855022E-02   0.739755E-04
  1422   0.785344E+03  -0.477465E+02   0.205677E-05   0.226491E-15   0.183237E-08  -0.477465E+02   0.127427E+02  -0.135039E-06   0.674167E-18  -0.175956E-11   0.205677E-05  -0.135039E-06   0.237743E-07   0.143374E-03   0.124580E-05   0.226491E-15   0.674167E-18   0.143374E-03   0.996420E+00   0.848963E-02   0.183237E-08  -0.175956E-11   0.124580E-05   0.848963E-02   0.736943E-04
  1423   0.785766E+03  -0.471443E+02   0.205348E-05   0.223398E-15   0.182999E-08  -0.471443E+02   0.125955E+02  -0.132552E-06   0.664960E-18  -0.175880E-11   0.205348E-05  -0.132552E-06   0.237834E-07   0.142644E-03   0.124372E-05   0.223398E-15   0.664960E-18   0.142644E-03   0.986232E+00   0.842924E-02   0.182999E-08  -0.175880E-11   0.124372E-05   0.842924E-02   0.734136E-04
  1424   0.786133E+03  -0.465342E+02   0.205010E-05   0.219522E-15   0.182760E-08  -0.465342E+02   0.124510E+02  -0.130061E-06   0.653423E-18  -0.175793E-11   0.205010E-05  -0.130061E-06   0.237926E-07   0.141915E-03   0.124164E-05   0.219522E-15   0.653423E-18   0.141915E-03   0.976099E+00   0.836902E-02   0.182760E-08  -0.175793E-11   0.124164E-05   0.836902E-02   0.731336E-04
  1425   0.786454E+03  -0.459166E+02   0.204661E-05   0.214911E-15   0.182521E-08  -0.459166E+02   0.123091E+02  -0.127565E-06   0.639697E-18  -0.175696E-11   0.204661E-05  -0.127565E-06   0.238018E-07   0.141185E-03   0.123956E-05   0.214911E-15   0.639697E-18   0.141185E-03   0.966023E+00   0.830900E-02   0.182521E-08  -0.175696E-11   0.123956E-05   0.830900E-02   0.728541E-04
  1426   0.786727E+03  -0.452918E+02   0.204302E-05   0.209612E-15   0.182282E-08  -0.452918E+02   0.121700E+02  -0.125067E-06   0.623924E-18  -0.175589E-11   0.204302E-05  -0.125067E-06   0.238109E-07   0.140455E-03   0.123748E-05   0.209612E-15   0.623924E-18   0.140455E-03   0.956003E+00   0.824917E-02   0.182282E-08  -0.175589E-11   0.123748E-05   0.824917E-02   0.725753E-04
  1427   0.786946E+03  -0.446600E+02   0.203934E-05   0.203673E-15   0.182042E-08  -0.446600E+02   0.120336E+02  -0.122564E-06   0.606246E-18  -0.175472E-11   0.203934E-05  -0.122564E-06   0.238201E-07   0.139726E-03   0.123540E-05   0.203673E-15   0.606246E-18   0.139726E-03   0.946040E+00   0.818954E-02   0.182042E-08  -0.175472E-11   0.123540E-05   0.818954E-02   0.722971E-04
  1428   0.787117E+03  -0.440212E+02   0.203556E-05   0.197141E-15   0.181801E-08  -0.440212E+02   0.118999E+02  -0.120059E-06   0.586804E-18  -0.175345E-11   0.203556E-05  -0.120059E-06   0.238293E-07   0.138996E-03   0.123332E-05   0.197141E-15   0.586804E-18   0.138996E-03   0.936134E+00   0.813010E-02   0.181801E-08  -0.175345E-11   0.123332E-05   0.813010E-02   0.720194E-04
  1429   0.787241E+03  -0.433761E+02   0.203169E-05   0.190065E-15   0.181560E-08  -0.433761E+02   0.117691E+02  -0.117551E-06   0.565741E-18  -0.175209E-11   0.203169E-05  -0.117551E-06   0.238384E-07   0.138267E-03   0.123123E-05   0.190065E-15   0.565741E-18   0.138267E-03   0.926286E+00   0.807086E-02   0.181560E-08  -0.175209E-11   0.123123E-05   0.807086E-02   0.717424E-04
  1430   0.787318E+03  -0.427246E+02   0.202772E-05   0.182491E-15   0.181318E-08  -0.427246E+02   0.116412E+02  -0.115040E-06   0.543198E-18  -0.175063E-11   0.202772E-05  -0.115040E-06   0.238476E-07   0.137538E-03   0.122914E-05   0.182491E-15   0.543198E-18   0.137538E-03   0.916495E+00   0.801181E-02   0.181318E-08  -0.175063E-11   0.122914E-05   0.801181E-02   0.714659E-04
  1431   0.787341E+03  -0.420672E+02   0.202365E-05   0.174468E-15   0.181076E-08  -0.420672E+02   0.115162E+02  -0.112527E-06   0.519317E-18  -0.174908E-11   0.202365E-05  -0.112527E-06   0.238568E-07   0.136809E-03   0.122706E-05   0.174468E-15   0.519317E-18   0.136809E-03   0.906763E+00   0.795297E-02   0.181076E-08  -0.174908E-11   0.122706E-05   0.795297E-02   0.711901E-04
  1432   0.787316E+03  -0.414040E+02   0.201949E-05   0.166043E-15   0.180834E-08  -0.414040E+02   0.113942E+02  -0.110013E-06   0.494240E-18  -0.174743E-11   0.201949E-05  -0.110013E-06   0.238659E-07   0.136080E-03   0.122497E-05   0.166043E-15   0.494240E-18   0.136080E-03   0.897090E+00   0.789434E-02   0.180834E-08  -0.174743E-11   0.122497E-05   0.789434E-02   0.709149E-04
  1433   0.787235E+03  -0.407352E+02   0.201524E-05   0.157265E-15   0.180591E-08  -0.407352E+02   0.112751E+02  -0.107496E-06   0.468109E-18  -0.174569E-11   0.201524E-05  -0.107496E-06   0.238751E-07   0.135351E-03   0.122288E-05   0.157265E-15   0.468109E-18   0.135351E-03   0.887475E+00   0.783590E-02   0.180591E-08  -0.174569E-11   0.122288E-05   0.783590E-02   0.706403E-04
  1434   0.787108E+03  -0.400612E+02   0.201089E-05   0.148179E-15   0.180347E-08  -0.400612E+02   0.111590E+02  -0.104978E-06   0.441065E-18  -0.174387E-11   0.201089E-05  -0.104978E-06   0.238843E-07   0.134623E-03   0.122079E-05   0.148179E-15   0.441065E-18   0.134623E-03   0.877921E+00   0.777768E-02   0.180347E-08  -0.174387E-11   0.122079E-05   0.777768E-02   0.703663E-04
  1435   0.786925E+03  -0.393823E+02   0.200646E-05   0.138835E-15   0.180104E-08  -0.393823E+02   0.110460E+02  -0.102459E-06   0.413251E-18  -0.174195E-11   0.200646E-05  -0.102459E-06   0.238934E-07   0.133895E-03   0.121870E-05   0.138835E-15   0.413251E-18   0.133895E-03   0.868425E+00   0.771967E-02   0.180104E-08  -0.174195E-11   0.121870E-05   0.771967E-02   0.700929E-04
  1436   0.786695E+03  -0.386986E+02   0.200192E-05   0.129279E-15   0.179859E-08  -0.386986E+02   0.109360E+02  -0.999394E-07   0.384807E-18  -0.173994E-11   0.200192E-05  -0.999394E-07   0.239026E-07   0.133167E-03   0.121660E-05   0.129279E-15   0.384807E-18   0.133167E-03   0.858990E+00   0.766186E-02   0.179859E-08  -0.173994E-11   0.121660E-05   0.766186E-02   0.698201E-04
  1437   0.786410E+03  -0.380105E+02   0.199730E-05   0.119560E-15   0.179615E-08  -0.380105E+02   0.108291E+02  -0.974191E-07   0.355877E-18  -0.173785E-11   0.199730E-05  -0.974191E-07   0.239117E-07   0.132440E-03   0.121451E-05   0.119560E-15   0.355877E-18   0.132440E-03   0.849616E+00   0.760427E-02   0.179615E-08  -0.173785E-11   0.121451E-05   0.760427E-02   0.695480E-04
  1438   0.786069E+03  -0.373182E+02   0.199259E-05   0.109724E-15   0.179370E-08  -0.373182E+02   0.107254E+02  -0.948986E-07   0.326602E-18  -0.173568E-11   0.199259E-05  -0.948986E-07   0.239209E-07   0.131714E-03   0.121242E-05   0.109724E-15   0.326602E-18   0.131714E-03   0.840302E+00   0.754690E-02   0.179370E-08  -0.173568E-11   0.121242E-05   0.754690E-02   0.692764E-04
  1439   0.785681E+03  -0.366220E+02   0.198779E-05   0.998209E-16   0.179124E-08  -0.366220E+02   0.106248E+02  -0.923781E-07   0.297123E-18  -0.173341E-11   0.198779E-05  -0.923781E-07   0.239301E-07   0.130987E-03   0.121032E-05   0.998209E-16   0.297123E-18   0.130987E-03   0.831050E+00   0.748974E-02   0.179124E-08  -0.173341E-11   0.121032E-05   0.748974E-02   0.690055E-04
  1440   0.785244E+03  -0.359220E+02   0.198289E-05   0.898967E-16   0.178879E-08  -0.359220E+02   0.105274E+02  -0.898579E-07   0.267583E-18  -0.173107E-11   0.198289E-05  -0.898579E-07   0.239392E-07   0.130262E-03   0.120823E-05   0.898967E-16   0.267583E-18   0.130262E-03   0.821859E+00   0.743280E-02   0.178879E-08  -0.173107E-11   0.120823E-05   0.743280E-02   0.687351E-04
  1441   0.784753E+03  -0.352187E+02   0.197791E-05   0.799995E-16   0.178633E-08  -0.352187E+02   0.104332E+02  -0.873383E-07   0.238123E-18  -0.172864E-11   0.197791E-05  -0.873383E-07   0.239484E-07   0.129537E-03   0.120613E-05   0.799995E-16   0.238123E-18   0.129537E-03   0.812730E+00   0.737609E-02   0.178633E-08  -0.172864E-11   0.120613E-05   0.737609E-02   0.684655E-04
  1442   0.784206E+03  -0.345122E+02   0.197284E-05   0.701769E-16   0.178386E-08  -0.345122E+02   0.103421E+02  -0.848196E-07   0.208886E-18  -0.172614E-11   0.197284E-05  -0.848196E-07   0.239576E-07   0.128812E-03   0.120403E-05   0.701769E-16   0.208886E-18   0.128812E-03   0.803664E+00   0.731959E-02   0.178386E-08  -0.172614E-11   0.120403E-05   0.731959E-02   0.681964E-04
  1443   0.783603E+03  -0.338027E+02   0.196768E-05   0.604766E-16   0.178140E-08  -0.338027E+02   0.102543E+02  -0.823021E-07   0.180012E-18  -0.172355E-11   0.196768E-05  -0.823021E-07   0.239667E-07   0.128088E-03   0.120193E-05   0.604766E-16   0.180012E-18   0.128088E-03   0.794660E+00   0.726333E-02   0.178140E-08  -0.172355E-11   0.120193E-05   0.726333E-02   0.679279E-04
  1444   0.782953E+03  -0.330907E+02   0.196244E-05   0.509461E-16   0.177893E-08  -0.330907E+02   0.101697E+02  -0.797861E-07   0.151644E-18  -0.172089E-11   0.196244E-05  -0.797861E-07   0.239759E-07   0.127365E-03   0.119983E-05   0.509461E-16   0.151644E-18   0.127365E-03   0.785719E+00   0.720729E-02   0.177893E-08  -0.172089E-11   0.119983E-05   0.720729E-02   0.676601E-04
  1445   0.782246E+03  -0.323762E+02   0.195711E-05   0.416333E-16   0.177645E-08  -0.323762E+02   0.100884E+02  -0.772718E-07   0.123923E-18  -0.171815E-11   0.195711E-05  -0.772718E-07   0.239850E-07   0.126643E-03   0.119773E-05   0.416333E-16   0.123923E-18   0.126643E-03   0.776842E+00   0.715147E-02   0.177645E-08  -0.171815E-11   0.119773E-05   0.715147E-02   0.673928E-04
  1446   0.781484E+03  -0.316596E+02   0.195169E-05   0.325857E-16   0.177398E-08  -0.316596E+02   0.100104E+02  -0.747596E-07   0.969924E-19  -0.171534E-11   0.195169E-05  -0.747596E-07   0.239942E-07   0.125921E-03   0.119563E-05   0.325857E-16   0.969924E-19   0.125921E-03   0.768029E+00   0.709589E-02   0.177398E-08  -0.171534E-11   0.119563E-05   0.709589E-02   0.671263E-04
  1447   0.780674E+03  -0.309412E+02   0.194618E-05   0.238509E-16   0.177150E-08  -0.309412E+02   0.993560E+01  -0.722496E-07   0.709927E-19  -0.171245E-11   0.194618E-05  -0.722496E-07   0.240034E-07   0.125200E-03   0.119353E-05   0.238509E-16   0.709927E-19   0.125200E-03   0.759279E+00   0.704055E-02   0.177150E-08  -0.171245E-11   0.119353E-05   0.704055E-02   0.668603E-04
  1448   0.779809E+03  -0.302210E+02   0.194060E-05   0.154766E-16   0.176901E-08  -0.302210E+02   0.986412E+01  -0.697423E-07   0.460660E-19  -0.170949E-11   0.194060E-05  -0.697423E-07   0.240125E-07   0.124480E-03   0.119142E-05   0.154766E-16   0.460660E-19   0.124480E-03   0.750594E+00   0.698543E-02   0.176901E-08  -0.170949E-11   0.119142E-05   0.698543E-02   0.665949E-04
  1449   0.778887E+03  -0.294997E+02   0.193492E-05   0.751047E-17   0.176653E-08  -0.294997E+02   0.979599E+01  -0.672378E-07   0.223542E-19  -0.170645E-11   0.193492E-05  -0.672378E-07   0.240217E-07   0.123760E-03   0.118932E-05   0.751047E-17   0.223542E-19   0.123760E-03   0.741975E+00   0.693056E-02   0.176653E-08  -0.170645E-11   0.118932E-05   0.693056E-02   0.663302E-04
  1450   0.777917E+03  -0.287772E+02   0.192917E-05   0.142087E-21   0.176404E-08  -0.287772E+02   0.973115E+01  -0.647365E-07  -0.867939E-24  -0.170335E-11   0.192917E-05  -0.647365E-07   0.240308E-07   0.123042E-03   0.118721E-05   0.142087E-21  -0.867939E-24   0.123042E-03   0.733420E+00   0.687592E-02   0.176404E-08  -0.170335E-11   0.118721E-05   0.687592E-02   0.660661E-04
  1451   0.776898E+03  -0.280540E+02   0.192333E-05  -0.701682E-17   0.176155E-08  -0.280540E+02   0.966966E+01  -0.622386E-07  -0.208874E-19  -0.170018E-11   0.192333E-05  -0.622386E-07   0.240400E-07   0.122325E-03   0.118511E-05  -0.701682E-17  -0.208874E-19   0.122325E-03   0.724931E+00   0.682152E-02   0.176155E-08  -0.170018E-11   0.118511E-05   0.682152E-02   0.658027E-04
  1452   0.775823E+03  -0.273303E+02   0.191740E-05  -0.135431E-16   0.175906E-08  -0.273303E+02   0.961146E+01  -0.597445E-07  -0.403134E-19  -0.169693E-11   0.191740E-05  -0.597445E-07   0.240492E-07   0.121608E-03   0.118300E-05  -0.135431E-16  -0.403134E-19   0.121608E-03   0.716507E+00   0.676737E-02   0.175906E-08  -0.169693E-11   0.118300E-05   0.676737E-02   0.655399E-04
  1453   0.774693E+03  -0.266064E+02   0.191140E-05  -0.195915E-16   0.175657E-08  -0.266064E+02   0.955663E+01  -0.572542E-07  -0.583168E-19  -0.169362E-11   0.191140E-05  -0.572542E-07   0.240583E-07   0.120892E-03   0.118090E-05  -0.195915E-16  -0.583168E-19   0.120892E-03   0.708149E+00   0.671345E-02   0.175657E-08  -0.169362E-11   0.118090E-05   0.671345E-02   0.652777E-04
  1454   0.773513E+03  -0.258827E+02   0.190531E-05  -0.251747E-16   0.175407E-08  -0.258827E+02   0.950517E+01  -0.547681E-07  -0.749358E-19  -0.169025E-11   0.190531E-05  -0.547681E-07   0.240675E-07   0.120178E-03   0.117879E-05  -0.251747E-16  -0.749358E-19   0.120178E-03   0.699856E+00   0.665978E-02   0.175407E-08  -0.169025E-11   0.117879E-05   0.665978E-02   0.650161E-04
  1455   0.772284E+03  -0.251593E+02   0.189915E-05  -0.303056E-16   0.175158E-08  -0.251593E+02   0.945702E+01  -0.522865E-07  -0.902082E-19  -0.168681E-11   0.189915E-05  -0.522865E-07   0.240766E-07   0.119464E-03   0.117668E-05  -0.303056E-16  -0.902082E-19   0.119464E-03   0.691628E+00   0.660635E-02   0.175158E-08  -0.168681E-11   0.117668E-05   0.660635E-02   0.647552E-04
  1456   0.771007E+03  -0.244364E+02   0.189291E-05  -0.349968E-16   0.174908E-08  -0.244364E+02   0.941226E+01  -0.498094E-07  -0.104172E-18  -0.168330E-11   0.189291E-05  -0.498094E-07   0.240858E-07   0.118752E-03   0.117457E-05  -0.349968E-16  -0.104172E-18   0.118752E-03   0.683464E+00   0.655317E-02   0.174908E-08  -0.168330E-11   0.117457E-05   0.655317E-02   0.644949E-04
  1457   0.769680E+03  -0.237145E+02   0.188659E-05  -0.392612E-16   0.174657E-08  -0.237145E+02   0.937089E+01  -0.473372E-07  -0.116865E-18  -0.167973E-11   0.188659E-05  -0.473372E-07   0.240949E-07   0.118041E-03   0.117246E-05  -0.392612E-16  -0.116865E-18   0.118041E-03   0.675366E+00   0.650023E-02   0.174657E-08  -0.167973E-11   0.117246E-05   0.650023E-02   0.642352E-04
  1458   0.768297E+03  -0.229937E+02   0.188019E-05  -0.431116E-16   0.174407E-08  -0.229937E+02   0.933278E+01  -0.448701E-07  -0.128326E-18  -0.167609E-11   0.188019E-05  -0.448701E-07   0.241041E-07   0.117331E-03   0.117035E-05  -0.431116E-16  -0.128326E-18   0.117331E-03   0.667332E+00   0.644753E-02   0.174407E-08  -0.167609E-11   0.117035E-05   0.644753E-02   0.639762E-04
  1459   0.766864E+03  -0.222742E+02   0.187372E-05  -0.465606E-16   0.174156E-08  -0.222742E+02   0.929806E+01  -0.424084E-07  -0.138593E-18  -0.167239E-11   0.187372E-05  -0.424084E-07   0.241132E-07   0.116621E-03   0.116824E-05  -0.465606E-16  -0.138593E-18   0.116621E-03   0.659363E+00   0.639508E-02   0.174156E-08  -0.167239E-11   0.116824E-05   0.639508E-02   0.637178E-04
  1460   0.765382E+03  -0.215565E+02   0.186718E-05  -0.496211E-16   0.173906E-08  -0.215565E+02   0.926677E+01  -0.399522E-07  -0.147702E-18  -0.166863E-11   0.186718E-05  -0.399522E-07   0.241224E-07   0.115914E-03   0.116613E-05  -0.496211E-16  -0.147702E-18   0.115914E-03   0.651458E+00   0.634288E-02   0.173906E-08  -0.166863E-11   0.116613E-05   0.634288E-02   0.634601E-04
  1461   0.763850E+03  -0.208407E+02   0.186056E-05  -0.523058E-16   0.173655E-08  -0.208407E+02   0.923874E+01  -0.375019E-07  -0.155694E-18  -0.166480E-11   0.186056E-05  -0.375019E-07   0.241315E-07   0.115207E-03   0.116401E-05  -0.523058E-16  -0.155694E-18   0.115207E-03   0.643617E+00   0.629092E-02   0.173655E-08  -0.166480E-11   0.116401E-05   0.629092E-02   0.632029E-04
  1462   0.762268E+03  -0.201270E+02   0.185387E-05  -0.546275E-16   0.173403E-08  -0.201270E+02   0.921406E+01  -0.350576E-07  -0.162604E-18  -0.166092E-11   0.185387E-05  -0.350576E-07   0.241407E-07   0.114501E-03   0.116190E-05  -0.546275E-16  -0.162604E-18   0.114501E-03   0.635841E+00   0.623921E-02   0.173403E-08  -0.166092E-11   0.116190E-05   0.623921E-02   0.629465E-04
