#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    84    0.33289E+04   -0.13045E+02   -0.27020E-05   -0.13045E+02    0.40655E+00   -0.19485E-07   -0.27020E-05   -0.19485E-07    0.22512E-10
    85    0.33372E+04   -0.13465E+02   -0.26487E-05   -0.13465E+02    0.41752E+00   -0.18255E-07   -0.26487E-05   -0.18255E-07    0.21799E-10
    86    0.33456E+04   -0.13889E+02   -0.26026E-05   -0.13889E+02    0.42848E+00   -0.17175E-07   -0.26026E-05   -0.17175E-07    0.21113E-10
    87    0.33541E+04   -0.14317E+02   -0.25628E-05   -0.14317E+02    0.43943E+00   -0.16247E-07   -0.25628E-05   -0.16247E-07    0.20454E-10
    88    0.33624E+04   -0.14748E+02   -0.25278E-05   -0.14748E+02    0.45037E+00   -0.15457E-07   -0.25278E-05   -0.15457E-07    0.19821E-10
    89    0.33709E+04   -0.15183E+02   -0.24959E-05   -0.15183E+02    0.46128E+00   -0.14793E-07   -0.24959E-05   -0.14793E-07    0.19212E-10
    90    0.33795E+04   -0.15620E+02   -0.24656E-05   -0.15620E+02    0.47214E+00   -0.14242E-07   -0.24656E-05   -0.14242E-07    0.18625E-10
    91    0.33881E+04   -0.16060E+02   -0.24356E-05   -0.16060E+02    0.48293E+00   -0.13794E-07   -0.24356E-05   -0.13794E-07    0.18060E-10
    92    0.33968E+04   -0.16502E+02   -0.24055E-05   -0.16502E+02    0.49365E+00   -0.13438E-07   -0.24055E-05   -0.13438E-07    0.17514E-10
    93    0.34057E+04   -0.16946E+02   -0.23754E-05   -0.16946E+02    0.50429E+00   -0.13169E-07   -0.23754E-05   -0.13169E-07    0.16989E-10
    94    0.34146E+04   -0.17390E+02   -0.23454E-05   -0.17390E+02    0.51481E+00   -0.12978E-07   -0.23454E-05   -0.12978E-07    0.16482E-10
    95    0.34237E+04   -0.17837E+02   -0.23154E-05   -0.17837E+02    0.52523E+00   -0.12858E-07   -0.23154E-05   -0.12858E-07    0.15994E-10
    96    0.34327E+04   -0.18284E+02   -0.22855E-05   -0.18284E+02    0.53552E+00   -0.12801E-07   -0.22855E-05   -0.12801E-07    0.15524E-10
    97    0.34420E+04   -0.18732E+02   -0.22557E-05   -0.18732E+02    0.54568E+00   -0.12800E-07   -0.22557E-05   -0.12800E-07    0.15071E-10
    98    0.34514E+04   -0.19178E+02   -0.22260E-05   -0.19178E+02    0.55571E+00   -0.12847E-07   -0.22260E-05   -0.12847E-07    0.14634E-10
    99    0.34609E+04   -0.19625E+02   -0.21964E-05   -0.19625E+02    0.56556E+00   -0.12936E-07   -0.21964E-05   -0.12936E-07    0.14214E-10
   100    0.34705E+04   -0.20070E+02   -0.21669E-05   -0.20070E+02    0.57525E+00   -0.13057E-07   -0.21669E-05   -0.13057E-07    0.13809E-10
   101    0.34803E+04   -0.20514E+02   -0.21376E-05   -0.20514E+02    0.58483E+00   -0.13205E-07   -0.21376E-05   -0.13205E-07    0.13419E-10
   102    0.34905E+04   -0.20957E+02   -0.21085E-05   -0.20957E+02    0.59416E+00   -0.13371E-07   -0.21085E-05   -0.13371E-07    0.13044E-10
   103    0.35006E+04   -0.21399E+02   -0.20796E-05   -0.21399E+02    0.60332E+00   -0.13547E-07   -0.20796E-05   -0.13547E-07    0.12682E-10
   104    0.35108E+04   -0.21837E+02   -0.20509E-05   -0.21837E+02    0.61231E+00   -0.13727E-07   -0.20509E-05   -0.13727E-07    0.12332E-10
   105    0.35212E+04   -0.22273E+02   -0.20224E-05   -0.22273E+02    0.62106E+00   -0.13903E-07   -0.20224E-05   -0.13903E-07    0.11996E-10
   106    0.35318E+04   -0.22706E+02   -0.19941E-05   -0.22706E+02    0.62965E+00   -0.14067E-07   -0.19941E-05   -0.14067E-07    0.11671E-10
   107    0.35422E+04   -0.23134E+02   -0.19662E-05   -0.23134E+02    0.63793E+00   -0.14212E-07   -0.19662E-05   -0.14212E-07    0.11357E-10
