#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   125    0.42698E+04   -0.37337E+02   -0.16664E-04   -0.37337E+02    0.10088E+01   -0.62104E-08   -0.16664E-04   -0.62104E-08    0.32359E-11
   126    0.42913E+04   -0.37796E+02   -0.16340E-04   -0.37796E+02    0.10143E+01   -0.61559E-08   -0.16340E-04   -0.61559E-08    0.31611E-11
   127    0.43131E+04   -0.38242E+02   -0.16024E-04   -0.38242E+02    0.10192E+01   -0.61045E-08   -0.16024E-04   -0.61045E-08    0.30884E-11
   128    0.43352E+04   -0.38672E+02   -0.15715E-04   -0.38672E+02    0.10238E+01   -0.60557E-08   -0.15715E-04   -0.60557E-08    0.30178E-11
   129    0.43575E+04   -0.39087E+02   -0.15413E-04   -0.39087E+02    0.10278E+01   -0.60088E-08   -0.15413E-04   -0.60088E-08    0.29492E-11
   130    0.43799E+04   -0.39486E+02   -0.15118E-04   -0.39486E+02    0.10314E+01   -0.59633E-08   -0.15118E-04   -0.59633E-08    0.28826E-11
   131    0.44026E+04   -0.39869E+02   -0.14830E-04   -0.39869E+02    0.10345E+01   -0.59187E-08   -0.14830E-04   -0.59187E-08    0.28177E-11
   132    0.44256E+04   -0.40235E+02   -0.14549E-04   -0.40235E+02    0.10371E+01   -0.58748E-08   -0.14549E-04   -0.58748E-08    0.27547E-11
   133    0.44486E+04   -0.40585E+02   -0.14273E-04   -0.40585E+02    0.10393E+01   -0.58316E-08   -0.14273E-04   -0.58316E-08    0.26933E-11
   134    0.44719E+04   -0.40915E+02   -0.14005E-04   -0.40915E+02    0.10410E+01   -0.57890E-08   -0.14005E-04   -0.57890E-08    0.26337E-11
   135    0.44953E+04   -0.41229E+02   -0.13742E-04   -0.41229E+02    0.10422E+01   -0.57468E-08   -0.13742E-04   -0.57468E-08    0.25757E-11
   136    0.45187E+04   -0.41521E+02   -0.13485E-04   -0.41521E+02    0.10429E+01   -0.57052E-08   -0.13485E-04   -0.57052E-08    0.25193E-11
   137    0.45423E+04   -0.41795E+02   -0.13234E-04   -0.41795E+02    0.10431E+01   -0.56639E-08   -0.13234E-04   -0.56639E-08    0.24645E-11
   138    0.45661E+04   -0.42049E+02   -0.12988E-04   -0.42049E+02    0.10428E+01   -0.56230E-08   -0.12988E-04   -0.56230E-08    0.24112E-11
   139    0.45897E+04   -0.42282E+02   -0.12749E-04   -0.42282E+02    0.10422E+01   -0.55823E-08   -0.12749E-04   -0.55823E-08    0.23593E-11
   140    0.46136E+04   -0.42496E+02   -0.12514E-04   -0.42496E+02    0.10410E+01   -0.55418E-08   -0.12514E-04   -0.55418E-08    0.23089E-11
   141    0.46375E+04   -0.42687E+02   -0.12285E-04   -0.42687E+02    0.10393E+01   -0.55014E-08   -0.12285E-04   -0.55014E-08    0.22598E-11
   142    0.46615E+04   -0.42858E+02   -0.12061E-04   -0.42858E+02    0.10371E+01   -0.54611E-08   -0.12061E-04   -0.54611E-08    0.22121E-11
   143    0.46856E+04   -0.43007E+02   -0.11842E-04   -0.43007E+02    0.10345E+01   -0.54208E-08   -0.11842E-04   -0.54208E-08    0.21657E-11
   144    0.47096E+04   -0.43134E+02   -0.11628E-04   -0.43134E+02    0.10314E+01   -0.53804E-08   -0.11628E-04   -0.53804E-08    0.21205E-11
   145    0.47336E+04   -0.43238E+02   -0.11418E-04   -0.43238E+02    0.10280E+01   -0.53399E-08   -0.11418E-04   -0.53399E-08    0.20765E-11
   146    0.47578E+04   -0.43320E+02   -0.11214E-04   -0.43320E+02    0.10240E+01   -0.52992E-08   -0.11214E-04   -0.52992E-08    0.20337E-11
   147    0.47819E+04   -0.43378E+02   -0.11013E-04   -0.43378E+02    0.10197E+01   -0.52582E-08   -0.11013E-04   -0.52582E-08    0.19919E-11
   148    0.48059E+04   -0.43414E+02   -0.10817E-04   -0.43414E+02    0.10148E+01   -0.52169E-08   -0.10817E-04   -0.52169E-08    0.19513E-11
   149    0.48299E+04   -0.43425E+02   -0.10625E-04   -0.43425E+02    0.10096E+01   -0.51751E-08   -0.10625E-04   -0.51751E-08    0.19117E-11
   150    0.48538E+04   -0.43410E+02   -0.10437E-04   -0.43410E+02    0.10040E+01   -0.51329E-08   -0.10437E-04   -0.51329E-08    0.18730E-11
   151    0.48777E+04   -0.43372E+02   -0.10253E-04   -0.43372E+02    0.99798E+00   -0.50902E-08   -0.10253E-04   -0.50902E-08    0.18353E-11
   152    0.49015E+04   -0.43309E+02   -0.10073E-04   -0.43309E+02    0.99149E+00   -0.50468E-08   -0.10073E-04   -0.50468E-08    0.17985E-11
   153    0.49252E+04   -0.43220E+02   -0.98960E-05   -0.43220E+02    0.98468E+00   -0.50028E-08   -0.98960E-05   -0.50028E-08    0.17626E-11
   154    0.49488E+04   -0.43106E+02   -0.97231E-05   -0.43106E+02    0.97753E+00   -0.49579E-08   -0.97231E-05   -0.49579E-08    0.17275E-11
   155    0.49723E+04   -0.42966E+02   -0.95538E-05   -0.42966E+02    0.97006E+00   -0.49121E-08   -0.95538E-05   -0.49121E-08    0.16934E-11
   156    0.49955E+04   -0.42801E+02   -0.93880E-05   -0.42801E+02    0.96226E+00   -0.48654E-08   -0.93880E-05   -0.48654E-08    0.16600E-11
   157    0.50188E+04   -0.42610E+02   -0.92256E-05   -0.42610E+02    0.95415E+00   -0.48176E-08   -0.92256E-05   -0.48176E-08    0.16275E-11
   158    0.50419E+04   -0.42392E+02   -0.90667E-05   -0.42392E+02    0.94578E+00   -0.47687E-08   -0.90667E-05   -0.47687E-08    0.15958E-11
   159    0.50648E+04   -0.42149E+02   -0.89110E-05   -0.42149E+02    0.93703E+00   -0.47185E-08   -0.89110E-05   -0.47185E-08    0.15648E-11
   160    0.50875E+04   -0.41878E+02   -0.87586E-05   -0.41878E+02    0.92804E+00   -0.46670E-08   -0.87586E-05   -0.46670E-08    0.15346E-11
   161    0.51102E+04   -0.41581E+02   -0.86093E-05   -0.41581E+02    0.91888E+00   -0.46141E-08   -0.86093E-05   -0.46141E-08    0.15052E-11
   162    0.51326E+04   -0.41258E+02   -0.84632E-05   -0.41258E+02    0.90942E+00   -0.45597E-08   -0.84632E-05   -0.45597E-08    0.14765E-11
   163    0.51550E+04   -0.40908E+02   -0.83200E-05   -0.40908E+02    0.89972E+00   -0.45037E-08   -0.83200E-05   -0.45037E-08    0.14485E-11
   164    0.51770E+04   -0.40532E+02   -0.81799E-05   -0.40532E+02    0.88987E+00   -0.44461E-08   -0.81799E-05   -0.44461E-08    0.14212E-11
   165    0.51989E+04   -0.40127E+02   -0.80426E-05   -0.40127E+02    0.87979E+00   -0.43866E-08   -0.80426E-05   -0.43866E-08    0.13945E-11
   166    0.52206E+04   -0.39696E+02   -0.79081E-05   -0.39696E+02    0.86964E+00   -0.43253E-08   -0.79081E-05   -0.43253E-08    0.13685E-11
   167    0.52422E+04   -0.39240E+02   -0.77764E-05   -0.39240E+02    0.85918E+00   -0.42621E-08   -0.77764E-05   -0.42621E-08    0.13431E-11
   168    0.52633E+04   -0.38755E+02   -0.76474E-05   -0.38755E+02    0.84881E+00   -0.41969E-08   -0.76474E-05   -0.41969E-08    0.13183E-11
   169    0.52843E+04   -0.38242E+02   -0.75210E-05   -0.38242E+02    0.83822E+00   -0.41295E-08   -0.75210E-05   -0.41295E-08    0.12941E-11
   170    0.53050E+04   -0.37703E+02   -0.73971E-05   -0.37703E+02    0.82764E+00   -0.40599E-08   -0.73971E-05   -0.40599E-08    0.12705E-11
   171    0.53253E+04   -0.37135E+02   -0.72757E-05   -0.37135E+02    0.81707E+00   -0.39881E-08   -0.72757E-05   -0.39881E-08    0.12475E-11
   172    0.53453E+04   -0.36540E+02   -0.71567E-05   -0.36540E+02    0.80644E+00   -0.39138E-08   -0.71567E-05   -0.39138E-08    0.12249E-11
