#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
  1559   0.401034E+03   0.736224E+00   0.133432E-05  -0.481227E-17   0.156277E-08   0.736224E+00   0.207342E+02   0.164341E-06   0.484616E-20  -0.579171E-12   0.133432E-05   0.164341E-06   0.136019E-08   0.346065E-06   0.524299E-08  -0.481227E-17   0.484616E-20   0.346065E-06   0.426075E-02   0.417031E-04   0.156277E-08  -0.579171E-12   0.524299E-08   0.417031E-04   0.899362E-06
  1560   0.398986E+03   0.305736E+00   0.132523E-05  -0.512862E-17   0.156112E-08   0.305736E+00   0.207933E+02   0.164731E-06   0.516478E-20  -0.582054E-12   0.132523E-05   0.164731E-06   0.135837E-08   0.345758E-06   0.523826E-08  -0.512862E-17   0.516478E-20   0.345758E-06   0.425972E-02   0.416925E-04   0.156112E-08  -0.582054E-12   0.523826E-08   0.416925E-04   0.899095E-06
  1561   0.396977E+03  -0.128969E+00   0.131618E-05  -0.540612E-17   0.155946E-08  -0.128969E+00   0.208499E+02   0.165102E-06   0.544428E-20  -0.584874E-12   0.131618E-05   0.165102E-06   0.135656E-08   0.345452E-06   0.523353E-08  -0.540612E-17   0.544428E-20   0.345452E-06   0.425870E-02   0.416818E-04   0.155946E-08  -0.584874E-12   0.523353E-08   0.416818E-04   0.898827E-06
  1562   0.395010E+03  -0.567870E+00   0.130717E-05  -0.564610E-17   0.155781E-08  -0.567870E+00   0.209039E+02   0.165454E-06   0.568599E-20  -0.587632E-12   0.130717E-05   0.165454E-06   0.135475E-08   0.345146E-06   0.522880E-08  -0.564610E-17   0.568599E-20   0.345146E-06   0.425767E-02   0.416711E-04   0.155781E-08  -0.587632E-12   0.522880E-08   0.416711E-04   0.898560E-06
  1563   0.393082E+03  -0.101073E+01   0.129822E-05  -0.584988E-17   0.155617E-08  -0.101073E+01   0.209553E+02   0.165787E-06   0.589123E-20  -0.590329E-12   0.129822E-05   0.165787E-06   0.135294E-08   0.344841E-06   0.522409E-08  -0.584988E-17   0.589123E-20   0.344841E-06   0.425664E-02   0.416605E-04   0.155617E-08  -0.590329E-12   0.522409E-08   0.416605E-04   0.898292E-06
  1564   0.391196E+03  -0.145737E+01   0.128931E-05  -0.601878E-17   0.155452E-08  -0.145737E+01   0.210042E+02   0.166100E-06   0.606134E-20  -0.592966E-12   0.128931E-05   0.166100E-06   0.135114E-08   0.344536E-06   0.521938E-08  -0.601878E-17   0.606134E-20   0.344536E-06   0.425562E-02   0.416498E-04   0.155452E-08  -0.592966E-12   0.521938E-08   0.416498E-04   0.898025E-06
  1565   0.389351E+03  -0.190755E+01   0.128045E-05  -0.615411E-17   0.155288E-08  -0.190755E+01   0.210504E+02   0.166395E-06   0.619764E-20  -0.595544E-12   0.128045E-05   0.166395E-06   0.134934E-08   0.344232E-06   0.521467E-08  -0.615411E-17   0.619764E-20   0.344232E-06   0.425459E-02   0.416392E-04   0.155288E-08  -0.595544E-12   0.521467E-08   0.416392E-04   0.897758E-06
  1566   0.387547E+03  -0.236118E+01   0.127163E-05  -0.625720E-17   0.155124E-08  -0.236118E+01   0.210939E+02   0.166671E-06   0.630147E-20  -0.598065E-12   0.127163E-05   0.166671E-06   0.134754E-08   0.343928E-06   0.520998E-08  -0.625720E-17   0.630147E-20   0.343928E-06   0.425357E-02   0.416286E-04   0.155124E-08  -0.598065E-12   0.520998E-08   0.416286E-04   0.897491E-06
  1567   0.385782E+03  -0.281803E+01   0.126287E-05  -0.632937E-17   0.154961E-08  -0.281803E+01   0.211348E+02   0.166929E-06   0.637416E-20  -0.600530E-12   0.126287E-05   0.166929E-06   0.134575E-08   0.343624E-06   0.520529E-08  -0.632937E-17   0.637416E-20   0.343624E-06   0.425254E-02   0.416179E-04   0.154961E-08  -0.600530E-12   0.520529E-08   0.416179E-04   0.897224E-06
  1568   0.384060E+03  -0.327798E+01   0.125416E-05  -0.637193E-17   0.154797E-08  -0.327798E+01   0.211731E+02   0.167167E-06   0.641702E-20  -0.602940E-12   0.125416E-05   0.167167E-06   0.134396E-08   0.343321E-06   0.520061E-08  -0.637193E-17   0.641702E-20   0.343321E-06   0.425152E-02   0.416073E-04   0.154797E-08  -0.602940E-12   0.520061E-08   0.416073E-04   0.896958E-06
  1569   0.382378E+03  -0.374073E+01   0.124549E-05  -0.638621E-17   0.154634E-08  -0.374073E+01   0.212086E+02   0.167388E-06   0.643140E-20  -0.605296E-12   0.124549E-05   0.167388E-06   0.134217E-08   0.343019E-06   0.519593E-08  -0.638621E-17   0.643140E-20   0.343019E-06   0.425050E-02   0.415967E-04   0.154634E-08  -0.605296E-12   0.519593E-08   0.415967E-04   0.896691E-06
  1570   0.380737E+03  -0.420610E+01   0.123687E-05  -0.637352E-17   0.154472E-08  -0.420610E+01   0.212415E+02   0.167589E-06   0.641861E-20  -0.607600E-12   0.123687E-05   0.167589E-06   0.134039E-08   0.342717E-06   0.519126E-08  -0.637352E-17   0.641861E-20   0.342717E-06   0.424947E-02   0.415861E-04   0.154472E-08  -0.607600E-12   0.519126E-08   0.415861E-04   0.896425E-06
  1571   0.379137E+03  -0.467399E+01   0.122831E-05  -0.633519E-17   0.154309E-08  -0.467399E+01   0.212716E+02   0.167772E-06   0.638000E-20  -0.609852E-12   0.122831E-05   0.167772E-06   0.133861E-08   0.342415E-06   0.518660E-08  -0.633519E-17   0.638000E-20   0.342415E-06   0.424845E-02   0.415755E-04   0.154309E-08  -0.609852E-12   0.518660E-08   0.415755E-04   0.896159E-06
  1572   0.377578E+03  -0.514415E+01   0.121979E-05  -0.627253E-17   0.154147E-08  -0.514415E+01   0.212990E+02   0.167937E-06   0.631689E-20  -0.612053E-12   0.121979E-05   0.167937E-06   0.133683E-08   0.342113E-06   0.518195E-08  -0.627253E-17   0.631689E-20   0.342113E-06   0.424743E-02   0.415649E-04   0.154147E-08  -0.612053E-12   0.518195E-08   0.415649E-04   0.895893E-06
  1573   0.376060E+03  -0.561638E+01   0.121133E-05  -0.618686E-17   0.153986E-08  -0.561638E+01   0.213237E+02   0.168083E-06   0.623060E-20  -0.614206E-12   0.121133E-05   0.168083E-06   0.133506E-08   0.341813E-06   0.517730E-08  -0.618686E-17   0.623060E-20   0.341813E-06   0.424641E-02   0.415543E-04   0.153986E-08  -0.614206E-12   0.517730E-08   0.415543E-04   0.895627E-06
  1574   0.374583E+03  -0.609043E+01   0.120291E-05  -0.607951E-17   0.153824E-08  -0.609043E+01   0.213456E+02   0.168211E-06   0.612247E-20  -0.616311E-12   0.120291E-05   0.168211E-06   0.133329E-08   0.341512E-06   0.517266E-08  -0.607951E-17   0.612247E-20   0.341512E-06   0.424539E-02   0.415437E-04   0.153824E-08  -0.616311E-12   0.517266E-08   0.415437E-04   0.895362E-06
  1575   0.373147E+03  -0.656611E+01   0.119455E-05  -0.595179E-17   0.153664E-08  -0.656611E+01   0.213648E+02   0.168321E-06   0.599383E-20  -0.618369E-12   0.119455E-05   0.168321E-06   0.133152E-08   0.341212E-06   0.516802E-08  -0.595179E-17   0.599383E-20   0.341212E-06   0.424437E-02   0.415332E-04   0.153664E-08  -0.618369E-12   0.516802E-08   0.415332E-04   0.895096E-06
  1576   0.371751E+03  -0.704315E+01   0.118624E-05  -0.580503E-17   0.153503E-08  -0.704315E+01   0.213813E+02   0.168412E-06   0.584600E-20  -0.620382E-12   0.118624E-05   0.168412E-06   0.132975E-08   0.340913E-06   0.516339E-08  -0.580503E-17   0.584600E-20   0.340913E-06   0.424335E-02   0.415226E-04   0.153503E-08  -0.620382E-12   0.516339E-08   0.415226E-04   0.894831E-06
  1577   0.370397E+03  -0.752136E+01   0.117798E-05  -0.564054E-17   0.153343E-08  -0.752136E+01   0.213950E+02   0.168486E-06   0.568032E-20  -0.622351E-12   0.117798E-05   0.168486E-06   0.132799E-08   0.340613E-06   0.515877E-08  -0.564054E-17   0.568032E-20   0.340613E-06   0.424233E-02   0.415121E-04   0.153343E-08  -0.622351E-12   0.515877E-08   0.415121E-04   0.894566E-06
  1578   0.369083E+03  -0.800049E+01   0.116977E-05  -0.545964E-17   0.153183E-08  -0.800049E+01   0.214061E+02   0.168541E-06   0.549811E-20  -0.624276E-12   0.116977E-05   0.168541E-06   0.132624E-08   0.340315E-06   0.515416E-08  -0.545964E-17   0.549811E-20   0.340315E-06   0.424132E-02   0.415015E-04   0.153183E-08  -0.624276E-12   0.515416E-08   0.415015E-04   0.894301E-06
  1579   0.367811E+03  -0.848034E+01   0.116162E-05  -0.526365E-17   0.153023E-08  -0.848034E+01   0.214144E+02   0.168579E-06   0.530071E-20  -0.626160E-12   0.116162E-05   0.168579E-06   0.132448E-08   0.340016E-06   0.514955E-08  -0.526365E-17   0.530071E-20   0.340016E-06   0.424030E-02   0.414910E-04   0.153023E-08  -0.626160E-12   0.514955E-08   0.414910E-04   0.894036E-06
  1580   0.366578E+03  -0.896067E+01   0.115352E-05  -0.505389E-17   0.152864E-08  -0.896067E+01   0.214200E+02   0.168598E-06   0.508943E-20  -0.628003E-12   0.115352E-05   0.168598E-06   0.132273E-08   0.339719E-06   0.514495E-08  -0.505389E-17   0.508943E-20   0.339719E-06   0.423928E-02   0.414804E-04   0.152864E-08  -0.628003E-12   0.514495E-08   0.414804E-04   0.893772E-06
  1581   0.365387E+03  -0.944128E+01   0.114547E-05  -0.483168E-17   0.152706E-08  -0.944128E+01   0.214228E+02   0.168600E-06   0.486562E-20  -0.629806E-12   0.114547E-05   0.168600E-06   0.132098E-08   0.339421E-06   0.514035E-08  -0.483168E-17   0.486562E-20   0.339421E-06   0.423827E-02   0.414699E-04   0.152706E-08  -0.629806E-12   0.514035E-08   0.414699E-04   0.893507E-06
  1582   0.364236E+03  -0.992196E+01   0.113747E-05  -0.459835E-17   0.152547E-08  -0.992196E+01   0.214230E+02   0.168584E-06   0.463060E-20  -0.631571E-12   0.113747E-05   0.168584E-06   0.131924E-08   0.339124E-06   0.513577E-08  -0.459835E-17   0.463060E-20   0.339124E-06   0.423725E-02   0.414594E-04   0.152547E-08  -0.631571E-12   0.513577E-08   0.414594E-04   0.893243E-06
  1583   0.363125E+03  -0.104025E+02   0.112953E-05  -0.435520E-17   0.152390E-08  -0.104025E+02   0.214203E+02   0.168550E-06   0.438570E-20  -0.633299E-12   0.112953E-05   0.168550E-06   0.131750E-08   0.338828E-06   0.513119E-08  -0.435520E-17   0.438570E-20   0.338828E-06   0.423624E-02   0.414488E-04   0.152390E-08  -0.633299E-12   0.513119E-08   0.414488E-04   0.892979E-06
  1584   0.362053E+03  -0.108827E+02   0.112165E-05  -0.410357E-17   0.152232E-08  -0.108827E+02   0.214150E+02   0.168499E-06   0.413224E-20  -0.634991E-12   0.112165E-05   0.168499E-06   0.131576E-08   0.338531E-06   0.512661E-08  -0.410357E-17   0.413224E-20   0.338531E-06   0.423522E-02   0.414383E-04   0.152232E-08  -0.634991E-12   0.512661E-08   0.414383E-04   0.892716E-06
  1585   0.361021E+03  -0.113623E+02   0.111382E-05  -0.384476E-17   0.152075E-08  -0.113623E+02   0.214069E+02   0.168430E-06   0.387157E-20  -0.636648E-12   0.111382E-05   0.168430E-06   0.131403E-08   0.338236E-06   0.512204E-08  -0.384476E-17   0.387157E-20   0.338236E-06   0.423421E-02   0.414278E-04   0.152075E-08  -0.636648E-12   0.512204E-08   0.414278E-04   0.892452E-06
  1586   0.360028E+03  -0.118411E+02   0.110604E-05  -0.358010E-17   0.151919E-08  -0.118411E+02   0.213961E+02   0.168343E-06   0.360500E-20  -0.638271E-12   0.110604E-05   0.168343E-06   0.131230E-08   0.337940E-06   0.511748E-08  -0.358010E-17   0.360500E-20   0.337940E-06   0.423320E-02   0.414173E-04   0.151919E-08  -0.638271E-12   0.511748E-08   0.414173E-04   0.892189E-06
  1587   0.359075E+03  -0.123190E+02   0.109832E-05  -0.331091E-17   0.151763E-08  -0.123190E+02   0.213826E+02   0.168239E-06   0.333386E-20  -0.639863E-12   0.109832E-05   0.168239E-06   0.131057E-08   0.337646E-06   0.511293E-08  -0.331091E-17   0.333386E-20   0.337646E-06   0.423219E-02   0.414068E-04   0.151763E-08  -0.639863E-12   0.511293E-08   0.414068E-04   0.891926E-06
  1588   0.358160E+03  -0.127956E+02   0.109066E-05  -0.303851E-17   0.151607E-08  -0.127956E+02   0.213662E+02   0.168118E-06   0.305950E-20  -0.641423E-12   0.109066E-05   0.168118E-06   0.130884E-08   0.337351E-06   0.510838E-08  -0.303851E-17   0.305950E-20   0.337351E-06   0.423117E-02   0.413964E-04   0.151607E-08  -0.641423E-12   0.510838E-08   0.413964E-04   0.891663E-06
  1589   0.357283E+03  -0.132707E+02   0.108305E-05  -0.276422E-17   0.151452E-08  -0.132707E+02   0.213472E+02   0.167979E-06   0.278322E-20  -0.642953E-12   0.108305E-05   0.167979E-06   0.130712E-08   0.337057E-06   0.510384E-08  -0.276422E-17   0.278322E-20   0.337057E-06   0.423016E-02   0.413859E-04   0.151452E-08  -0.642953E-12   0.510384E-08   0.413859E-04   0.891401E-06
  1590   0.356445E+03  -0.137441E+02   0.107550E-05  -0.248936E-17   0.151297E-08  -0.137441E+02   0.213255E+02   0.167823E-06   0.250637E-20  -0.644454E-12   0.107550E-05   0.167823E-06   0.130540E-08   0.336763E-06   0.509931E-08  -0.248936E-17   0.250637E-20   0.336763E-06   0.422915E-02   0.413754E-04   0.151297E-08  -0.644454E-12   0.509931E-08   0.413754E-04   0.891139E-06
  1591   0.355644E+03  -0.142157E+02   0.106800E-05  -0.221524E-17   0.151143E-08  -0.142157E+02   0.213012E+02   0.167650E-06   0.223028E-20  -0.645928E-12   0.106800E-05   0.167650E-06   0.130369E-08   0.336470E-06   0.509478E-08  -0.221524E-17   0.223028E-20   0.336470E-06   0.422814E-02   0.413649E-04   0.151143E-08  -0.645928E-12   0.509478E-08   0.413649E-04   0.890877E-06
  1592   0.354882E+03  -0.146850E+02   0.106057E-05  -0.194319E-17   0.150989E-08  -0.146850E+02   0.212741E+02   0.167460E-06   0.195626E-20  -0.647375E-12   0.106057E-05   0.167460E-06   0.130197E-08   0.336177E-06   0.509026E-08  -0.194319E-17   0.195626E-20   0.336177E-06   0.422713E-02   0.413545E-04   0.150989E-08  -0.647375E-12   0.509026E-08   0.413545E-04   0.890615E-06
  1593   0.354156E+03  -0.151521E+02   0.105319E-05  -0.167452E-17   0.150836E-08  -0.151521E+02   0.212443E+02   0.167252E-06   0.168566E-20  -0.648797E-12   0.105319E-05   0.167252E-06   0.130026E-08   0.335885E-06   0.508574E-08  -0.167452E-17   0.168566E-20   0.335885E-06   0.422613E-02   0.413440E-04   0.150836E-08  -0.648797E-12   0.508574E-08   0.413440E-04   0.890353E-06
  1594   0.353467E+03  -0.156165E+02   0.104587E-05  -0.141057E-17   0.150683E-08  -0.156165E+02   0.212118E+02   0.167028E-06   0.141979E-20  -0.650195E-12   0.104587E-05   0.167028E-06   0.129856E-08   0.335593E-06   0.508124E-08  -0.141057E-17   0.141979E-20   0.335593E-06   0.422512E-02   0.413336E-04   0.150683E-08  -0.650195E-12   0.508124E-08   0.413336E-04   0.890092E-06
  1595   0.352815E+03  -0.160780E+02   0.103860E-05  -0.115263E-17   0.150530E-08  -0.160780E+02   0.211767E+02   0.166787E-06   0.116000E-20  -0.651571E-12   0.103860E-05   0.166787E-06   0.129685E-08   0.335302E-06   0.507673E-08  -0.115263E-17   0.116000E-20   0.335302E-06   0.422411E-02   0.413232E-04   0.150530E-08  -0.651571E-12   0.507673E-08   0.413232E-04   0.889831E-06
  1596   0.352198E+03  -0.165365E+02   0.103140E-05  -0.902047E-18   0.150379E-08  -0.165365E+02   0.211389E+02   0.166529E-06   0.907603E-21  -0.652924E-12   0.103140E-05   0.166529E-06   0.129515E-08   0.335010E-06   0.507224E-08  -0.902047E-18   0.907603E-21   0.335010E-06   0.422310E-02   0.413127E-04   0.150379E-08  -0.652924E-12   0.507224E-08   0.413127E-04   0.889570E-06
  1597   0.351618E+03  -0.169917E+02   0.102425E-05  -0.660125E-18   0.150227E-08  -0.169917E+02   0.210986E+02   0.166253E-06   0.663934E-21  -0.654257E-12   0.102425E-05   0.166253E-06   0.129346E-08   0.334720E-06   0.506775E-08  -0.660125E-18   0.663934E-21   0.334720E-06   0.422210E-02   0.413023E-04   0.150227E-08  -0.654257E-12   0.506775E-08   0.413023E-04   0.889310E-06
  1598   0.351072E+03  -0.174434E+02   0.101717E-05  -0.428187E-18   0.150077E-08  -0.174434E+02   0.210556E+02   0.165962E-06   0.430322E-21  -0.655571E-12   0.101717E-05   0.165962E-06   0.129176E-08   0.334429E-06   0.506327E-08  -0.428187E-18   0.430322E-21   0.334429E-06   0.422109E-02   0.412919E-04   0.150077E-08  -0.655571E-12   0.506327E-08   0.412919E-04   0.889050E-06
  1599   0.350561E+03  -0.178913E+02   0.101014E-05  -0.207554E-18   0.149926E-08  -0.178913E+02   0.210101E+02   0.165653E-06   0.208096E-21  -0.656867E-12   0.101014E-05   0.165653E-06   0.129007E-08   0.334140E-06   0.505880E-08  -0.207554E-18   0.208096E-21   0.334140E-06   0.422009E-02   0.412815E-04   0.149926E-08  -0.656867E-12   0.505880E-08   0.412815E-04   0.888790E-06
  1600   0.350085E+03  -0.183352E+02   0.100317E-05   0.454809E-21   0.149777E-08  -0.183352E+02   0.209620E+02   0.165328E-06  -0.141572E-23  -0.658146E-12   0.100317E-05   0.165328E-06   0.128839E-08   0.333850E-06   0.505433E-08   0.454809E-21  -0.141572E-23   0.333850E-06   0.421908E-02   0.412711E-04   0.149777E-08  -0.658146E-12   0.505433E-08   0.412711E-04   0.888530E-06
  1601   0.349642E+03  -0.187750E+02   0.996266E-06   0.194799E-18   0.149628E-08  -0.187750E+02   0.209113E+02   0.164987E-06  -0.197164E-21  -0.659409E-12   0.996266E-06   0.164987E-06   0.128670E-08   0.333561E-06   0.504987E-08   0.194799E-18  -0.197164E-21   0.333561E-06   0.421808E-02   0.412607E-04   0.149628E-08  -0.659409E-12   0.504987E-08   0.412607E-04   0.888271E-06
  1602   0.349233E+03  -0.192104E+02   0.989421E-06   0.375554E-18   0.149479E-08  -0.192104E+02   0.208582E+02   0.164629E-06  -0.379224E-21  -0.660653E-12   0.989421E-06   0.164629E-06   0.128502E-08   0.333272E-06   0.504541E-08   0.375554E-18  -0.379224E-21   0.333272E-06   0.421707E-02   0.412503E-04   0.149479E-08  -0.660653E-12   0.504541E-08   0.412503E-04   0.888011E-06
  1603   0.348857E+03  -0.196413E+02   0.982635E-06   0.543072E-18   0.149331E-08  -0.196413E+02   0.208024E+02   0.164254E-06  -0.547952E-21  -0.661878E-12   0.982635E-06   0.164254E-06   0.128334E-08   0.332984E-06   0.504096E-08   0.543072E-18  -0.547952E-21   0.332984E-06   0.421607E-02   0.412399E-04   0.149331E-08  -0.661878E-12   0.504096E-08   0.412399E-04   0.887753E-06
  1604   0.348514E+03  -0.200677E+02   0.975911E-06   0.697708E-18   0.149183E-08  -0.200677E+02   0.207442E+02   0.163864E-06  -0.703705E-21  -0.663081E-12   0.975911E-06   0.163864E-06   0.128167E-08   0.332696E-06   0.503652E-08   0.697708E-18  -0.703705E-21   0.332696E-06   0.421507E-02   0.412295E-04   0.149183E-08  -0.663081E-12   0.503652E-08   0.412295E-04   0.887494E-06
  1605   0.348203E+03  -0.204894E+02   0.969247E-06   0.839815E-18   0.149035E-08  -0.204894E+02   0.206834E+02   0.163457E-06  -0.846838E-21  -0.664259E-12   0.969247E-06   0.163457E-06   0.127999E-08   0.332409E-06   0.503208E-08   0.839815E-18  -0.846838E-21   0.332409E-06   0.421407E-02   0.412192E-04   0.149035E-08  -0.664259E-12   0.503208E-08   0.412192E-04   0.887236E-06
  1606   0.347925E+03  -0.209064E+02   0.962645E-06   0.969746E-18   0.148888E-08  -0.209064E+02   0.206202E+02   0.163035E-06  -0.977707E-21  -0.665411E-12   0.962645E-06   0.163035E-06   0.127833E-08   0.332122E-06   0.502766E-08   0.969746E-18  -0.977707E-21   0.332122E-06   0.421307E-02   0.412088E-04   0.148888E-08  -0.665411E-12   0.502766E-08   0.412088E-04   0.886978E-06
  1607   0.347678E+03  -0.213184E+02   0.956103E-06   0.108785E-17   0.148741E-08  -0.213184E+02   0.205545E+02   0.162597E-06  -0.109667E-20  -0.666535E-12   0.956103E-06   0.162597E-06   0.127666E-08   0.331835E-06   0.502323E-08   0.108785E-17  -0.109667E-20   0.331835E-06   0.421207E-02   0.411985E-04   0.148741E-08  -0.666535E-12   0.502323E-08   0.411985E-04   0.886720E-06
  1608   0.347463E+03  -0.217254E+02   0.949623E-06   0.119450E-17   0.148593E-08  -0.217254E+02   0.204863E+02   0.162143E-06  -0.120408E-20  -0.667627E-12   0.949623E-06   0.162143E-06   0.127500E-08   0.331549E-06   0.501882E-08   0.119450E-17  -0.120408E-20   0.331549E-06   0.421107E-02   0.411881E-04   0.148593E-08  -0.667627E-12   0.501882E-08   0.411881E-04   0.886463E-06
  1609   0.347278E+03  -0.221272E+02   0.943204E-06   0.129002E-17   0.148446E-08  -0.221272E+02   0.204157E+02   0.161674E-06  -0.130030E-20  -0.668687E-12   0.943204E-06   0.161674E-06   0.127334E-08   0.331263E-06   0.501441E-08   0.129002E-17  -0.130030E-20   0.331263E-06   0.421007E-02   0.411778E-04   0.148446E-08  -0.668687E-12   0.501441E-08   0.411778E-04   0.886206E-06
  1610   0.347124E+03  -0.225238E+02   0.936846E-06   0.137479E-17   0.148299E-08  -0.225238E+02   0.203427E+02   0.161190E-06  -0.138567E-20  -0.669712E-12   0.936846E-06   0.161190E-06   0.127168E-08   0.330978E-06   0.501001E-08   0.137479E-17  -0.138567E-20   0.330978E-06   0.420907E-02   0.411674E-04   0.148299E-08  -0.669712E-12   0.501001E-08   0.411674E-04   0.885949E-06
  1611   0.347001E+03  -0.229150E+02   0.930551E-06   0.144914E-17   0.148152E-08  -0.229150E+02   0.202675E+02   0.160690E-06  -0.146057E-20  -0.670699E-12   0.930551E-06   0.160690E-06   0.127003E-08   0.330693E-06   0.500561E-08   0.144914E-17  -0.146057E-20   0.330693E-06   0.420807E-02   0.411571E-04   0.148152E-08  -0.670699E-12   0.500561E-08   0.411571E-04   0.885692E-06
  1612   0.346908E+03  -0.233006E+02   0.924316E-06   0.151345E-17   0.148004E-08  -0.233006E+02   0.201899E+02   0.160175E-06  -0.152534E-20  -0.671647E-12   0.924316E-06   0.160175E-06   0.126838E-08   0.330408E-06   0.500122E-08   0.151345E-17  -0.152534E-20   0.330408E-06   0.420707E-02   0.411468E-04   0.148004E-08  -0.671647E-12   0.500122E-08   0.411468E-04   0.885436E-06
  1613   0.346844E+03  -0.236805E+02   0.918144E-06   0.156805E-17   0.147857E-08  -0.236805E+02   0.201100E+02   0.159646E-06  -0.158033E-20  -0.672554E-12   0.918144E-06   0.159646E-06   0.126673E-08   0.330124E-06   0.499683E-08   0.156805E-17  -0.158033E-20   0.330124E-06   0.420608E-02   0.411365E-04   0.147857E-08  -0.672554E-12   0.499683E-08   0.411365E-04   0.885180E-06
  1614   0.346809E+03  -0.240547E+02   0.912034E-06   0.161331E-17   0.147709E-08  -0.240547E+02   0.200279E+02   0.159102E-06  -0.162592E-20  -0.673417E-12   0.912034E-06   0.159102E-06   0.126508E-08   0.329840E-06   0.499246E-08   0.161331E-17  -0.162592E-20   0.329840E-06   0.420508E-02   0.411262E-04   0.147709E-08  -0.673417E-12   0.499246E-08   0.411262E-04   0.884925E-06
  1615   0.346802E+03  -0.244229E+02   0.905986E-06   0.164957E-17   0.147560E-08  -0.244229E+02   0.199437E+02   0.158543E-06  -0.166244E-20  -0.674234E-12   0.905986E-06   0.158543E-06   0.126344E-08   0.329557E-06   0.498809E-08   0.164957E-17  -0.166244E-20   0.329557E-06   0.420408E-02   0.411159E-04   0.147560E-08  -0.674234E-12   0.498809E-08   0.411159E-04   0.884669E-06
  1616   0.346824E+03  -0.247852E+02   0.899999E-06   0.167719E-17   0.147411E-08  -0.247852E+02   0.198573E+02   0.157969E-06  -0.169027E-20  -0.675003E-12   0.899999E-06   0.157969E-06   0.126180E-08   0.329274E-06   0.498372E-08   0.167719E-17  -0.169027E-20   0.329274E-06   0.420309E-02   0.411056E-04   0.147411E-08  -0.675003E-12   0.498372E-08   0.411056E-04   0.884414E-06
  1617   0.346874E+03  -0.251414E+02   0.894076E-06   0.169653E-17   0.147262E-08  -0.251414E+02   0.197687E+02   0.157382E-06  -0.170974E-20  -0.675722E-12   0.894076E-06   0.157382E-06   0.126017E-08   0.328991E-06   0.497936E-08   0.169653E-17  -0.170974E-20   0.328991E-06   0.420209E-02   0.410953E-04   0.147262E-08  -0.675722E-12   0.497936E-08   0.410953E-04   0.884159E-06
  1618   0.346950E+03  -0.254913E+02   0.888214E-06   0.170793E-17   0.147112E-08  -0.254913E+02   0.196780E+02   0.156780E-06  -0.172123E-20  -0.676389E-12   0.888214E-06   0.156780E-06   0.125853E-08   0.328709E-06   0.497501E-08   0.170793E-17  -0.172123E-20   0.328709E-06   0.420110E-02   0.410850E-04   0.147112E-08  -0.676389E-12   0.497501E-08   0.410850E-04   0.883905E-06
  1619   0.347053E+03  -0.258350E+02   0.882416E-06   0.171176E-17   0.146961E-08  -0.258350E+02   0.195852E+02   0.156164E-06  -0.172508E-20  -0.677002E-12   0.882416E-06   0.156164E-06   0.125690E-08   0.328427E-06   0.497067E-08   0.171176E-17  -0.172508E-20   0.328427E-06   0.420011E-02   0.410747E-04   0.146961E-08  -0.677002E-12   0.497067E-08   0.410747E-04   0.883651E-06
  1620   0.347181E+03  -0.261722E+02   0.876680E-06   0.170836E-17   0.146810E-08  -0.261722E+02   0.194905E+02   0.155534E-06  -0.172166E-20  -0.677558E-12   0.876680E-06   0.155534E-06   0.125528E-08   0.328146E-06   0.496633E-08   0.170836E-17  -0.172166E-20   0.328146E-06   0.419911E-02   0.410645E-04   0.146810E-08  -0.677558E-12   0.496633E-08   0.410645E-04   0.883397E-06
  1621   0.347335E+03  -0.265030E+02   0.871007E-06   0.169809E-17   0.146658E-08  -0.265030E+02   0.193935E+02   0.154890E-06  -0.171132E-20  -0.678055E-12   0.871007E-06   0.154890E-06   0.125365E-08   0.327865E-06   0.496199E-08   0.169809E-17  -0.171132E-20   0.327865E-06   0.419812E-02   0.410542E-04   0.146658E-08  -0.678055E-12   0.496199E-08   0.410542E-04   0.883143E-06
  1622   0.347514E+03  -0.268271E+02   0.865396E-06   0.168130E-17   0.146505E-08  -0.268271E+02   0.192947E+02   0.154233E-06  -0.169441E-20  -0.678491E-12   0.865396E-06   0.154233E-06   0.125203E-08   0.327584E-06   0.495767E-08   0.168130E-17  -0.169441E-20   0.327584E-06   0.419713E-02   0.410440E-04   0.146505E-08  -0.678491E-12   0.495767E-08   0.410440E-04   0.882890E-06
  1623   0.347717E+03  -0.271445E+02   0.859849E-06   0.165835E-17   0.146351E-08  -0.271445E+02   0.191939E+02   0.153562E-06  -0.167129E-20  -0.678864E-12   0.859849E-06   0.153562E-06   0.125041E-08   0.327304E-06   0.495335E-08   0.165835E-17  -0.167129E-20   0.327304E-06   0.419614E-02   0.410337E-04   0.146351E-08  -0.678864E-12   0.495335E-08   0.410337E-04   0.882636E-06
  1624   0.347944E+03  -0.274551E+02   0.854365E-06   0.162958E-17   0.146196E-08  -0.274551E+02   0.190912E+02   0.152878E-06  -0.164231E-20  -0.679173E-12   0.854365E-06   0.152878E-06   0.124880E-08   0.327024E-06   0.494903E-08   0.162958E-17  -0.164231E-20   0.327024E-06   0.419515E-02   0.410235E-04   0.146196E-08  -0.679173E-12   0.494903E-08   0.410235E-04   0.882384E-06
