#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   129    0.36293E+04   -0.39773E+02    0.21252E-05   -0.39773E+02    0.10339E+01   -0.61339E-08    0.21252E-05   -0.61339E-08    0.39260E-11
   130    0.36643E+04   -0.40146E+02    0.20883E-05   -0.40146E+02    0.10366E+01   -0.59108E-08    0.20883E-05   -0.59108E-08    0.38373E-11
   131    0.36993E+04   -0.40503E+02    0.20522E-05   -0.40503E+02    0.10389E+01   -0.57057E-08    0.20522E-05   -0.57057E-08    0.37509E-11
   132    0.37343E+04   -0.40840E+02    0.20169E-05   -0.40840E+02    0.10406E+01   -0.55185E-08    0.20169E-05   -0.55185E-08    0.36670E-11
   133    0.37692E+04   -0.41161E+02    0.19824E-05   -0.41161E+02    0.10419E+01   -0.53483E-08    0.19824E-05   -0.53483E-08    0.35854E-11
   134    0.38040E+04   -0.41460E+02    0.19486E-05   -0.41460E+02    0.10427E+01   -0.51940E-08    0.19486E-05   -0.51940E-08    0.35060E-11
   135    0.38388E+04   -0.41740E+02    0.19156E-05   -0.41740E+02    0.10430E+01   -0.50550E-08    0.19156E-05   -0.50550E-08    0.34288E-11
   136    0.38734E+04   -0.41999E+02    0.18833E-05   -0.41999E+02    0.10428E+01   -0.49301E-08    0.18833E-05   -0.49301E-08    0.33538E-11
   137    0.39080E+04   -0.42238E+02    0.18517E-05   -0.42238E+02    0.10421E+01   -0.48187E-08    0.18517E-05   -0.48187E-08    0.32808E-11
   138    0.39425E+04   -0.42455E+02    0.18208E-05   -0.42455E+02    0.10409E+01   -0.47196E-08    0.18208E-05   -0.47196E-08    0.32098E-11
   139    0.39767E+04   -0.42650E+02    0.17906E-05   -0.42650E+02    0.10393E+01   -0.46322E-08    0.17906E-05   -0.46322E-08    0.31408E-11
   140    0.40110E+04   -0.42825E+02    0.17610E-05   -0.42825E+02    0.10371E+01   -0.45553E-08    0.17610E-05   -0.45553E-08    0.30737E-11
   141    0.40450E+04   -0.42975E+02    0.17321E-05   -0.42975E+02    0.10344E+01   -0.44882E-08    0.17321E-05   -0.44882E-08    0.30084E-11
   142    0.40789E+04   -0.43104E+02    0.17037E-05   -0.43104E+02    0.10313E+01   -0.44300E-08    0.17037E-05   -0.44300E-08    0.29449E-11
   143    0.41128E+04   -0.43209E+02    0.16760E-05   -0.43209E+02    0.10278E+01   -0.43797E-08    0.16760E-05   -0.43797E-08    0.28832E-11
   144    0.41463E+04   -0.43292E+02    0.16489E-05   -0.43292E+02    0.10238E+01   -0.43365E-08    0.16489E-05   -0.43365E-08    0.28230E-11
   145    0.41797E+04   -0.43350E+02    0.16223E-05   -0.43350E+02    0.10194E+01   -0.42993E-08    0.16223E-05   -0.42993E-08    0.27645E-11
   146    0.42132E+04   -0.43385E+02    0.15963E-05   -0.43385E+02    0.10144E+01   -0.42675E-08    0.15963E-05   -0.42675E-08    0.27075E-11
   147    0.42462E+04   -0.43394E+02    0.15708E-05   -0.43394E+02    0.10091E+01   -0.42399E-08    0.15708E-05   -0.42399E-08    0.26520E-11
   148    0.42790E+04   -0.43379E+02    0.15458E-05   -0.43379E+02    0.10034E+01   -0.42158E-08    0.15458E-05   -0.42158E-08    0.25979E-11
   149    0.43118E+04   -0.43339E+02    0.15214E-05   -0.43339E+02    0.99719E+00   -0.41943E-08    0.15214E-05   -0.41943E-08    0.25452E-11
   150    0.43442E+04   -0.43272E+02    0.14974E-05   -0.43272E+02    0.99069E+00   -0.41744E-08    0.14974E-05   -0.41744E-08    0.24938E-11
   151    0.43764E+04   -0.43180E+02    0.14739E-05   -0.43180E+02    0.98379E+00   -0.41553E-08    0.14739E-05   -0.41553E-08    0.24436E-11
   152    0.44082E+04   -0.43062E+02    0.14508E-05   -0.43062E+02    0.97642E+00   -0.41369E-08    0.14508E-05   -0.41369E-08    0.23946E-11
   153    0.44399E+04   -0.42916E+02    0.14282E-05   -0.42916E+02    0.96874E+00   -0.41188E-08    0.14282E-05   -0.41188E-08    0.23469E-11
   154    0.44713E+04   -0.42744E+02    0.14060E-05   -0.42744E+02    0.96075E+00   -0.41009E-08    0.14060E-05   -0.41009E-08    0.23003E-11
   155    0.45025E+04   -0.42546E+02    0.13843E-05   -0.42546E+02    0.95246E+00   -0.40830E-08    0.13843E-05   -0.40830E-08    0.22548E-11
   156    0.45332E+04   -0.42322E+02    0.13629E-05   -0.42322E+02    0.94387E+00   -0.40650E-08    0.13629E-05   -0.40650E-08    0.22105E-11
   157    0.45638E+04   -0.42069E+02    0.13421E-05   -0.42069E+02    0.93499E+00   -0.40467E-08    0.13421E-05   -0.40467E-08    0.21672E-11
   158    0.45941E+04   -0.41790E+02    0.13216E-05   -0.41790E+02    0.92589E+00   -0.40278E-08    0.13216E-05   -0.40278E-08    0.21250E-11
   159    0.46240E+04   -0.41483E+02    0.13015E-05   -0.41483E+02    0.91644E+00   -0.40083E-08    0.13015E-05   -0.40083E-08    0.20839E-11
   160    0.46537E+04   -0.41148E+02    0.12818E-05   -0.41148E+02    0.90678E+00   -0.39880E-08    0.12818E-05   -0.39880E-08    0.20437E-11
   161    0.46830E+04   -0.40785E+02    0.12625E-05   -0.40785E+02    0.89700E+00   -0.39666E-08    0.12625E-05   -0.39666E-08    0.20046E-11
   162    0.47121E+04   -0.40396E+02    0.12436E-05   -0.40396E+02    0.88695E+00   -0.39440E-08    0.12436E-05   -0.39440E-08    0.19664E-11
   163    0.47409E+04   -0.39979E+02    0.12250E-05   -0.39979E+02    0.87671E+00   -0.39200E-08    0.12250E-05   -0.39200E-08    0.19291E-11
   164    0.47691E+04   -0.39534E+02    0.12068E-05   -0.39534E+02    0.86636E+00   -0.38944E-08    0.12068E-05   -0.38944E-08    0.18928E-11
   165    0.47972E+04   -0.39061E+02    0.11890E-05   -0.39061E+02    0.85583E+00   -0.38671E-08    0.11890E-05   -0.38671E-08    0.18574E-11
   166    0.48250E+04   -0.38560E+02    0.11715E-05   -0.38560E+02    0.84527E+00   -0.38379E-08    0.11715E-05   -0.38379E-08    0.18228E-11
   167    0.48524E+04   -0.38032E+02    0.11544E-05   -0.38032E+02    0.83448E+00   -0.38066E-08    0.11544E-05   -0.38066E-08    0.17890E-11
   168    0.48793E+04   -0.37476E+02    0.11375E-05   -0.37476E+02    0.82381E+00   -0.37731E-08    0.11375E-05   -0.37731E-08    0.17561E-11
   169    0.49059E+04   -0.36891E+02    0.11211E-05   -0.36891E+02    0.81299E+00   -0.37371E-08    0.11211E-05   -0.37371E-08    0.17239E-11
   170    0.49320E+04   -0.36278E+02    0.11049E-05   -0.36278E+02    0.80224E+00   -0.36984E-08    0.11049E-05   -0.36984E-08    0.16925E-11
   171    0.49577E+04   -0.35636E+02    0.10890E-05   -0.35636E+02    0.79156E+00   -0.36570E-08    0.10890E-05   -0.36570E-08    0.16618E-11
   172    0.49829E+04   -0.34966E+02    0.10734E-05   -0.34966E+02    0.78088E+00   -0.36126E-08    0.10734E-05   -0.36126E-08    0.16319E-11
   173    0.50076E+04   -0.34268E+02    0.10582E-05   -0.34268E+02    0.77021E+00   -0.35650E-08    0.10582E-05   -0.35650E-08    0.16026E-11
