#    L    TT             EE             TE             PP             TP          
   232    0.64056E+04    0.14114E+01    0.40164E+02    0.40375E+06   -0.22520E+05
   233    0.63850E+04    0.14637E+01    0.41834E+02    0.40165E+06   -0.22322E+05
   234    0.63638E+04    0.15180E+01    0.43505E+02    0.39957E+06   -0.22126E+05
   235    0.63422E+04    0.15743E+01    0.45175E+02    0.39750E+06   -0.21933E+05
   236    0.63201E+04    0.16326E+01    0.46843E+02    0.39545E+06   -0.21742E+05
   237    0.62976E+04    0.16931E+01    0.48508E+02    0.39342E+06   -0.21553E+05
   238    0.62747E+04    0.17557E+01    0.50170E+02    0.39140E+06   -0.21367E+05
   239    0.62513E+04    0.18204E+01    0.51829E+02    0.38940E+06   -0.21183E+05
   240    0.62274E+04    0.18871E+01    0.53481E+02    0.38742E+06   -0.21001E+05
   241    0.62032E+04    0.19561E+01    0.55128E+02    0.38545E+06   -0.20822E+05
   242    0.61785E+04    0.20272E+01    0.56769E+02    0.38350E+06   -0.20644E+05
   243    0.61534E+04    0.21006E+01    0.58402E+02    0.38156E+06   -0.20469E+05
   244    0.61278E+04    0.21761E+01    0.60028E+02    0.37964E+06   -0.20296E+05
   245    0.61018E+04    0.22538E+01    0.61644E+02    0.37774E+06   -0.20125E+05
   246    0.60754E+04    0.23338E+01    0.63252E+02    0.37585E+06   -0.19956E+05
   247    0.60485E+04    0.24159E+01    0.64848E+02    0.37397E+06   -0.19789E+05
   248    0.60213E+04    0.25006E+01    0.66434E+02    0.37211E+06   -0.19624E+05
   249    0.59937E+04    0.25873E+01    0.68008E+02    0.37026E+06   -0.19460E+05
   250    0.59656E+04    0.26764E+01    0.69569E+02    0.36843E+06   -0.19299E+05
   251    0.59372E+04    0.27677E+01    0.71117E+02    0.36661E+06   -0.19140E+05
   252    0.59082E+04    0.28613E+01    0.72651E+02    0.36481E+06   -0.18982E+05
   253    0.58791E+04    0.29571E+01    0.74170E+02    0.36302E+06   -0.18826E+05
   254    0.58495E+04    0.30553E+01    0.75673E+02    0.36124E+06   -0.18672E+05
   255    0.58195E+04    0.31556E+01    0.77161E+02    0.35947E+06   -0.18520E+05
   256    0.57892E+04    0.32584E+01    0.78633E+02    0.35772E+06   -0.18369E+05
   257    0.57585E+04    0.33633E+01    0.80082E+02    0.35598E+06   -0.18220E+05
   258    0.57275E+04    0.34705E+01    0.81520E+02    0.35426E+06   -0.18073E+05
   259    0.56961E+04    0.35800E+01    0.82933E+02    0.35255E+06   -0.17928E+05
   260    0.56644E+04    0.36917E+01    0.84335E+02    0.35085E+06   -0.17784E+05
   261    0.56324E+04    0.38056E+01    0.85703E+02    0.34916E+06   -0.17642E+05
   262    0.55999E+04    0.39218E+01    0.87061E+02    0.34749E+06   -0.17502E+05
   263    0.55675E+04    0.40402E+01    0.88401E+02    0.34583E+06   -0.17363E+05
   264    0.55345E+04    0.41607E+01    0.89716E+02    0.34418E+06   -0.17225E+05
   265    0.55012E+04    0.42834E+01    0.90997E+02    0.34255E+06   -0.17090E+05
   266    0.54676E+04    0.44085E+01    0.92268E+02    0.34092E+06   -0.16956E+05
   267    0.54337E+04    0.45354E+01    0.93506E+02    0.33931E+06   -0.16823E+05
   268    0.53995E+04    0.46647E+01    0.94726E+02    0.33771E+06   -0.16692E+05
   269    0.53649E+04    0.47961E+01    0.95921E+02    0.33612E+06   -0.16563E+05
   270    0.53302E+04    0.49295E+01    0.97091E+02    0.33455E+06   -0.16435E+05
   271    0.52952E+04    0.50649E+01    0.98235E+02    0.33298E+06   -0.16308E+05
   272    0.52600E+04    0.52026E+01    0.99347E+02    0.33143E+06   -0.16183E+05
   273    0.52245E+04    0.53419E+01    0.10044E+03    0.32989E+06   -0.16059E+05
   274    0.51889E+04    0.54836E+01    0.10149E+03    0.32836E+06   -0.15937E+05
   275    0.51530E+04    0.56270E+01    0.10253E+03    0.32684E+06   -0.15816E+05
   276    0.51170E+04    0.57724E+01    0.10353E+03    0.32533E+06   -0.15697E+05
   277    0.50806E+04    0.59197E+01    0.10451E+03    0.32384E+06   -0.15579E+05
   278    0.50442E+04    0.60689E+01    0.10544E+03    0.32235E+06   -0.15462E+05
   279    0.50075E+04    0.62199E+01    0.10635E+03    0.32088E+06   -0.15347E+05
   280    0.49707E+04    0.63727E+01    0.10724E+03    0.31941E+06   -0.15233E+05
   281    0.49338E+04    0.65273E+01    0.10809E+03    0.31796E+06   -0.15120E+05
   282    0.48967E+04    0.66835E+01    0.10890E+03    0.31651E+06   -0.15008E+05
   283    0.48594E+04    0.68414E+01    0.10969E+03    0.31508E+06   -0.14898E+05
   284    0.48221E+04    0.70010E+01    0.11044E+03    0.31366E+06   -0.14789E+05
   285    0.47847E+04    0.71623E+01    0.11116E+03    0.31224E+06   -0.14681E+05
   286    0.47470E+04    0.73251E+01    0.11184E+03    0.31084E+06   -0.14575E+05
   287    0.47093E+04    0.74895E+01    0.11250E+03    0.30945E+06   -0.14469E+05
   288    0.46715E+04    0.76553E+01    0.11311E+03    0.30806E+06   -0.14365E+05
   289    0.46336E+04    0.78225E+01    0.11370E+03    0.30669E+06   -0.14262E+05
   290    0.45957E+04    0.79910E+01    0.11425E+03    0.30532E+06   -0.14160E+05
   291    0.45578E+04    0.81615E+01    0.11475E+03    0.30397E+06   -0.14059E+05
   292    0.45195E+04    0.83329E+01    0.11523E+03    0.30262E+06   -0.13959E+05
   293    0.44814E+04    0.85048E+01    0.11567E+03    0.30129E+06   -0.13860E+05
   294    0.44432E+04    0.86786E+01    0.11608E+03    0.29996E+06   -0.13763E+05
   295    0.44052E+04    0.88530E+01    0.11644E+03    0.29864E+06   -0.13666E+05
   296    0.43670E+04    0.90293E+01    0.11677E+03    0.29733E+06   -0.13571E+05
   297    0.43288E+04    0.92053E+01    0.11707E+03    0.29603E+06   -0.13476E+05
   298    0.42905E+04    0.93833E+01    0.11732E+03    0.29473E+06   -0.13382E+05
   299    0.42523E+04    0.95624E+01    0.11753E+03    0.29345E+06   -0.13290E+05
   300    0.42141E+04    0.97413E+01    0.11771E+03    0.29217E+06   -0.13198E+05
   301    0.41759E+04    0.99214E+01    0.11785E+03    0.29090E+06   -0.13107E+05
   302    0.41378E+04    0.10102E+02    0.11796E+03    0.28964E+06   -0.13017E+05
   303    0.40998E+04    0.10284E+02    0.11802E+03    0.28839E+06   -0.12928E+05
   304    0.40618E+04    0.10466E+02    0.11804E+03    0.28715E+06   -0.12840E+05
   305    0.40239E+04    0.10649E+02    0.11803E+03    0.28591E+06   -0.12753E+05
   306    0.39860E+04    0.10832E+02    0.11797E+03    0.28468E+06   -0.12667E+05
   307    0.39482E+04    0.11015E+02    0.11788E+03    0.28346E+06   -0.12582E+05
   308    0.39106E+04    0.11200E+02    0.11776E+03    0.28225E+06   -0.12497E+05
   309    0.38731E+04    0.11384E+02    0.11758E+03    0.28105E+06   -0.12413E+05
   310    0.38356E+04    0.11568E+02    0.11738E+03    0.27985E+06   -0.12331E+05
